stock_code,center_date,trading_days_count,avg_daily_return,cumulative_return,win_rate,volume_change_rate,max_daily_return,min_daily_return,volatility,index_name,index_code,effective_date,window_type
600820.SH,2023-10-31,11,0.34688484360435373,3.3970276008492784,45.45454545454545,-40.45464039546055,4.670912951167749,-1.6326530612245094,1.6695021080245613,红利低波,h30269.CSI,2023-12-11,cutoff_date
600123.SH,2023-10-31,11,-0.2906653328424902,-3.0120481927710885,27.27272727272727,-26.21662267269267,2.493765586034935,-2.9055690072639306,1.806790449540267,红利低波,h30269.CSI,2023-12-11,cutoff_date
600395.SH,2023-10-31,11,0.005084665260459698,0.0,36.36363636363637,-3.0734038915130713,2.256944444444442,-1.5280135823429464,1.0654688665210152,红利低波,h30269.CSI,2023-12-11,cutoff_date
600997.SH,2023-10-31,11,-0.2061175906960555,-2.1535301328562406,54.54545454545454,13.83792779297799,1.656561640658638,-3.3131232813173095,1.5805466409943427,红利低波,h30269.CSI,2023-12-11,cutoff_date
002416.SZ,2023-10-31,11,1.0107854892465795,10.468749999999982,54.54545454545454,92.69268099982372,2.8189910979228516,-1.008645533141228,1.5118550147382288,红利低波,h30269.CSI,2023-12-11,cutoff_date
601101.SH,2023-10-31,11,-0.011787108171912308,-0.20193861066237773,54.54545454545454,19.70219935339921,2.0193861066235774,-2.375296912114011,1.3643022571852716,红利低波,h30269.CSI,2023-12-11,cutoff_date
002540.SZ,2023-10-31,11,0.9872209488270391,10.172937909880385,54.54545454545454,-6.515651810809775,4.887584577207327,-1.1019281722813412,1.7621622175121752,红利低波,h30269.CSI,2023-12-11,cutoff_date
605368.SH,2023-10-31,11,-0.3072621045267277,-3.1454783748361637,36.36363636363637,119.34644691349736,1.9480519480519431,-3.713188220230468,1.611541551486853,红利低波,h30269.CSI,2023-12-11,cutoff_date
002543.SZ,2023-10-31,11,0.45275326643945846,4.576976421636614,54.54545454545454,6.375712908446851,2.496532593619971,-0.5412719891745743,0.9736093201286393,红利低波,h30269.CSI,2023-12-11,cutoff_date
000906.SZ,2023-10-31,11,-0.1240816726039828,-1.4577259475218707,36.36363636363637,-10.472926229163026,2.186588921282784,-5.344585091420528,2.221194419747449,红利低波,h30269.CSI,2023-12-11,cutoff_date
600016.SH,2023-12-11,11,-0.2074015982853561,-2.104630186410106,36.36363636363637,7.797030393508275,1.5595757953836609,-1.2322858903265566,1.063400586211565,红利低波,h30269.CSI,2023-12-11,effective_date
601169.SH,2023-12-11,11,-0.2778508841052518,-2.784810126582282,27.27272727272727,-18.4185858591163,1.2886597938144506,-1.5189873417721267,0.9639637315565998,红利低波,h30269.CSI,2023-12-11,effective_date
600039.SH,2023-12-11,11,-0.7848162708664308,-7.605675003656587,9.090909090909092,-30.279048426894086,1.0741138560687258,-1.669955973887971,0.8303005303093081,红利低波,h30269.CSI,2023-12-11,effective_date
601298.SH,2023-12-11,11,0.09138832905926764,0.8813368116759479,63.63636363636363,-14.433384994015697,1.4176353841791833,-1.2124991339291902,0.8948064740265311,红利低波,h30269.CSI,2023-12-11,effective_date
600985.SH,2023-12-11,11,0.11062011305453923,1.030927835051565,45.45454545454545,-43.280837579812314,2.106741573033699,-2.1993127147766356,1.3335655613452808,红利低波,h30269.CSI,2023-12-11,effective_date
601866.SH,2023-12-11,11,0.22185453741929262,2.175805047867696,54.54545454545454,33.5306548884309,1.7108639863130826,-1.7406440382941701,1.1900716938222338,红利低波,h30269.CSI,2023-12-11,effective_date
600873.SH,2023-12-11,11,0.005911424357052386,0.0,36.36363636363637,-27.160352026679146,2.161365118208658,-1.6571832383017737,1.1480853728244222,红利低波,h30269.CSI,2023-12-11,effective_date
600295.SH,2023-12-11,11,0.46326259978508694,4.498714652956259,54.54545454545454,-65.95206933730425,4.198473282442738,-2.5730994152046605,2.2332060025160243,红利低波,h30269.CSI,2023-12-11,effective_date
600863.SH,2023-12-11,11,-0.28250996875936907,-2.8449502133712667,36.36363636363637,-27.195378151260506,1.7467248908296984,-1.9971469329529201,1.123960998474611,红利低波,h30269.CSI,2023-12-11,effective_date
002966.SZ,2023-12-11,11,-0.10360586582450759,-1.0657193605683957,36.36363636363637,-2.3607289799833397,0.9009009009009139,-1.4209591474245165,0.8781697426495072,红利低波,h30269.CSI,2023-12-11,effective_date
600820.SH,2023-12-11,11,0.3756684711024538,3.7735849056603987,72.72727272727273,266.5087731966207,2.69709543568466,-1.0373443983402453,1.0123515892948998,红利低波,h30269.CSI,2023-12-11,effective_date
600123.SH,2023-12-11,11,0.06558946084031181,0.5506607929515406,45.45454545454545,-44.21268740842377,3.302961275626437,-2.643171806167399,1.5425117319495547,红利低波,h30269.CSI,2023-12-11,effective_date
600395.SH,2023-12-11,11,-0.2817167011095134,-2.889245585874811,27.27272727272727,-58.67265872338404,3.267973856209161,-2.4077046548956704,1.571690692539488,红利低波,h30269.CSI,2023-12-11,effective_date
600997.SH,2023-12-11,11,0.36981201201719327,3.43023754394991,36.36363636363637,-55.45176179602207,7.125614402466329,-2.2868250292999437,2.706843243886642,红利低波,h30269.CSI,2023-12-11,effective_date
002416.SZ,2023-12-11,11,0.010702101751299774,-0.11709601873536313,36.36363636363637,-13.939176688524324,4.59363957597172,-2.0270270270270285,2.2477984608291037,红利低波,h30269.CSI,2023-12-11,effective_date
601101.SH,2023-12-11,11,0.043424966205095616,0.3576537911301969,45.45454545454545,-45.47623749676794,1.9427764040975015,-2.1459227467811037,1.3088180974550698,红利低波,h30269.CSI,2023-12-11,effective_date
002540.SZ,2023-12-11,11,-0.4214173490240924,-4.17754496474414,18.181818181818183,-14.283328709922326,1.6085788009689184,-2.08877248237207,0.9888205544838878,红利低波,h30269.CSI,2023-12-11,effective_date
605368.SH,2023-12-11,11,0.19905326682172603,1.9230769230769162,54.54545454545454,-15.161849104776092,2.006688963210723,-1.511879049676046,1.3664148472744853,红利低波,h30269.CSI,2023-12-11,effective_date
002543.SZ,2023-12-11,11,0.1366537142070634,1.216216216216237,54.54545454545454,-2.7115325454405648,2.585034013605436,-2.774108322324975,1.8656516884519418,红利低波,h30269.CSI,2023-12-11,effective_date
000906.SZ,2023-12-11,11,0.021077760528857015,0.14471780028944004,45.45454545454545,-36.30333561066891,1.3081395348837122,-1.7045454545454475,1.2113691780464266,红利低波,h30269.CSI,2023-12-11,effective_date
601166.SH,2024-10-31,11,-0.13382743321736612,-1.4356709000552303,36.36363636363637,28.581167762029548,3.358425014475963,-2.766798418972327,1.544376019938163,红利指数,000015.SH,2024-12-16,cutoff_date
601919.SH,2024-10-31,11,0.2320884860735118,2.0408163265306145,36.36363636363637,9.975340960305568,6.620477290223237,-2.683103698332101,2.6098644428073356,红利指数,000015.SH,2024-12-16,cutoff_date
600919.SH,2024-10-31,11,0.19778280601359555,1.8649322796465917,45.45454545454545,14.675033547555927,2.6130128037627154,-2.24072457956932,1.6902787547956335,红利指数,000015.SH,2024-12-16,cutoff_date
601229.SH,2024-10-31,11,0.3574017946054864,3.5063113604488105,54.54545454545454,-8.765235330843712,3.3660589060308554,-2.1246458923512623,1.6522651382914513,红利指数,000015.SH,2024-12-16,cutoff_date
601825.SH,2024-10-31,11,0.2998418943766279,2.934898612593373,54.54545454545454,22.251888630008754,2.6609898882384186,-2.009107956067513,1.5041670086863526,红利指数,000015.SH,2024-12-16,cutoff_date
600256.SH,2024-10-31,11,-0.447320177661895,-4.6403712296983475,45.45454545454545,-26.120374192431505,2.9880478087649376,-4.320502749410837,2.4255815017618434,红利指数,000015.SH,2024-12-16,cutoff_date
603565.SH,2024-10-31,11,0.360314431329285,3.3755274261603407,63.63636363636363,2.46757750884552,3.9215686274509665,-3.638814016172498,2.4837443621247752,红利指数,000015.SH,2024-12-16,cutoff_date
600729.SH,2024-10-31,11,1.632833896840441,16.852443652342263,63.63636363636363,127.20166938828928,10.637408036425366,-2.7637456529559845,3.8349633752953856,红利指数,000015.SH,2024-12-16,cutoff_date
600123.SH,2024-10-31,11,0.09657882003903273,0.5753739930955071,63.63636363636363,41.11872997776294,3.431952662721871,-6.8660022148394395,2.9160238412492787,红利指数,000015.SH,2024-12-16,cutoff_date
603519.SH,2024-10-31,11,0.7505538359090969,7.421503330161761,54.54545454545454,-46.19091374581775,7.13606089438632,-2.39520958083832,2.7074834131488053,红利指数,000015.SH,2024-12-16,cutoff_date
601166.SH,2024-12-16,11,0.16893328366926585,1.6018306636155666,54.54545454545454,34.36116158975933,1.7182130584192379,-3.391746749576019,1.473932316229979,红利指数,000015.SH,2024-12-16,effective_date
601919.SH,2024-12-16,11,0.43826170524751584,4.299363057324834,54.54545454545454,-26.993846898051423,3.2334384858044185,-2.4224072672218044,1.9128601498353763,红利指数,000015.SH,2024-12-16,effective_date
600919.SH,2024-12-16,11,0.30334194575891926,3.00946825010997,63.63636363636363,10.070823590513701,1.7342243392605372,-2.045594017773933,1.190113927164196,红利指数,000015.SH,2024-12-16,effective_date
601229.SH,2024-12-16,11,0.21122893075563032,1.9680196801967975,36.36363636363637,5.504653075093957,3.094059405940608,-2.8325123152709297,1.8978716930004331,红利指数,000015.SH,2024-12-16,effective_date
601825.SH,2024-12-16,11,0.3190007535015115,3.0120481927710996,54.54545454545454,-41.8747500619963,4.002134471718244,-3.8481272447408954,2.201106388194921,红利指数,000015.SH,2024-12-16,effective_date
600256.SH,2024-12-16,11,-0.6760017625689907,-6.607252612169634,18.181818181818183,-21.091305503855363,0.7888923950773119,-2.1511985248924503,1.073865545731883,红利指数,000015.SH,2024-12-16,effective_date
603565.SH,2024-12-16,11,0.8618728702612255,8.4235860409146,54.54545454545454,-20.85823722287611,5.602923264311821,-6.343713956170715,3.3114395443097604,红利指数,000015.SH,2024-12-16,effective_date
600729.SH,2024-12-16,11,0.3402763792221585,2.72201765847091,54.54545454545454,-43.744335839163874,7.447734226045322,-6.00488567719778,3.9843260714294813,红利指数,000015.SH,2024-12-16,effective_date
600123.SH,2024-12-16,11,-0.4276661741297416,-4.441913439635547,27.27272727272727,-58.85599659966913,4.233409610983974,-3.3444816053511572,2.394924627152497,红利指数,000015.SH,2024-12-16,effective_date
603519.SH,2024-12-16,11,-1.1096701810181528,-11.705426356589143,36.36363636363637,-45.70047293561045,10.719640179910051,-6.868356500408835,5.367904881473674,红利指数,000015.SH,2024-12-16,effective_date
600015.SH,2023-10-31,11,0.13380291119763688,1.2682308180088864,45.45454545454545,-11.958295114449758,1.8746094563632631,-2.057189878625787,1.307473894906181,红利指数,000015.SH,2023-12-11,cutoff_date
601699.SH,2023-10-31,11,0.05290739919558862,0.2974243055142267,45.45454545454545,-20.32561917008714,3.390637082862402,-3.5525013103488656,2.2673009029490183,红利指数,000015.SH,2023-12-11,cutoff_date
601077.SH,2023-10-31,11,-0.39099872252052914,-3.914003746260719,18.181818181818183,-26.268467200654655,2.236573569291833,-2.544601204444563,1.2883734979261452,红利指数,000015.SH,2023-12-11,cutoff_date
600546.SH,2023-10-31,11,-1.1466987591111044,-11.111111111111116,27.27272727272727,-15.60986493993789,1.9795221843003308,-5.5555555555555465,2.29948955000775,红利指数,000015.SH,2023-12-11,cutoff_date
600901.SH,2023-10-31,11,-0.15464547568163284,-1.6431924882629123,18.181818181818183,-14.811367679169097,3.448275862068928,-1.6949152542372503,1.5643776575784154,红利指数,000015.SH,2023-12-11,cutoff_date
600373.SH,2023-10-31,11,0.654121746728834,5.82347588717016,36.36363636363637,6.960014413286997,8.59073359073359,-5.0847457627118615,4.442582798822584,红利指数,000015.SH,2023-12-11,cutoff_date
600997.SH,2023-10-31,11,-0.2061175906960555,-2.1535301328562406,54.54545454545454,13.83792779297799,1.656561640658638,-3.3131232813173095,1.5805466409943427,红利指数,000015.SH,2023-12-11,cutoff_date
600461.SH,2023-10-31,11,-0.04704335824686878,-0.6539991393371469,63.63636363636363,3.4163375024778064,2.4594609638239007,-4.914766605295107,2.0109014963441965,红利指数,000015.SH,2023-12-11,cutoff_date
601339.SH,2023-10-31,11,-0.4491500926229697,-4.618473895582342,36.36363636363637,26.090085587555436,1.9189765458422103,-6.387225548902187,2.201312262245883,红利指数,000015.SH,2023-12-11,cutoff_date
688606.SH,2023-10-31,11,2.8104396804378142,30.59563448020719,72.72727272727273,-26.687114478274765,14.591567852437448,-4.250871080139373,4.9788621061842555,红利指数,000015.SH,2023-12-11,cutoff_date
600015.SH,2023-12-11,11,-0.22449890086856605,-2.352479905900806,27.27272727272727,-28.47739032724953,3.0668574933551573,-2.9756000793493387,1.7195939427484348,红利指数,000015.SH,2023-12-11,effective_date
601699.SH,2023-12-11,11,0.06923887425566821,0.43900297546459743,45.45454545454545,-56.43424065850281,6.2044361718628815,-2.6181964654347745,2.406986205173134,红利指数,000015.SH,2023-12-11,effective_date
601077.SH,2023-12-11,11,-0.01926229724452999,-0.2795716961614736,36.36363636363637,-19.00510906040812,2.307536992702408,-1.9570018731303707,1.3964710138232352,红利指数,000015.SH,2023-12-11,effective_date
600546.SH,2023-12-11,11,-0.14720025349456378,-1.7826336975273027,36.36363636363637,-31.712572602224242,6.773399014778314,-2.8126870137642035,2.7235061844385307,红利指数,000015.SH,2023-12-11,effective_date
600901.SH,2023-12-11,11,-0.055564584332612466,-0.6756756756756577,27.27272727272727,-41.733604017804616,4.18604651162795,-1.6018306636155666,1.6615017919005532,红利指数,000015.SH,2023-12-11,effective_date
600373.SH,2023-12-11,10,0.7958433044483699,6.814580031695705,50.0,-6.799625637413554,8.774703557312268,-3.1695721077654504,3.74920567360954,红利指数,000015.SH,2023-12-11,effective_date
600997.SH,2023-12-11,11,0.36981201201719327,3.43023754394991,36.36363636363637,-55.45176179602207,7.125614402466329,-2.2868250292999437,2.706843243886642,红利指数,000015.SH,2023-12-11,effective_date
600461.SH,2023-12-11,11,0.1512734688910189,1.374094815040583,45.45454545454545,-51.70508087460153,4.735043182347742,-1.9035676426813142,1.8253792888984899,红利指数,000015.SH,2023-12-11,effective_date
601339.SH,2023-12-11,11,-0.5784941499524077,-5.957446808510647,36.36363636363637,-55.11041240128692,4.026845637583887,-5.894736842105264,2.7286816730108465,红利指数,000015.SH,2023-12-11,effective_date
688606.SH,2023-12-11,11,-0.23670919734326112,-2.6541332596074163,36.36363636363637,-44.62515952102962,4.569320278132527,-5.154777927321663,2.6609343137974553,红利指数,000015.SH,2023-12-11,effective_date
600882.SH,2025-04-30,8,-0.21659083245115943,-1.6864699118436244,50.0,-9.033464929669488,3.112840466926081,-3.5285285285285295,2.463007928487243,细分食品,000815.CSI,2025-06-16,cutoff_date
600059.SH,2025-04-30,8,0.5797844120212845,3.8416763678696064,62.5,-14.76327552287281,5.930232558139514,-3.2044198895027742,3.0675609586019417,细分食品,000815.CSI,2025-06-16,cutoff_date
600882.SH,2025-06-16,11,-0.8653389890387917,-8.421379738968293,36.36363636363637,-23.537214042047673,1.2740832815413494,-3.8817005545286554,1.5193130595536186,细分食品,000815.CSI,2025-06-16,effective_date
600059.SH,2025-06-16,11,-0.3295489473546631,-3.5845588235294046,36.36363636363637,-33.4499129698549,5.335968379446654,-3.5916824196597474,2.792496617001263,细分食品,000815.CSI,2025-06-16,effective_date
600299.SH,2024-10-31,11,0.1061426381317232,0.8635578583764847,54.54545454545454,-1.4245423537603163,3.835616438356171,-4.070796460176984,2.1115027349933553,细分食品,000815.CSI,2024-12-16,cutoff_date
600186.SH,2024-10-31,11,0.6432763205390557,6.040268456375841,54.54545454545454,-11.630619373317852,6.153846153846154,-5.590062111801252,3.491124871527596,细分食品,000815.CSI,2024-12-16,cutoff_date
600199.SH,2024-10-31,11,2.020990993916619,21.03264996203493,54.54545454545454,105.6341051417271,10.031104199066876,-4.392386530014636,4.651832922967935,细分食品,000815.CSI,2024-12-16,cutoff_date
600299.SH,2024-12-16,11,-0.05173135398117035,-0.5469462169553352,36.36363636363637,-18.056506248244887,1.3774104683195398,-1.2477718360071166,0.8304564576985408,细分食品,000815.CSI,2024-12-16,effective_date
600186.SH,2024-12-16,11,-1.2403597999964766,-11.971830985915489,36.36363636363637,-35.464766038365795,1.760563380281699,-5.482041587901698,2.4103047247269607,细分食品,000815.CSI,2024-12-16,effective_date
600199.SH,2024-12-16,11,-0.6187042987096836,-6.442577030812324,36.36363636363637,-32.43902402867608,5.44692737430168,-5.248226950354606,3.1643803840067366,细分食品,000815.CSI,2024-12-16,effective_date
600866.SH,2024-04-30,8,5.5600728808548485,44.91315136476426,62.5,101.19448519873089,11.632653061224495,-2.036199095022617,5.339960994857846,细分食品,000815.CSI,2024-06-17,cutoff_date
600866.SH,2024-06-17,10,-0.6950747274838107,-6.3520871143375786,30.0,-39.19399108095632,5.081669691470059,-3.5714285714285587,2.6753515920284268,细分食品,000815.CSI,2024-06-17,effective_date
603156.SH,2023-10-31,11,0.357063060921613,3.460207612456734,54.54545454545454,-43.085059017918105,2.8670291646070156,-2.590909090909088,1.9049997166463575,细分食品,000815.CSI,2023-12-11,cutoff_date
600059.SH,2023-10-31,11,0.8405936534357705,8.666666666666668,81.81818181818183,28.838090969362497,2.765957446808498,-1.6967126193001114,1.1546359215477362,细分食品,000815.CSI,2023-12-11,cutoff_date
603156.SH,2023-12-11,11,-0.9832473002080055,-9.583789704271616,27.27272727272727,-55.021521890345106,1.929625425652648,-4.955456570155881,2.0467335774425113,细分食品,000815.CSI,2023-12-11,effective_date
600059.SH,2023-12-11,11,-0.6096829649948654,-5.974842767295597,18.181818181818183,-13.146021045976763,1.0752688172043001,-2.3404255319149025,0.9970621580186035,细分食品,000815.CSI,2023-12-11,effective_date
300765.SZ,2023-04-30,8,0.232385131182162,1.1044232149759692,50.0,51.7318848985977,7.580751483190484,-6.510416666666652,4.205536861257337,细分食品,000815.CSI,2023-06-12,cutoff_date
001338.SZ,2023-04-30,8,0.5719828423009888,3.889789303079394,50.0,-26.345288376056285,5.4927302100161945,-2.0177315805564144,2.4592731822386464,细分食品,000815.CSI,2023-06-12,cutoff_date
002053.SZ,2023-04-30,8,0.577071963183979,3.876739562624243,37.5,-29.91307844227108,6.169154228855689,-2.504638218923927,2.7764692147984635,细分食品,000815.CSI,2023-06-12,cutoff_date
000848.SZ,2023-04-30,8,0.14157372700270843,0.8760951188986121,50.0,-47.10920700865674,2.948717948717916,-2.377972465581968,1.9859400075448705,细分食品,000815.CSI,2023-06-12,cutoff_date
300765.SZ,2023-06-12,11,-0.5918014126848191,-6.251860672819321,36.36363636363637,22.256000434147726,4.04757971253924,-7.814825841024131,3.3526674670712873,细分食品,000815.CSI,2023-06-12,effective_date
001338.SZ,2023-06-12,11,1.2810427029450946,12.663374963694451,63.63636363636363,-36.6986345685675,10.260631001371735,-5.22811344019728,4.311603687588859,细分食品,000815.CSI,2023-06-12,effective_date
002053.SZ,2023-06-12,11,0.1641292128853055,1.4619883040935644,45.45454545454545,65.2139014438467,4.274353876739556,-2.3391812865497075,2.0609590896506513,细分食品,000815.CSI,2023-06-12,effective_date
000848.SZ,2023-06-12,11,0.011170488441731852,-2.220446049250313e-14,45.45454545454545,-15.225229070449132,3.170731707317098,-2.7511961722488043,1.5770977872238723,细分食品,000815.CSI,2023-06-12,effective_date
001289.SZ,2025-04-30,8,-0.8313790021802324,-5.764116378080364,25.0,-41.08480177437709,1.674152243941296,-3.32901145880784,1.7433535521465988,结构调整,000860.CSI,2025-06-16,cutoff_date
688008.SH,2025-04-30,8,0.9103226317329943,6.406420021762771,50.0,8.821969608083059,3.404774823657064,-2.081066376496188,2.1275821295954023,结构调整,000860.CSI,2025-06-16,cutoff_date
600027.SH,2025-04-30,8,0.0984290312425766,0.5366726296959001,50.0,-27.39522040941551,2.60869565217392,-3.125,2.25728984269819,结构调整,000860.CSI,2025-06-16,cutoff_date
601872.SH,2025-04-30,8,0.7663461790133902,5.296610169491522,62.5,11.61373736764535,4.089615931721191,-3.1013094417642773,2.483024983072829,结构调整,000860.CSI,2025-06-16,cutoff_date
600061.SH,2025-04-30,8,0.33973303026352103,2.376355265112129,50.0,30.639602733221196,2.085505735140769,-0.5940888162780156,0.928014900287244,结构调整,000860.CSI,2025-06-16,cutoff_date
600968.SH,2025-04-30,8,-0.3654415295451217,-2.541296060991116,12.5,8.730311499167476,0.7884362680683488,-1.0165184243964398,0.6143820764746815,结构调整,000860.CSI,2025-06-16,cutoff_date
000958.SZ,2025-04-30,8,-0.09053033473320284,-0.9117155447500136,37.5,-21.20938659672823,3.7701704117026003,-4.366812227074234,3.056974850139669,结构调整,000860.CSI,2025-06-16,cutoff_date
688297.SH,2025-04-30,8,2.4717700903395565,18.106223175965663,62.5,223.76195550557978,11.046658259773023,-1.341201716738194,4.04073155808576,结构调整,000860.CSI,2025-06-16,cutoff_date
600118.SH,2025-04-30,8,0.2891038082492406,1.9809523809523721,37.5,139.5373202119606,2.3709369024856652,-1.3112225221750817,1.412136502767452,结构调整,000860.CSI,2025-06-16,cutoff_date
600171.SH,2025-04-30,8,-0.3461756471472494,-2.5620059961842356,50.0,-3.629637370676142,3.4403669724770714,-3.480924533556129,2.3594085082178413,结构调整,000860.CSI,2025-06-16,cutoff_date
603698.SH,2025-04-30,8,0.1149732158010508,0.7828024327090954,37.5,105.55544849435555,0.9829821220126655,-1.4530483744021438,0.9051066315794284,结构调整,000860.CSI,2025-06-16,cutoff_date
002046.SZ,2025-04-30,8,1.2254965267867972,8.645336963921046,50.0,54.74519296925242,5.547652916073975,-1.9060585432266852,2.834933026075227,结构调整,000860.CSI,2025-06-16,cutoff_date
300797.SZ,2025-04-30,8,0.2116348043414302,1.2491325468424685,37.5,29.920344470934413,3.9158810732414784,-4.371963913948651,2.8164426545517864,结构调整,000860.CSI,2025-06-16,cutoff_date
688456.SH,2025-04-30,8,0.46945738038878887,3.2716049382715884,50.0,16.700473292765384,2.8008618036319044,-0.9259259259259411,1.415578239969867,结构调整,000860.CSI,2025-06-16,cutoff_date
001289.SZ,2025-06-16,11,-0.4218420582120375,-4.153381952333857,18.181818181818183,-3.57511172224132,0.6878353197183662,-1.1865952211438713,0.5708768329410584,结构调整,000860.CSI,2025-06-16,effective_date
688008.SH,2025-06-16,11,-0.7097331725974731,-7.025929023778222,54.54545454545454,59.352868270001636,1.0056568196103122,-4.3750768096350034,1.8756801224757718,结构调整,000860.CSI,2025-06-16,effective_date
600027.SH,2025-06-16,11,-0.4707657420433353,-4.736842105263161,45.45454545454545,1.073275371436222,2.2767075306479923,-3.806228373702414,1.7131932492115924,结构调整,000860.CSI,2025-06-16,effective_date
601872.SH,2025-06-16,11,1.039106811481738,10.675306957708063,63.63636363636363,80.4444067780671,6.863073317710078,-0.3724394785847407,2.13142815619629,结构调整,000860.CSI,2025-06-16,effective_date
600061.SH,2025-06-16,11,0.034881979536380836,0.28356727633629397,45.45454545454545,-31.973109775755738,1.7184591149935535,-1.9490463594598273,1.2072055265628103,结构调整,000860.CSI,2025-06-16,effective_date
600968.SH,2025-06-16,11,0.482636646682011,4.804045512010102,54.54545454545454,24.851041298617528,4.0868454661558085,-1.7010935601458166,1.6667330908050988,结构调整,000860.CSI,2025-06-16,effective_date
000958.SZ,2025-06-16,11,-0.5521412399346649,-5.538985939497221,36.36363636363637,-42.095826175122696,2.915026963999412,-3.906815222109672,1.884912637363461,结构调整,000860.CSI,2025-06-16,effective_date
688297.SH,2025-06-16,11,0.2826247493493262,1.9961365099806727,27.27272727272727,-27.01567181103114,11.743692788568882,-3.8420261858768123,4.453666513579424,结构调整,000860.CSI,2025-06-16,effective_date
600118.SH,2025-06-16,11,-0.21528748183084484,-2.177858439201452,36.36363636363637,-17.796418154698756,1.8518518518518379,-1.5567086730911672,1.0185489988439729,结构调整,000860.CSI,2025-06-16,effective_date
600171.SH,2025-06-16,11,-0.4631844381989259,-4.603886397608381,36.36363636363637,19.480448067412958,1.981463726430155,-2.1225710014947663,1.2497594505995313,结构调整,000860.CSI,2025-06-16,effective_date
603698.SH,2025-06-16,11,-0.5013149720313048,-4.969661947414061,27.27272727272727,-21.030776896719306,1.543686322939175,-2.6921926413401076,1.2543208327908208,结构调整,000860.CSI,2025-06-16,effective_date
002046.SZ,2025-06-16,11,-0.1606729888933922,-1.856435643564358,45.45454545454545,-53.682581223099255,3.547400611620799,-4.347826086956519,2.4248536842910875,结构调整,000860.CSI,2025-06-16,effective_date
300797.SZ,2025-06-16,11,-0.6494332473086983,-6.499999999999995,18.181818181818183,-56.21115071661921,3.413217138707325,-4.695524578136467,2.121832913155586,结构调整,000860.CSI,2025-06-16,effective_date
600760.SH,2024-10-31,11,1.71683709860288,17.077315208156342,36.36363636363637,269.99839491560283,10.090984284532656,-5.938566552901026,5.416152621554254,结构调整,000860.CSI,2024-12-16,cutoff_date
000768.SZ,2024-10-31,11,0.42872847180745133,3.8115038115038136,45.45454545454545,67.09688413175152,8.362491252624205,-4.21994884910486,3.506408089650967,结构调整,000860.CSI,2024-12-16,cutoff_date
600026.SH,2024-10-31,11,0.0013444503816073539,-0.07855459544383603,54.54545454545454,50.19768061921972,1.7054263565891459,-2.9725609756097504,1.4247859450739326,结构调整,000860.CSI,2024-12-16,cutoff_date
600482.SH,2024-10-31,2,2.683368538981923,2.683368538981923,50.0,21.83648307831829,2.683368538981923,2.683368538981923,,结构调整,000860.CSI,2024-12-16,cutoff_date
600875.SH,2024-10-31,11,0.8437756842379596,8.465897453403425,45.45454545454545,5.604449535428158,4.915682392298759,-2.7331294332010203,2.499172201558246,结构调整,000860.CSI,2024-12-16,cutoff_date
601179.SH,2024-10-31,11,1.095766500307036,11.033163265306122,63.63636363636363,-17.810881477556674,7.697241821680545,-2.8588445503275772,3.16129958912089,结构调整,000860.CSI,2024-12-16,cutoff_date
000423.SZ,2024-10-31,11,0.006071551808020104,-0.17514080182051694,36.36363636363637,15.92181335378644,3.901057656939466,-3.1912876507147248,2.29398156152217,结构调整,000860.CSI,2024-12-16,cutoff_date
000738.SZ,2024-10-31,11,0.4368944845934152,4.140072451267907,45.45454545454545,18.311702738134894,4.599046743038726,-3.3196066896377774,2.6109215912508943,结构调整,000860.CSI,2024-12-16,cutoff_date
600970.SH,2024-10-31,11,1.1171491930997945,11.644535240040854,72.72727272727273,90.48626011823586,3.996194100856343,-1.0193679918450549,1.4700157484559286,结构调整,000860.CSI,2024-12-16,cutoff_date
688475.SH,2024-10-31,11,-0.05400792763639588,-0.9569377990430672,45.45454545454545,-6.169157536432291,2.4812275546849616,-7.78210116731517,3.0034678620523247,结构调整,000860.CSI,2024-12-16,cutoff_date
600877.SH,2024-10-31,11,0.26273284562261073,2.1347565043362327,54.54545454545454,-20.522062185041744,6.37701471618779,-5.496688741721856,3.380752517019359,结构调整,000860.CSI,2024-12-16,cutoff_date
600422.SH,2024-10-31,11,0.9921100563576501,10.042735042735028,54.54545454545454,48.65214199930108,6.6150598170302555,-2.5742574257425765,2.6345689015705163,结构调整,000860.CSI,2024-12-16,cutoff_date
600710.SH,2024-10-31,11,0.9078384997566324,9.133517606056962,63.63636363636363,-6.7650249511824745,4.807114529503687,-3.4212559320163427,2.5867962105688926,结构调整,000860.CSI,2024-12-16,cutoff_date
002051.SZ,2024-10-31,11,1.131226618097172,11.53605015673984,54.54545454545454,161.39050645432894,7.772979642196165,-2.4345709068776977,2.7710058300652443,结构调整,000860.CSI,2024-12-16,cutoff_date
688128.SH,2024-10-31,11,0.853930406963659,8.66700456158136,63.63636363636363,3.273950731274211,3.2827045565899216,-3.7590361445783205,2.064633320106041,结构调整,000860.CSI,2024-12-16,cutoff_date
600760.SH,2024-12-16,11,0.20153960809494392,1.7777777777777892,54.54545454545454,-19.961587176346008,4.200457475566677,-3.8315705448014548,2.3610219603652984,结构调整,000860.CSI,2024-12-16,effective_date
000768.SZ,2024-12-16,11,-0.22135669615636963,-2.330022918258212,45.45454545454545,-24.287478481535807,2.9045643153526868,-2.5293255131964676,1.7713459937396578,结构调整,000860.CSI,2024-12-16,effective_date
