trade_date,signal_date,instrument,action,price,weight,reason,holding_days,realized_return
2026-03-13,2026-03-13,SZ300708,BUY,7.4605913162231445,0.05,buy_main_wave_pullback,0,
2026-03-13,2026-03-13,SZ002655,BUY,3.4921927452087402,0.05,buy_main_wave_pullback,0,
2026-03-13,2026-03-13,SZ300437,BUY,4.017150402069092,0.05,buy_main_wave_pullback,0,
2026-03-16,2026-03-16,SZ002350,SELL,2.024035692214966,0.05,trend_break_ma10,1,0.001468212422473858
2026-03-16,2026-03-16,SZ002358,SELL,2.418224334716797,0.05,trend_break_ma10,1,-0.029860752230448262
2026-03-16,2026-03-16,SZ002546,SELL,2.4390087127685547,0.05,trend_break_ma10,1,-0.05723091259994284
2026-03-16,2026-03-16,SZ300480,SELL,10.159351348876953,0.05,trend_break_ma10,1,-0.001968453220731803
2026-03-16,2026-03-16,SZ002021,SELL,3.5604982376098633,0.05,trend_break_ma10,1,0.0027562378615548777
2026-03-16,2026-03-16,SZ002606,SELL,1.9093128442764282,0.05,trend_break_ma10,1,-0.026498320401005637
2026-03-16,2026-03-16,SH600979,SELL,5.638025760650635,0.05,trend_break_ma10,1,-0.0240505831777571
2026-03-16,2026-03-16,SZ300708,SELL,7.302955627441406,0.05,trend_break_ma10,1,-0.02112911458357969
2026-03-16,2026-03-16,SZ300437,SELL,3.660949945449829,0.05,trend_break_ma10,1,-0.08866993290462721
2026-03-16,2026-03-16,SZ002350,BUY,2.024035692214966,0.05,buy_main_wave_pullback,0,
2026-03-16,2026-03-16,SH600108,BUY,4.593607425689697,0.05,buy_main_wave_pullback,0,
2026-03-16,2026-03-16,SZ300246,BUY,2.0896105766296387,0.05,buy_main_wave_pullback,0,
2026-03-16,2026-03-16,SZ300749,BUY,3.75,0.05,buy_main_wave_pullback,0,
2026-03-16,2026-03-16,SZ300480,BUY,10.159351348876953,0.05,buy_main_wave_pullback,0,
2026-03-16,2026-03-16,SH600979,BUY,5.638025760650635,0.05,buy_main_wave_pullback,0,
2026-03-16,2026-03-16,SZ301317,BUY,2.181056499481201,0.05,buy_main_wave_pullback,0,
2026-03-16,2026-03-16,SZ300137,BUY,1.7840840816497803,0.05,buy_main_wave_pullback,0,
2026-03-16,2026-03-16,SZ002053,BUY,2.1842310428619385,0.05,buy_main_wave_pullback,0,
2026-03-17,2026-03-17,SH600525,SELL,3.3520991802215576,0.05,trend_break_ma10,2,-0.01430975610696561
2026-03-17,2026-03-17,SZ300499,SELL,6.790604114532471,0.05,trend_break_ma10,2,-0.044389891136670356
2026-03-17,2026-03-17,SZ002800,SELL,4.20198392868042,0.05,trend_break_ma10,2,-0.027748803855729642
2026-03-17,2026-03-17,SH600545,SELL,2.2895348072052,0.05,risk_rank_above_090,2,0.20871698088508794
2026-03-17,2026-03-17,SZ300328,SELL,7.170034885406494,0.05,trend_break_ma10,2,-0.055968420639591954
2026-03-17,2026-03-17,SZ001400,SELL,1.9250375032424927,0.05,trend_break_ma10,2,-0.054909402689827136
2026-03-17,2026-03-17,SZ002455,SELL,2.7641708850860596,0.05,stop_loss_6pct,2,-0.06538898523956382
2026-03-17,2026-03-17,SH600540,SELL,1.9422459602355957,0.05,trend_break_ma10,2,-0.02627346523863916
2026-03-17,2026-03-17,SZ002350,SELL,1.9525222778320312,0.05,trend_break_ma10,1,-0.03533209155253347
2026-03-17,2026-03-17,SH600108,SELL,4.295281410217285,0.05,trend_break_ma10,1,-0.06494373328552794
2026-03-17,2026-03-17,SZ300480,SELL,9.91984748840332,0.05,trend_break_ma10,1,-0.023574719708862935
2026-03-17,2026-03-17,SH600979,SELL,5.4149909019470215,0.05,trend_break_ma10,1,-0.03955903505447533
2026-03-17,2026-03-17,SZ301317,SELL,2.0524590015411377,0.05,trend_break_ma10,1,-0.05896110347010841
2026-03-17,2026-03-17,SZ002053,SELL,2.1811084747314453,0.05,trend_break_ma10,1,-0.0014295960771630867
2026-03-17,2026-03-17,SZ002455,BUY,2.7641708850860596,0.05,buy_main_wave_pullback,0,
2026-03-17,2026-03-17,SZ002348,BUY,2.6518311500549316,0.05,buy_main_wave_pullback,0,
2026-03-17,2026-03-17,SZ300480,BUY,9.91984748840332,0.05,buy_main_wave_pullback,0,
2026-03-17,2026-03-17,SZ002800,BUY,4.20198392868042,0.05,buy_main_wave_pullback,0,
2026-03-17,2026-03-17,SH600753,BUY,2.0074462890625,0.05,buy_main_wave_pullback,0,
2026-03-17,2026-03-17,SH600468,BUY,3.504991292953491,0.05,buy_main_wave_pullback,0,
2026-03-17,2026-03-17,SH600525,BUY,3.3520991802215576,0.05,buy_main_wave_pullback,0,
2026-03-17,2026-03-17,SH600540,BUY,1.9422459602355957,0.05,buy_main_wave_pullback,0,
2026-03-17,2026-03-17,SZ002140,BUY,2.623990297317505,0.05,buy_main_wave_pullback,0,
2026-03-17,2026-03-17,SZ000731,BUY,4.340008735656738,0.05,buy_main_wave_pullback,0,
2026-03-17,2026-03-17,SZ300328,BUY,7.170034885406494,0.05,buy_main_wave_pullback,0,
2026-03-17,2026-03-17,SH600851,BUY,4.228983402252197,0.05,buy_main_wave_pullback,0,
2026-03-17,2026-03-17,SZ300016,BUY,2.230337142944336,0.05,buy_main_wave_pullback,0,
2026-03-17,2026-03-17,SZ002733,BUY,3.3467018604278564,0.05,buy_main_wave_pullback,0,
2026-03-18,2026-03-18,SZ301373,SELL,1.8039215803146362,0.05,risk_rank_above_090,3,0.07847191348843285
2026-03-18,2026-03-18,SZ002655,SELL,3.762389659881592,0.05,score_below_045,3,0.07737170722995157
2026-03-18,2026-03-18,SZ300749,SELL,3.738068103790283,0.05,trend_break_ma10,2,-0.0031818389892578347
2026-03-18,2026-03-18,SZ002455,SELL,2.7062747478485107,0.05,trend_break_ma10,1,-0.020945209122172792
2026-03-18,2026-03-18,SZ002348,SELL,2.600834608078003,0.05,trend_break_ma10,1,-0.01923068969752173
2026-03-18,2026-03-18,SZ002800,SELL,4.192966461181641,0.05,trend_break_ma10,1,-0.002146002376932299
2026-03-18,2026-03-18,SH600468,SELL,3.857487201690674,0.05,score_below_045,1,0.10056969597780396
2026-03-18,2026-03-18,SH600525,SELL,3.3764312267303467,0.05,trend_break_ma10,1,0.007258748981043173
2026-03-18,2026-03-18,SH600540,SELL,1.9165775775909424,0.05,trend_break_ma10,1,-0.013215824962529377
2026-03-18,2026-03-18,SZ002140,SELL,2.5676493644714355,0.05,trend_break_ma10,1,-0.021471471485114302
2026-03-18,2026-03-18,SZ000731,SELL,4.21811056137085,0.05,trend_break_ma10,1,-0.028087080397879105
2026-03-18,2026-03-18,SZ300328,SELL,7.271777153015137,0.05,trend_break_ma10,1,0.014189926441741996
2026-03-18,2026-03-18,SH600851,SELL,4.189751625061035,0.05,trend_break_ma10,1,-0.009276881335185339
2026-03-18,2026-03-18,SH600714,BUY,5.694085121154785,0.05,buy_main_wave_pullback,0,
2026-03-18,2026-03-18,SZ002348,BUY,2.600834608078003,0.05,buy_main_wave_pullback,0,
2026-03-18,2026-03-18,SZ002140,BUY,2.5676493644714355,0.05,buy_main_wave_pullback,0,
2026-03-18,2026-03-18,SZ300749,BUY,3.738068103790283,0.05,buy_main_wave_pullback,0,
2026-03-18,2026-03-18,SZ002857,BUY,2.7413675785064697,0.05,buy_main_wave_pullback,0,
2026-03-18,2026-03-18,SH603393,BUY,2.9150819778442383,0.05,buy_main_wave_pullback,0,
2026-03-18,2026-03-18,SZ002652,BUY,2.004594087600708,0.05,buy_main_wave_pullback,0,
2026-03-18,2026-03-18,SZ000626,BUY,2.4286110401153564,0.05,buy_main_wave_pullback,0,
2026-03-18,2026-03-18,SZ300505,BUY,4.939024448394775,0.05,buy_main_wave_pullback,0,
2026-03-18,2026-03-18,SH600851,BUY,4.189751625061035,0.05,buy_main_wave_pullback,0,
2026-03-18,2026-03-18,SH688655,BUY,1.1866134405136108,0.05,buy_main_wave_pullback,0,
2026-03-18,2026-03-18,SZ000552,BUY,2.051565408706665,0.05,buy_main_wave_pullback,0,
2026-03-18,2026-03-18,SZ002452,BUY,2.245182752609253,0.05,buy_main_wave_pullback,0,
2026-03-19,2026-03-19,SZ300246,SELL,1.9889426231384277,0.05,trend_break_ma10,3,-0.04817546131182948
2026-03-19,2026-03-19,SZ300137,SELL,1.790990948677063,0.05,trend_break_ma10,3,0.003871379773141559
2026-03-19,2026-03-19,SZ300480,SELL,10.116412162780762,0.05,trend_break_ma10,2,0.01981529197976406
2026-03-19,2026-03-19,SZ300016,SELL,2.200561761856079,0.05,trend_break_ma10,2,-0.01335017048092979
2026-03-19,2026-03-19,SZ002733,SELL,3.2158310413360596,0.05,trend_break_ma10,2,-0.03910441519731478
2026-03-19,2026-03-19,SH600714,SELL,5.32070255279541,0.05,trend_break_ma10,1,-0.06557375950917488
2026-03-19,2026-03-19,SZ002348,SELL,2.518312454223633,0.05,trend_break_ma10,1,-0.031729104802766916
2026-03-19,2026-03-19,SZ002140,SELL,2.5244345664978027,0.05,trend_break_ma10,1,-0.01683049039779183
2026-03-19,2026-03-19,SZ300749,SELL,3.546590805053711,0.05,trend_break_ma10,1,-0.05122359823846445
2026-03-19,2026-03-19,SZ002857,SELL,2.6073122024536133,0.05,trend_break_ma10,1,-0.04890091248758821
2026-03-19,2026-03-19,SH603393,SELL,3.0945558547973633,0.05,score_below_045,1,0.06156735155896009
2026-03-19,2026-03-19,SZ002652,SELL,1.8851454257965088,0.05,trend_break_ma10,1,-0.05958745590593206
2026-03-19,2026-03-19,SZ300505,SELL,4.607046127319336,0.05,trend_break_ma10,1,-0.06721536298192154
2026-03-19,2026-03-19,SH600851,SELL,3.9791834354400635,0.05,trend_break_ma10,1,-0.05025791704726745
2026-03-19,2026-03-19,SH688655,SELL,1.2105495929718018,0.05,trend_break_ma10,1,0.02017181976957083
2026-03-19,2026-03-19,SZ000552,SELL,2.058931827545166,0.05,trend_break_ma10,1,0.003590633185390324
2026-03-19,2026-03-19,SZ002452,SELL,2.1827242374420166,0.05,trend_break_ma10,1,-0.02781890030762524
2026-03-19,2026-03-19,SH605098,BUY,2.3952667713165283,0.0625,buy_main_wave_pullback,0,
2026-03-19,2026-03-19,SZ002733,BUY,3.2158310413360596,0.0625,buy_main_wave_pullback,0,
2026-03-19,2026-03-19,SZ000533,BUY,3.6163792610168457,0.0625,buy_main_wave_pullback,0,
2026-03-19,2026-03-19,SH600545,BUY,2.062790632247925,0.0625,buy_main_wave_pullback,0,
2026-03-19,2026-03-19,SZ002150,BUY,4.281111240386963,0.0625,buy_main_wave_pullback,0,
2026-03-19,2026-03-19,SZ002903,BUY,2.4293477535247803,0.0625,buy_main_wave_pullback,0,
2026-03-19,2026-03-19,SH603936,BUY,2.447889804840088,0.0625,buy_main_wave_pullback,0,
2026-03-19,2026-03-19,SZ300731,BUY,5.552700519561768,0.0625,buy_main_wave_pullback,0,
2026-03-19,2026-03-19,SH600527,BUY,7.618896007537842,0.0625,buy_main_wave_pullback,0,
2026-03-19,2026-03-19,SH603050,BUY,5.183535575866699,0.0625,buy_main_wave_pullback,0,
2026-03-19,2026-03-19,SH600313,BUY,2.4800000190734863,0.0625,buy_main_wave_pullback,0,
2026-03-19,2026-03-19,SH603685,BUY,1.7353135347366333,0.0625,buy_main_wave_pullback,0,
2026-03-19,2026-03-19,SZ300279,BUY,3.8713486194610596,0.0625,buy_main_wave_pullback,0,
2026-03-20,2026-03-20,SH600753,SELL,1.9347349405288696,0.0625,trend_break_ma10,3,-0.03622081892292495
2026-03-20,2026-03-20,SZ000626,SELL,2.345877170562744,0.0625,trend_break_ma10,2,-0.03406633181931118
2026-03-20,2026-03-20,SH605098,SELL,2.3484389781951904,0.0625,trend_break_ma10,1,-0.019550136829059594
2026-03-20,2026-03-20,SZ002733,SELL,3.263324499130249,0.0625,trend_break_ma10,1,0.014768642128181408
2026-03-20,2026-03-20,SZ000533,SELL,3.2603447437286377,0.0625,trend_break_ma10,1,-0.09845054724379187
2026-03-20,2026-03-20,SH600545,SELL,1.8744186162948608,0.0625,trend_break_ma10,1,-0.09131901852190671
2026-03-20,2026-03-20,SZ002150,SELL,4.709111213684082,0.0625,score_below_045,1,0.09997403694150053
2026-03-20,2026-03-20,SZ002903,SELL,2.3407609462738037,0.0625,trend_break_ma10,1,-0.036465264029180045
2026-03-20,2026-03-20,SH603936,SELL,2.3333332538604736,0.0625,trend_break_ma10,1,-0.04679808329325419
2026-03-20,2026-03-20,SZ300731,SELL,5.356581211090088,0.0625,trend_break_ma10,1,-0.035319626509797364
2026-03-20,2026-03-20,SH600527,SELL,7.056263446807861,0.0625,trend_break_ma10,1,-0.07384699307791232
2026-03-20,2026-03-20,SH603050,SELL,5.080971717834473,0.0625,trend_break_ma10,1,-0.01978646746628676
2026-03-20,2026-03-20,SH600313,SELL,2.329824447631836,0.0625,trend_break_ma10,1,-0.06055466543817012
2026-03-20,2026-03-20,SH603685,SELL,1.6547855138778687,0.0625,trend_break_ma10,1,-0.046405458867688876
2026-03-20,2026-03-20,SZ300279,SELL,3.727781295776367,0.0625,trend_break_ma10,1,-0.03708457640910645
2026-03-20,2026-03-20,SH600753,BUY,1.9347349405288696,0.125,buy_main_wave_pullback,0,
2026-03-20,2026-03-20,SH605098,BUY,2.3484389781951904,0.125,buy_main_wave_pullback,0,
2026-03-20,2026-03-20,SH603158,BUY,2.445028781890869,0.125,buy_main_wave_pullback,0,
2026-03-20,2026-03-20,SZ300279,BUY,3.727781295776367,0.125,buy_main_wave_pullback,0,
2026-03-20,2026-03-20,SZ300201,BUY,5.079281806945801,0.125,buy_main_wave_pullback,0,
2026-03-20,2026-03-20,SZ002213,BUY,4.579969882965088,0.125,buy_main_wave_pullback,0,
2026-03-20,2026-03-20,SZ002733,BUY,3.263324499130249,0.125,buy_main_wave_pullback,0,
2026-03-23,2026-03-23,SH600753,SELL,1.924660563468933,0.125,trend_break_ma10,1,-0.005207109691823031
2026-03-23,2026-03-23,SH605098,SELL,2.281722068786621,0.125,trend_break_ma10,1,-0.028409045339488515
2026-03-23,2026-03-23,SH603158,SELL,2.2848949432373047,0.125,trend_break_ma10,1,-0.0654936415634848
2026-03-23,2026-03-23,SZ300279,SELL,3.376009941101074,0.125,trend_break_ma10,1,-0.0943648048971798
2026-03-23,2026-03-23,SZ300201,SELL,4.97021484375,0.125,trend_break_ma10,1,-0.021472910411596824
2026-03-23,2026-03-23,SZ002213,SELL,4.400598049163818,0.125,trend_break_ma10,1,-0.03916441338805132
2026-03-23,2026-03-23,SZ002733,SELL,3.3340368270874023,0.125,trend_break_ma10,1,0.02166880062831633
2026-03-24,2026-03-24,SH600590,BUY,3.3037474155426025,0.2,buy_main_wave_pullback,0,
2026-03-24,2026-03-24,SZ001400,BUY,2.029235363006592,0.2,buy_main_wave_pullback,0,
2026-03-24,2026-03-24,SH600791,BUY,3.142857074737549,0.2,buy_main_wave_pullback,0,
2026-03-24,2026-03-24,SH603683,BUY,3.5836431980133057,0.2,buy_main_wave_pullback,0,
2026-03-25,2026-03-25,SH600590,SELL,3.0152859687805176,0.2,trend_break_ma10,1,-0.08731340822394817
2026-03-25,2026-03-25,SZ001400,SELL,2.232084035873413,0.2,score_below_045,1,0.09996310756494653
2026-03-25,2026-03-25,SZ301306,BUY,2.3788609504699707,0.16666666666666666,buy_main_wave_pullback,0,
2026-03-25,2026-03-25,SZ002350,BUY,2.219881296157837,0.16666666666666666,buy_main_wave_pullback,0,
2026-03-25,2026-03-25,SZ000856,BUY,2.6626651287078857,0.16666666666666666,buy_main_wave_pullback,0,
2026-03-26,2026-03-26,SH600791,SELL,3.3631367683410645,0.16666666666666666,risk_rank_above_090,2,0.07008899493843845
2026-03-26,2026-03-26,SZ301306,SELL,2.766291618347168,0.16666666666666666,score_below_045,1,0.1628639403243204
2026-03-26,2026-03-26,SZ300137,BUY,1.810510516166687,0.2,buy_main_wave_pullback,0,
2026-03-27,2026-03-27,SZ300137,SELL,1.7495495080947876,0.2,trend_break_ma10,1,-0.0336706180536136
2026-03-27,2026-03-27,SH600683,BUY,5.562116622924805,0.05555555555555555,buy_main_wave_pullback,0,
2026-03-27,2026-03-27,SZ002150,BUY,4.707777976989746,0.05555555555555555,buy_main_wave_pullback,0,
2026-03-27,2026-03-27,SH600979,BUY,5.967093467712402,0.05555555555555555,buy_main_wave_pullback,0,
2026-03-27,2026-03-27,SH603165,BUY,2.741849660873413,0.05555555555555555,buy_main_wave_pullback,0,
2026-03-27,2026-03-27,SH603558,BUY,2.4494948387145996,0.05555555555555555,buy_main_wave_pullback,0,
2026-03-27,2026-03-27,SZ002733,BUY,3.470184803009033,0.05555555555555555,buy_main_wave_pullback,0,
2026-03-27,2026-03-27,SZ002902,BUY,2.079606771469116,0.05555555555555555,buy_main_wave_pullback,0,
2026-03-27,2026-03-27,SH600468,BUY,3.969363212585449,0.05555555555555555,buy_main_wave_pullback,0,
2026-03-27,2026-03-27,SZ300329,BUY,2.879457473754883,0.05555555555555555,buy_main_wave_pullback,0,
2026-03-27,2026-03-27,SZ001400,BUY,2.2607195377349854,0.05555555555555555,buy_main_wave_pullback,0,
2026-03-27,2026-03-27,SH600756,BUY,5.946749210357666,0.05555555555555555,buy_main_wave_pullback,0,
2026-03-27,2026-03-27,SZ002053,BUY,2.427790880203247,0.05555555555555555,buy_main_wave_pullback,0,
2026-03-27,2026-03-27,SH603701,BUY,4.248970985412598,0.05555555555555555,buy_main_wave_pullback,0,
2026-03-27,2026-03-27,SZ000552,BUY,2.0966851711273193,0.05555555555555555,buy_main_wave_pullback,0,
2026-03-30,2026-03-30,SH603683,SELL,3.5576207637786865,0.05555555555555555,trend_break_ma10,4,-0.0072614467447666975
2026-03-30,2026-03-30,SZ002350,SELL,2.070919990539551,0.05555555555555555,trend_break_ma10,3,-0.06710327524093651
2026-03-30,2026-03-30,SZ000856,SELL,2.611044406890869,0.05555555555555555,trend_break_ma10,3,-0.019386862155687856
2026-03-30,2026-03-30,SH600683,SELL,5.448619842529297,0.05555555555555555,trend_break_ma10,1,-0.02040532194663447
2026-03-30,2026-03-30,SZ002150,SELL,4.537555694580078,0.05555555555555555,trend_break_ma10,1,-0.036157669975446005
2026-03-30,2026-03-30,SH600979,SELL,5.4680070877075195,0.05555555555555555,trend_break_ma10,1,-0.08363977918318366
2026-03-30,2026-03-30,SH603165,SELL,2.8775782585144043,0.05555555555555555,score_below_045,1,0.04950256740107162
2026-03-30,2026-03-30,SH603558,SELL,2.4992785453796387,0.05555555555555555,trend_break_ma10,1,0.02032407085665211
2026-03-30,2026-03-30,SH600468,SELL,3.8189327716827393,0.05555555555555555,trend_break_ma10,1,-0.037897877530014945
2026-03-30,2026-03-30,SZ001400,SELL,2.486806631088257,0.05555555555555555,risk_rank_above_090,1,0.10000669679697993
2026-03-30,2026-03-30,SH600756,SELL,6.099071025848389,0.05555555555555555,score_below_045,1,0.02561429952778549
2026-03-30,2026-03-30,SZ002053,SELL,2.3387978076934814,0.05555555555555555,score_below_045,1,-0.036655987645161314
2026-03-30,2026-03-30,SH603701,SELL,4.331789970397949,0.05555555555555555,score_below_045,1,0.019491539309089756
2026-03-30,2026-03-30,SZ000552,SELL,2.081031322479248,0.05555555555555555,trend_break_ma10,1,-0.00746599864568831
2026-03-30,2026-03-30,SH600683,BUY,5.448619842529297,0.0625,buy_main_wave_pullback,0,
2026-03-30,2026-03-30,SZ300201,BUY,5.202365398406982,0.0625,buy_main_wave_pullback,0,
2026-03-30,2026-03-30,SH688325,BUY,2.3720972537994385,0.0625,buy_main_wave_pullback,0,
2026-03-30,2026-03-30,SZ000552,BUY,2.081031322479248,0.0625,buy_main_wave_pullback,0,
2026-03-30,2026-03-30,SH603683,BUY,3.5576207637786865,0.0625,buy_main_wave_pullback,0,
2026-03-30,2026-03-30,SZ300559,BUY,3.064056873321533,0.0625,buy_main_wave_pullback,0,
2026-03-30,2026-03-30,SZ300720,BUY,11.561206817626953,0.0625,buy_main_wave_pullback,0,
2026-03-30,2026-03-30,SH600468,BUY,3.8189327716827393,0.0625,buy_main_wave_pullback,0,
2026-03-30,2026-03-30,SZ000626,BUY,2.4374654293060303,0.0625,buy_main_wave_pullback,0,
2026-03-30,2026-03-30,SZ002771,BUY,2.447282552719116,0.0625,buy_main_wave_pullback,0,
2026-03-30,2026-03-30,SZ000670,BUY,2.746061086654663,0.0625,buy_main_wave_pullback,0,
2026-03-30,2026-03-30,SZ002729,BUY,3.198366403579712,0.0625,buy_main_wave_pullback,0,
2026-03-31,2026-03-31,SZ002733,SELL,3.1551451683044434,0.0625,trend_break_ma10,2,-0.09078468513590854
2026-03-31,2026-03-31,SZ002902,SELL,1.9469287395477295,0.0625,stop_loss_6pct,2,-0.06379957679578896
2026-03-31,2026-03-31,SZ300329,SELL,2.713711738586426,0.0625,trend_break_ma10,2,-0.057561445751209694
2026-03-31,2026-03-31,SH600683,SELL,5.254601001739502,0.0625,trend_break_ma10,1,-0.03560880487116713
2026-03-31,2026-03-31,SZ300201,SELL,5.0367937088012695,0.0625,trend_break_ma10,1,-0.031826232285877665
2026-03-31,2026-03-31,SH688325,SELL,2.2285921573638916,0.0625,trend_break_ma10,1,-0.06049713864205686
2026-03-31,2026-03-31,SZ000552,SELL,1.9760589599609375,0.0625,trend_break_ma10,1,-0.05044247118455247
2026-03-31,2026-03-31,SH603683,SELL,3.438661813735962,0.0625,trend_break_ma10,1,-0.033437782704071495
2026-03-31,2026-03-31,SZ300559,SELL,2.947805404663086,0.0625,trend_break_ma10,1,-0.037940375608115584
2026-03-31,2026-03-31,SZ300720,SELL,10.885274887084961,0.0625,trend_break_ma10,1,-0.058465516723688715
2026-03-31,2026-03-31,SH600468,SELL,3.6123924255371094,0.0625,trend_break_ma10,1,-0.05408326317685397
2026-03-31,2026-03-31,SZ002771,SELL,2.4880435466766357,0.0625,score_below_045,1,0.0166556141677352
2026-03-31,2026-03-31,SZ002729,SELL,3.0805134773254395,0.0625,trend_break_ma10,1,-0.03684785024078785
2026-03-31,2026-03-31,SZ002902,BUY,1.9469287395477295,0.0625,buy_main_wave_pullback,0,
2026-03-31,2026-03-31,SH603701,BUY,4.145576000213623,0.0625,buy_main_wave_pullback,0,
2026-03-31,2026-03-31,SZ300400,BUY,7.266910552978516,0.0625,buy_main_wave_pullback,0,
2026-03-31,2026-03-31,SZ300813,BUY,2.3724451065063477,0.0625,buy_main_wave_pullback,0,
2026-03-31,2026-03-31,SH600815,BUY,2.1412951946258545,0.0625,buy_main_wave_pullback,0,
2026-03-31,2026-03-31,SZ300611,BUY,3.4396750926971436,0.0625,buy_main_wave_pullback,0,
2026-03-31,2026-03-31,SH603811,BUY,2.3499338626861572,0.0625,buy_main_wave_pullback,0,
2026-03-31,2026-03-31,SZ300246,BUY,2.05505633354187,0.0625,buy_main_wave_pullback,0,
2026-03-31,2026-03-31,SH600152,BUY,1.9324893951416016,0.0625,buy_main_wave_pullback,0,
2026-03-31,2026-03-31,SH688679,BUY,2.466876983642578,0.0625,buy_main_wave_pullback,0,
2026-03-31,2026-03-31,SZ301191,BUY,1.8843590021133423,0.0625,buy_main_wave_pullback,0,
2026-03-31,2026-03-31,SZ002675,BUY,2.6185314655303955,0.0625,buy_main_wave_pullback,0,
2026-03-31,2026-03-31,SZ002246,BUY,3.617750406265259,0.0625,buy_main_wave_pullback,0,
2026-04-01,2026-04-01,SZ000670,SELL,2.693234443664551,0.0625,trend_break_ma10,2,-0.01923724248045311
2026-04-01,2026-04-01,SZ300813,SELL,2.4958364963531494,0.0625,score_below_045,1,0.052010219123049595
2026-04-01,2026-04-01,SH600815,SELL,2.028595447540283,0.0625,trend_break_ma10,1,-0.052631578947368474
2026-04-01,2026-04-01,SZ300611,SELL,3.39095139503479,0.0625,trend_break_ma10,1,-0.014165203500121293
2026-04-01,2026-04-01,SH603811,SELL,2.438959836959839,0.0625,score_below_045,1,0.03788445951066821
2026-04-01,2026-04-01,SH688679,SELL,2.652996778488159,0.0625,score_below_045,1,0.07544753795171322
2026-04-01,2026-04-01,SZ301191,SELL,2.0683181285858154,0.0625,score_below_045,1,0.09762424583965146
2026-04-01,2026-04-01,SZ002675,SELL,2.7094404697418213,0.0625,score_below_045,1,0.034717552723015244
2026-04-01,2026-04-01,SH600815,BUY,2.028595447540283,0.05263157894736842,buy_main_wave_pullback,0,
2026-04-01,2026-04-01,SZ300730,BUY,2.904484987258911,0.05263157894736842,buy_main_wave_pullback,0,
2026-04-01,2026-04-01,SZ002866,BUY,1.9756476879119873,0.05263157894736842,buy_main_wave_pullback,0,
2026-04-01,2026-04-01,SZ000670,BUY,2.693234443664551,0.05263157894736842,buy_main_wave_pullback,0,
2026-04-01,2026-04-01,SZ000045,BUY,2.8163821697235107,0.05263157894736842,buy_main_wave_pullback,0,
2026-04-01,2026-04-01,SH603829,BUY,2.9644572734832764,0.05263157894736842,buy_main_wave_pullback,0,
2026-04-01,2026-04-01,SH600756,BUY,5.858823299407959,0.05263157894736842,buy_main_wave_pullback,0,
2026-04-01,2026-04-01,SH603165,BUY,2.743180274963379,0.05263157894736842,buy_main_wave_pullback,0,
2026-04-01,2026-04-01,SZ002771,BUY,2.4375,0.05263157894736842,buy_main_wave_pullback,0,
2026-04-01,2026-04-01,SH600234,BUY,1.8427608013153076,0.05263157894736842,buy_main_wave_pullback,0,
2026-04-01,2026-04-01,SZ300501,BUY,1.7836644649505615,0.05263157894736842,buy_main_wave_pullback,0,
2026-04-02,2026-04-02,SZ000626,SELL,2.3904261589050293,0.05263157894736842,stale_exit_3d_lt_1pct,3,-0.01929843592259417
2026-04-02,2026-04-02,SZ300400,SELL,7.673674583435059,0.05263157894736842,score_below_045,2,0.055974822793136036
2026-04-02,2026-04-02,SH600152,SELL,1.845690131187439,0.05263157894736842,trend_break_ma10,2,-0.044915777634993104
2026-04-02,2026-04-02,SZ002246,SELL,3.53251314163208,0.05263157894736842,trend_break_ma10,2,-0.0235608472285882
2026-04-02,2026-04-02,SH600815,SELL,1.9756097793579102,0.05263157894736842,trend_break_ma10,1,-0.026119386320530014
2026-04-02,2026-04-02,SZ300730,SELL,3.0506644248962402,0.05263157894736842,score_below_045,1,0.05032886665917502
2026-04-02,2026-04-02,SZ002866,SELL,1.9150259494781494,0.05263157894736842,trend_break_ma10,1,-0.03068448833501658
2026-04-02,2026-04-02,SZ000670,SELL,2.4312634468078613,0.05263157894736842,trend_break_ma10,1,-0.09727003064027295
2026-04-02,2026-04-02,SZ000045,SELL,2.6273038387298584,0.05263157894736842,trend_break_ma10,1,-0.06713518251403161
2026-04-02,2026-04-02,SH600756,SELL,5.491641044616699,0.05263157894736842,trend_break_ma10,1,-0.0626716724548364
2026-04-02,2026-04-02,SH603165,SELL,2.7944111824035645,0.05263157894736842,score_below_045,1,0.018675734842424685
2026-04-02,2026-04-02,SZ300813,BUY,2.347085475921631,0.05263157894736842,buy_main_wave_pullback,0,
2026-04-02,2026-04-02,SH688710,BUY,2.4438681602478027,0.05263157894736842,buy_main_wave_pullback,0,
2026-04-02,2026-04-02,SZ001400,BUY,2.5550224781036377,0.05263157894736842,buy_main_wave_pullback,0,
2026-04-02,2026-04-02,SH603211,BUY,2.655355215072632,0.05263157894736842,buy_main_wave_pullback,0,
2026-04-02,2026-04-02,SZ003036,BUY,3.2633495330810547,0.05263157894736842,buy_main_wave_pullback,0,
2026-04-02,2026-04-02,SZ002866,BUY,1.9150259494781494,0.05263157894736842,buy_main_wave_pullback,0,
2026-04-02,2026-04-02,SH603118,BUY,1.941894292831421,0.05263157894736842,buy_main_wave_pullback,0,
2026-04-02,2026-04-02,SZ300603,BUY,4.4809160232543945,0.05263157894736842,buy_main_wave_pullback,0,
2026-04-02,2026-04-02,SZ301306,BUY,2.7748615741729736,0.05263157894736842,buy_main_wave_pullback,0,
