generation,factor,expr_key,operation,parents,mutation_op,fitness,hit_rate,uplift,coverage,depth,complexity
3,mwega_g003_0021,"THEN[(1, 8)](pullback_not_break_ma20,AND(NOT(volume_breakout),THEN[(2, 2)](WITHOUT[5](big_bull_candle),WITHOUT[20](lower_shadow_on_ma))))",crossover+mutate,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))|AND(NOT(volume_breakout),THEN[(2, 2)](WITHOUT[5](big_bull_candle),WITHOUT[20](lower_shadow_on_ma)))",THEN,0.17009344490751369,0.2298889262874453,1.0161727242073013,0.010873423975698574,5,10
3,mwega_g003_0048,big_up,template_or_random,,,0.17002134507492644,0.30289229313302185,1.3388678246708063,0.06187713872673706,1,1
3,mwega_g003_0018,"AND(ma_bull_order,THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20)))",crossover,"AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))|THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20))",,0.1699077116332093,0.2518755967807939,1.113359897214227,0.05366076820319505,4,9
3,mwega_g003_0042,big_bull_candle,random_inject,,,0.16802604300327728,0.28733392382639505,1.270095523290922,0.08263948615660512,1,1
3,mwega_g003_0008,"THEN[(2, 10)](THEN[(1, 10)](consecutive_down,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout)),AND(lower_shadow_on_ma,ma10_above_ma20))",crossover,"THEN[(2, 10)](THEN[(3, 5)](volume_double,ma5_above_ma10),AND(lower_shadow_on_ma,ma10_above_ma20))|THEN[(1, 10)](consecutive_down,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout))",,0.16720882434324927,0.23224543080939947,1.0265891268516236,0.028034475817519718,4,9
3,mwega_g003_0020,shrink_volume_pullback,random_inject,,,0.1651068079369595,0.21864700998767264,0.966480340602157,0.14547550643219206,1,1
3,mwega_g003_0012,"THEN[(1, 8)](THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout)),AND(long_lower_shadow,close_near_high))",crossover,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))|THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout))",,0.16501687800588463,0.27323717948717946,1.2077840090785175,0.00456749684337658,4,9
3,mwega_g003_0033,lower_shadow_on_ma,mutate,higher_high,event,0.1632283297448423,0.20298497232646207,0.8972497963830339,0.2135853752264534,1,1
3,mwega_g003_0007,"AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))",template_or_random,,,0.15664014598267564,0.31430855924459333,1.3893308827320099,0.09612238549234176,4,7
3,mwega_g003_0010,"THEN[(1, 10)](big_amount_breakout,AND(long_lower_shadow,close_near_high))",crossover+mutate,"shrink_volume_pullback|THEN[(1, 8)](big_amount_breakout,AND(long_lower_shadow,close_near_high))",THEN,0.1527131386540594,0.22607655502392343,0.9993209873485249,0.018357823851263565,3,5
3,mwega_g003_0036,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))",crossover+mutate,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))|volume_price_confirm",THEN,0.15069076426787914,0.24096767377984366,1.0651438564926323,0.034644170768752175,3,5
3,mwega_g003_0006,"THEN[(1, 8)](big_amount_breakout,AND(long_lower_shadow,close_near_high))",crossover,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))|big_amount_breakout",,0.14992385669625158,0.23450905624404195,1.0365949782062445,0.015356744194557799,3,5
3,mwega_g003_0029,"THEN[(1, 10)](break_60d_high,higher_high)",crossover,"THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout))|higher_high",,0.14956798552214168,0.2752177355502771,1.2165386154120421,0.04622394641974857,2,3
3,mwega_g003_0019,"THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_depth_ok,shrink_volume_pullback))",crossover+mutate,"THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(lower_shadow_on_ma,ma10_above_ma20))|shrink_volume_pullback",THEN,0.14658953820256507,0.24722689075630253,1.0928113290807635,0.04355225355463246,3,7
3,mwega_g003_0009,"THEN[(1, 3)](THEN[(3, 10)](long_upper_shadow,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20))",crossover,"THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20))|long_upper_shadow",,0.14646942023947412,0.22477916539750228,0.9935861658748267,0.2403059637308544,3,7
3,mwega_g003_0013,long_upper_shadow_high_volume,template_or_random,,,0.1443507717986996,0.25816177103971055,1.141146528456908,0.0424872362618259,1,1
3,mwega_g003_0014,"THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),long_upper_shadow)",mutate,"THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20))",THEN,0.13831431434644875,0.25092857142857145,1.1091737828693455,0.05123794535839113,3,5
3,mwega_g003_0034,"THEN[(1, 8)](THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout)),AND(long_lower_shadow,THEN[(2, 10)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(lower_shadow_on_ma,ma10_above_ma20))))",crossover,"THEN[(1, 8)](THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout)),AND(long_lower_shadow,close_near_high))|THEN[(2, 10)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(lower_shadow_on_ma,ma10_above_ma20))",,0.13002095585662016,0.23383266350018267,1.0336051349447117,0.010017018317565466,5,15
3,mwega_g003_0035,"COUNT_GE[(3, 2)](WITHOUT[60](ANY[20](volume_double)))",crossover+mutate,"COUNT_GE[(3, 2)](THEN[(3, 5)](ANY[3](close_near_high),volume_surge))|restart_big_up",COUNT_GE,0.12638317840704646,0.21123655692447155,0.9337240856643799,0.17764195655754203,4,4
3,mwega_g003_0023,near_limit_up,template_or_random,,,0.12394399157088243,0.30695172023219597,1.3568116167477282,0.025849543433308326,1,1
3,mwega_g003_0011,volume_surge,random_inject,,,0.1134401566316809,0.25373597623165267,1.1215832896375517,0.08253335041264845,1,1
3,mwega_g003_0044,"THEN[(1, 5)](OR(COUNT_GE[(60, 1)](big_down),OR(long_lower_shadow,limit_up)),volume_surge)",random_inject,,,0.09558554381530612,0.2563578037100748,1.1331724932332852,0.07871978333668819,4,8
3,mwega_g003_0039,"AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](shrink_volume_pullback)))",crossover,"AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))|shrink_volume_pullback",,0.09060203966103673,0.30044062449001796,1.3280307702547975,0.06727908210880744,4,7
3,mwega_g003_0016,"THEN[(2, 10)](AND(DECAY[10](near_limit_up),WITHOUT[5](long_upper_shadow_high_volume)),AND(lower_shadow_on_ma,ma10_above_ma20))",crossover,"THEN[(2, 10)](THEN[(1, 10)](consecutive_down,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout)),AND(lower_shadow_on_ma,ma10_above_ma20))|AND(DECAY[10](near_limit_up),WITHOUT[5](long_upper_shadow_high_volume))",,0.0814659171066013,0.24357838795394154,1.0766839362053129,0.02892382015481179,4,9
3,mwega_g003_0041,"THEN[(1, 10)](pullback_depth_ok,COUNT_GE[(3, 2)](WITHOUT[60](ANY[20](volume_double))))",crossover+mutate,"THEN[(1, 10)](break_60d_high,higher_high)|COUNT_GE[(3, 2)](WITHOUT[60](ANY[20](volume_double)))",THEN,-0.015086411108365713,0.14972806500229344,0.6618395159818431,0.05585302029388622,5,6
3,mwega_g003_0058,"OR(AND(amount_surge,AND(ma20_slope_up,limit_up)),THEN[(3, 10)](AND(pullback_to_ma10,gap_up_big),DECAY[5](break_20d_high)))",random_inject,,,-0.030016478797208007,0.25414675288164185,1.1233990361991686,0.013018097974271232,4,12
4,mwega_g004_0000,WITHOUT[10](higher_low),random_inject,,,0.49934278750012107,0.37395833333333334,1.6529994048004228,0.01405383644115871,2,2
4,mwega_g004_0001,WITHOUT[5](close_above_mid),random_inject,,,0.28950475498639255,0.2739454094292804,1.2109145815739062,0.02949841711347375,2,2
4,mwega_g004_0002,"AND(NOT(volume_breakout),THEN[(2, 2)](WITHOUT[5](big_bull_candle),WITHOUT[20](lower_shadow_on_ma)))",random_inject,,,0.27175743801443886,0.2529781331592689,1.1182334133654648,0.0897103226160631,4,8
4,mwega_g004_0048,"THEN[(3, 3)](break_ma20_down,NOT(pullback_to_ma10))",random_inject,,,0.246889497220304,0.2498489906215228,1.104401736701585,0.11512068366058521,3,4
4,mwega_g004_0034,"THEN[(1, 8)](big_bull_candle,consecutive_down)",crossover,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))|consecutive_down",,0.23882356368531063,0.2730069213022302,1.206766204128755,0.0428312624663751,2,3
4,mwega_g004_0003,"AND(big_up,doji_like)",crossover+mutate,"restart_big_up|THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),big_bull_candle)",AND,0.23131205479030173,0.376878612716763,1.6659078484755028,0.0031657730525005948,2,3
4,mwega_g004_0004,consecutive_down,template_or_random,,,0.21696243568116147,0.2269331341053418,1.003107304126461,0.09797427123172361,1,1
4,mwega_g004_0005,big_bear_candle,template_or_random,,,0.21363607454719719,0.273120728929385,1.2072692653609296,0.06426702289238201,1,1
4,mwega_g004_0016,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))",template_or_random,,,0.2067253931686709,0.27378293881196963,1.2101964164475447,0.024583234212308087,3,5
4,mwega_g004_0038,"AND(long_lower_shadow,small_pullback_after_big_up)",random_inject,,,0.20217361957421143,0.2528447759568792,1.1176439375963032,0.06722052445696927,2,3
4,mwega_g004_0029,"THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),consecutive_down)",crossover,"THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),big_bull_candle)|consecutive_down",,0.19655929098226027,0.26962988585264613,1.1918387721381527,0.021161271433015535,4,6
4,mwega_g004_0024,long_lower_shadow,random_inject,,,0.19098120197632862,0.2119593498423582,0.9369190305461019,0.2391274909876114,1,1
4,mwega_g004_0015,"THEN[(1, 3)](AND(ma_bull_order,AND(long_upper_shadow,WITHOUT[5](big_down))),AND(pullback_depth_ok,shrink_volume_pullback))",crossover,"THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_depth_ok,shrink_volume_pullback))|AND(ma_bull_order,AND(long_upper_shadow,WITHOUT[5](big_down)))",,0.18509023154819526,0.26313480311505977,1.1631287075604775,0.03336688198803228,5,10
4,mwega_g004_0021,"AND(THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20)),doji_like)",crossover+mutate,"AND(big_up,doji_like)|THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))",AND,0.17763532310405886,0.22795062998200052,1.0076049177068611,0.028466338499826157,4,7
4,mwega_g004_0054,long_upper_shadow,random_inject,,,0.1758658020699628,0.23172183853298403,1.0242747039757967,0.2305158563141618,1,1
4,mwega_g004_0017,"THEN[(1, 10)](consecutive_down,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout))",crossover+mutate,"big_up|THEN[(1, 10)](break_60d_high,THEN[(1, 5)](pullback_not_break_ma20,volume_breakout))",THEN,0.17471995624630848,0.2770034843205575,1.2244321195575036,0.018906801837246325,3,5
4,mwega_g004_0057,"THEN[(2, 5)](ANY[20](WITHOUT[3](COUNT_GE[(5, 1)](break_20d_high))),long_lower_shadow)",random_inject,,,0.17448560940049485,0.21059998427302037,0.9309102582398603,0.23271176825809284,5,6
4,mwega_g004_0041,"AND(consecutive_down,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))",mutate,"AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))",AND,0.17427715465157192,0.2592244418331375,1.1458438276810645,0.015572675535711018,4,7
4,mwega_g004_0033,"THEN[(1, 8)](big_bull_candle,AND(near_limit_up,pullback_not_break_ma20))",crossover,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))|near_limit_up",,0.17286282132407904,0.335725677830941,1.4840004785669454,0.004589455962815891,3,5
4,mwega_g004_0006,"THEN[(1, 8)](pullback_not_break_ma20,AND(NOT(volume_breakout),THEN[(2, 2)](WITHOUT[5](big_bull_candle),WITHOUT[20](lower_shadow_on_ma))))",crossover+mutate,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))|AND(NOT(volume_breakout),THEN[(2, 2)](WITHOUT[5](big_bull_candle),WITHOUT[20](lower_shadow_on_ma)))",THEN,0.17009344490751369,0.2298889262874453,1.0161727242073013,0.010873423975698574,5,10
4,mwega_g004_0009,big_bull_candle,random_inject,,,0.16802604300327728,0.28733392382639505,1.270095523290922,0.08263948615660512,1,1
4,mwega_g004_0010,"AND(THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),consecutive_down),AND(long_upper_shadow,WITHOUT[5](big_down)))",crossover,"AND(ma_bull_order,AND(long_upper_shadow,WITHOUT[5](big_down)))|THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),consecutive_down)",,0.1653962673952766,0.2329737019554956,1.029808287019281,0.01085512470949915,5,11
4,mwega_g004_0018,shrink_volume_pullback,random_inject,,,0.1651068079369595,0.21864700998767264,0.966480340602157,0.14547550643219206,1,1
4,mwega_g004_0031,"THEN[(1, 8)](THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout)),AND(long_lower_shadow,close_near_high))",crossover,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))|THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout))",,0.16501687800588463,0.27323717948717946,1.2077840090785175,0.00456749684337658,4,9
4,mwega_g004_0027,lower_shadow_on_ma,mutate,higher_high,event,0.1632283297448423,0.20298497232646207,0.8972497963830339,0.2135853752264534,1,1
4,mwega_g004_0040,"AND(THEN[(1, 2)](doji_like,ANY[30](higher_low)),AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))",mutate,"AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))",AND,0.16062614819870608,0.2711218836565097,1.19843381565481,0.0845572492543049,4,10
4,mwega_g004_0014,"AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))",template_or_random,,,0.15664014598267564,0.31430855924459333,1.3893308827320099,0.09612238549234176,4,7
4,mwega_g004_0026,"THEN[(1, 8)](big_bull_candle,AND(volume_double,pullback_not_break_ma20))",crossover+mutate,"consecutive_down|THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))",THEN,0.15527518924604494,0.27127172918572734,1.1990961743951565,0.008000439182388786,3,5
4,mwega_g004_0019,"THEN[(1, 10)](big_amount_breakout,AND(long_lower_shadow,close_near_high))",crossover+mutate,"shrink_volume_pullback|THEN[(1, 8)](big_amount_breakout,AND(long_lower_shadow,close_near_high))",THEN,0.1527131386540594,0.22607655502392343,0.9993209873485249,0.018357823851263565,3,5
4,mwega_g004_0007,"THEN[(1, 8)](big_amount_breakout,AND(long_lower_shadow,close_near_high))",crossover,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))|big_amount_breakout",,0.14992385669625158,0.23450905624404195,1.0365949782062445,0.015356744194557799,3,5
4,mwega_g004_0025,"THEN[(1, 10)](break_60d_high,higher_high)",crossover,"THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout))|higher_high",,0.14956798552214168,0.2752177355502771,1.2165386154120421,0.04622394641974857,2,3
4,mwega_g004_0008,"THEN[(1, 3)](THEN[(3, 10)](long_upper_shadow,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20))",crossover,"THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20))|long_upper_shadow",,0.14646942023947412,0.22477916539750228,0.9935861658748267,0.2403059637308544,3,7
4,mwega_g004_0020,"AND(big_up,higher_low)",crossover+mutate,"AND(big_up,doji_like)|restart_big_up",AND,0.14559530798918402,0.2955962712954034,1.3066173874429667,0.05692901714641243,2,3
4,mwega_g004_0013,"THEN[(1, 5)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_depth_ok,shrink_volume_pullback))",crossover+mutate,"restart_big_up|THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_depth_ok,shrink_volume_pullback))",THEN,0.14292484601842112,0.24606175173282924,1.0876610919002103,0.04646549673358098,3,7
4,mwega_g004_0039,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_depth_ok,shrink_volume_pullback))))",crossover,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))|THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_depth_ok,shrink_volume_pullback))",,0.13175152569202941,0.24656543745480838,1.0898875222921114,0.010123154061522133,5,11
4,mwega_g004_0043,"ANY[10](THEN[(1, 3)](long_upper_shadow_high_volume,pullback_not_break_ma20))",random_inject,,,0.12416421962793812,0.21342287212906302,0.943388204390341,0.18420773326989587,3,4
4,mwega_g004_0022,"AND(THEN[(1, 10)](big_amount_breakout,AND(long_lower_shadow,close_near_high)),THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20)))",crossover,"AND(ma_bull_order,THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20)))|THEN[(1, 10)](big_amount_breakout,AND(long_lower_shadow,close_near_high))",,0.12188359766318993,0.1958393113342898,0.8656639957359931,0.0051018354163998025,4,13
4,mwega_g004_0030,big_amount_breakout,template_or_random,,,0.12170423200199272,0.2675182261854552,1.182504651564093,0.060742584222372685,1,1
4,mwega_g004_0049,volume_double,random_inject,,,0.10692080935990506,0.25350784105647917,1.1205748689789867,0.06207843065493074,1,1
4,mwega_g004_0045,amount_surge,random_inject,,,0.10388422137213489,0.2542680999051533,1.1239354236513504,0.09260892638205208,1,1
4,mwega_g004_0058,high_open_low_close,random_inject,,,0.05781216926112402,0.23444080486663546,1.0362932882152125,0.015642212747268836,1,1
5,mwega_g005_0000,WITHOUT[10](higher_low),random_inject,,,0.49934278750012107,0.37395833333333334,1.6529994048004228,0.01405383644115871,2,2
5,mwega_g005_0001,WITHOUT[5](close_above_mid),random_inject,,,0.28950475498639255,0.2739454094292804,1.2109145815739062,0.02949841711347375,2,2
5,mwega_g005_0002,"AND(NOT(volume_breakout),THEN[(2, 2)](WITHOUT[5](big_bull_candle),WITHOUT[20](lower_shadow_on_ma)))",random_inject,,,0.27175743801443886,0.2529781331592689,1.1182334133654648,0.0897103226160631,4,8
5,mwega_g005_0003,"THEN[(3, 3)](break_ma20_down,NOT(pullback_to_ma10))",random_inject,,,0.246889497220304,0.2498489906215228,1.104401736701585,0.11512068366058521,3,4
5,mwega_g005_0004,"THEN[(1, 8)](big_bull_candle,consecutive_down)",crossover,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))|consecutive_down",,0.23882356368531063,0.2730069213022302,1.206766204128755,0.0428312624663751,2,3
5,mwega_g005_0005,"AND(big_up,doji_like)",crossover+mutate,"restart_big_up|THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),big_bull_candle)",AND,0.23131205479030173,0.376878612716763,1.6659078484755028,0.0031657730525005948,2,3
5,mwega_g005_0022,consecutive_down,template_or_random,,,0.21696243568116147,0.2269331341053418,1.003107304126461,0.09797427123172361,1,1
5,mwega_g005_0039,"THEN[(3, 3)](break_ma20_down,NOT(big_bull_candle))",crossover,"THEN[(3, 3)](break_ma20_down,NOT(pullback_to_ma10))|big_bull_candle",,0.21548714938427965,0.20903085693602388,0.9239742808249666,0.24267022892382015,3,4
5,mwega_g005_0041,big_bear_candle,template_or_random,,,0.21363607454719719,0.273120728929385,1.2072692653609296,0.06426702289238201,1,1
5,mwega_g005_0024,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))",template_or_random,,,0.2067253931686709,0.27378293881196963,1.2101964164475447,0.024583234212308087,3,5
5,mwega_g005_0035,"AND(long_lower_shadow,small_pullback_after_big_up)",random_inject,,,0.20217361957421143,0.2528447759568792,1.1176439375963032,0.06722052445696927,2,3
5,mwega_g005_0007,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,small_pullback_after_big_up))",crossover,"THEN[(1, 8)](big_bull_candle,consecutive_down)|AND(long_lower_shadow,small_pullback_after_big_up)",,0.20104356475373036,0.2656853999405293,1.1744030519421251,0.0492323457829341,3,5
5,mwega_g005_0023,"THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),consecutive_down)",crossover,"THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),big_bull_candle)|consecutive_down",,0.19655929098226027,0.26962988585264613,1.1918387721381527,0.021161271433015535,4,6
5,mwega_g005_0013,long_lower_shadow,random_inject,,,0.19098120197632862,0.2119593498423582,0.9369190305461019,0.2391274909876114,1,1
5,mwega_g005_0056,"AND(WITHOUT[10](close_near_high),COUNT_GE[(3, 1)](ma5_above_ma10))",random_inject,,,0.18972404830471545,0.24591063783071687,1.0869931266003805,0.0333376031621132,3,5
5,mwega_g005_0020,"AND(doji_like,AND(long_upper_shadow,WITHOUT[5](big_down)))",mutate,"AND(THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),consecutive_down),AND(long_upper_shadow,WITHOUT[5](big_down)))",AND,0.18477369653756137,0.20576431959139,0.9095352810617893,0.12037989276630007,4,6
5,mwega_g005_0015,"AND(THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20)),doji_like)",crossover+mutate,"AND(big_up,doji_like)|THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))",AND,0.17763532310405886,0.22795062998200052,1.0076049177068611,0.028466338499826157,4,7
5,mwega_g005_0017,long_upper_shadow,random_inject,,,0.1758658020699628,0.23172183853298403,1.0242747039757967,0.2305158563141618,1,1
5,mwega_g005_0018,"THEN[(2, 5)](ANY[20](WITHOUT[3](COUNT_GE[(5, 1)](break_20d_high))),long_lower_shadow)",random_inject,,,0.17448560940049485,0.21059998427302037,0.9309102582398603,0.23271176825809284,5,6
5,mwega_g005_0040,big_bull_candle,random_inject,,,0.16802604300327728,0.28733392382639505,1.270095523290922,0.08263948615660512,1,1
5,mwega_g005_0025,"AND(THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),consecutive_down),AND(long_upper_shadow,WITHOUT[5](big_down)))",crossover,"AND(ma_bull_order,AND(long_upper_shadow,WITHOUT[5](big_down)))|THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),consecutive_down)",,0.1653962673952766,0.2329737019554956,1.029808287019281,0.01085512470949915,5,11
5,mwega_g005_0011,shrink_volume_pullback,random_inject,,,0.1651068079369595,0.21864700998767264,0.966480340602157,0.14547550643219206,1,1
5,mwega_g005_0033,"THEN[(1, 8)](THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout)),AND(long_lower_shadow,close_near_high))",crossover,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))|THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout))",,0.16501687800588463,0.27323717948717946,1.2077840090785175,0.00456749684337658,4,9
5,mwega_g005_0026,"AND(THEN[(1, 2)](doji_like,ANY[30](higher_low)),AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))",mutate,"AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))",AND,0.16062614819870608,0.2711218836565097,1.19843381565481,0.0845572492543049,4,10
5,mwega_g005_0021,"AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))",template_or_random,,,0.15664014598267564,0.31430855924459333,1.3893308827320099,0.09612238549234176,4,7
5,mwega_g005_0031,"THEN[(1, 8)](big_bull_candle,AND(volume_double,pullback_not_break_ma20))",crossover+mutate,"consecutive_down|THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))",THEN,0.15527518924604494,0.27127172918572734,1.1990961743951565,0.008000439182388786,3,5
5,mwega_g005_0016,"THEN[(2, 10)](big_bull_candle,AND(volume_double,pullback_not_break_ma20))",mutate,"THEN[(1, 8)](big_bull_candle,AND(volume_double,pullback_not_break_ma20))",THEN,0.1549992686887024,0.28069254984260233,1.240738810888204,0.006975680275220964,3,5
5,mwega_g005_0028,"THEN[(1, 10)](big_amount_breakout,AND(long_lower_shadow,close_near_high))",crossover+mutate,"shrink_volume_pullback|THEN[(1, 8)](big_amount_breakout,AND(long_lower_shadow,close_near_high))",THEN,0.1527131386540594,0.22607655502392343,0.9993209873485249,0.018357823851263565,3,5
5,mwega_g005_0043,"THEN[(2, 5)](DECAY[10](break_20d_high),pullback_to_ma10)",random_inject,,,0.15064906919140905,0.21939748315749333,0.9697976398637476,0.2015444580672315,3,4
5,mwega_g005_0050,long_upper_shadow_high_volume,template_or_random,,,0.1443507717986996,0.25816177103971055,1.141146528456908,0.0424872362618259,1,1
5,mwega_g005_0037,"THEN[(1, 8)](THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout)),OR(long_lower_shadow,close_near_high))",mutate,"THEN[(1, 8)](THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout)),AND(long_lower_shadow,close_near_high))",THEN,0.13675618873443704,0.2522592305706171,1.115055664816426,0.028349223196149836,4,9
5,mwega_g005_0054,DECAY[3](long_upper_shadow_high_volume),random_inject,,,0.13610740628414167,0.2552882134984288,1.1284446082641988,0.0780317309275898,2,2
5,mwega_g005_0006,"THEN[(1, 8)](big_amount_breakout,ma5_above_ma10)",crossover+mutate,"THEN[(1, 8)](big_amount_breakout,AND(long_lower_shadow,close_near_high))|long_lower_shadow",THEN,0.1285153310474756,0.2596466305602415,1.147710018784217,0.2061046352041283,2,3
5,mwega_g005_0008,gap_up_big,mutate,big_bear_candle,event,0.10565157558372124,0.27960084436768373,1.2359131703304116,0.019071495233041157,1,1
5,mwega_g005_0027,"THEN[(1, 2)](OR(amount_surge,THEN[(3, 3)](limit_up,ma_bull_order)),lower_shadow_on_ma)",mutate,"THEN[(1, 8)](big_bull_candle,consecutive_down)",THEN,0.09659511918038607,0.22281553398058251,0.9849063711648569,0.030157190696653065,4,7
