factor,valid,support,coverage,baseline_hit_rate,hit_rate,uplift,fail_rate,future_ret_20d_mean,future_ret_20d_median,future_max_up_20d_mean,future_max_drawdown_20d_mean,valid_support,valid_hit_rate,valid_uplift,stability,expr_key,expression,complexity,depth,non_null_ratio,operation,parents,mutation_op,first_generation,generation,fitness
mwega_g004_0018,True,39749,0.14547550643219206,0.22623016817025637,0.21864700998767264,0.966480340602157,0.18302347228861104,0.01907793618368446,0.008056974938132955,0.12081978940355724,-0.0772053490530603,11306,0.23253139925703167,1.0068920642800396,0.9402902605251529,shrink_volume_pullback,shrink_volume_pullback,1,1,1.0,random_inject,,,1,4,0.1651068079369595
mwega_g004_0031,True,1248,0.00456749684337658,0.22623016817025637,0.27323717948717946,1.2077840090785175,0.29086538461538464,0.02388863184770529,-0.00042750449902229093,0.15693273586349113,-0.09549043643213306,272,0.2536764705882353,1.0984530516995932,0.928411247196826,"THEN[(1, 8)](THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout)),AND(long_lower_shadow,close_near_high))","THEN[(1, 8)](THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout)),AND(long_lower_shadow,close_near_high))",9,4,0.9779614325068868,crossover,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))|THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout))",,2,4,0.16501687800588463
mwega_g004_0027,True,58359,0.2135853752264534,0.22623016817025637,0.20298497232646207,0.8972497963830339,0.16602409225655,0.020263810564806153,0.010566073921628227,0.11725604027174545,-0.07287067753250484,17251,0.229667845342299,0.9944924927744501,0.8838197268056025,lower_shadow_on_ma,lower_shadow_on_ma,1,1,1.0,mutate,higher_high,event,2,4,0.1632283297448423
mwega_g004_0040,True,23104,0.0845572492543049,0.22623016817025637,0.2711218836565097,1.19843381565481,0.25930574792243766,0.02037359071531678,0.001982386526140356,0.1508987988260119,-0.09438216605218176,5921,0.2626245566627259,1.137199461378831,0.9686586457751627,"AND(THEN[(1, 2)](doji_like,ANY[30](higher_low)),AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))","AND(THEN[(1, 2)](doji_like,ANY[30](higher_low)),AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))",10,4,1.0,mutate,"AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))",AND,4,4,0.16062614819870608
mwega_g004_0014,True,26264,0.09612238549234176,0.22623016817025637,0.31430855924459333,1.3893308827320099,0.31887755102040816,0.010037057927756656,-0.012735101203524335,0.1635581404045824,-0.10843987702626746,6845,0.3279766252739226,1.4201826605474,0.9583260971177021,"AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))","AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))",7,4,1.0,template_or_random,,,0,4,0.15664014598267564
mwega_g004_0026,True,2186,0.008000439182388786,0.22623016817025637,0.27127172918572734,1.1990961743951565,0.2845379688929552,0.012561243945048945,-0.007588462893818815,0.14642558868501196,-0.0980329200789292,770,0.2844155844155844,1.231557526513107,0.9537864450822378,"THEN[(1, 8)](big_bull_candle,AND(volume_double,pullback_not_break_ma20))","THEN[(1, 8)](big_bull_candle,AND(volume_double,pullback_not_break_ma20))",5,3,0.9779614325068868,crossover+mutate,"consecutive_down|THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))",THEN,4,4,0.15527518924604494
mwega_g004_0019,True,5016,0.018357823851263565,0.22623016817025637,0.22607655502392343,0.9993209873485249,0.2318580542264753,0.01787538981829143,0.0014686192334986137,0.13273955357114922,-0.0862164470100019,1260,0.24285714285714285,1.0516039153331096,0.9309034618632142,"THEN[(1, 10)](big_amount_breakout,AND(long_lower_shadow,close_near_high))","THEN[(1, 10)](big_amount_breakout,AND(long_lower_shadow,close_near_high))",5,3,0.9724517906336088,crossover+mutate,"shrink_volume_pullback|THEN[(1, 8)](big_amount_breakout,AND(long_lower_shadow,close_near_high))",THEN,3,4,0.1527131386540594
mwega_g004_0007,True,4196,0.015356744194557799,0.22623016817025637,0.23450905624404195,1.0365949782062445,0.2430886558627264,0.016245699932150807,0.0,0.13484208097732087,-0.08902449188680774,1044,0.25862068965517243,1.1198621816427639,0.9067683508102955,"THEN[(1, 8)](big_amount_breakout,AND(long_lower_shadow,close_near_high))","THEN[(1, 8)](big_amount_breakout,AND(long_lower_shadow,close_near_high))",5,3,0.9779614325068868,crossover,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))|big_amount_breakout",,2,4,0.14992385669625158
mwega_g004_0025,True,12630,0.04622394641974857,0.22623016817025637,0.2752177355502771,1.2165386154120421,0.302375296912114,0.012939095149313738,-0.010126072924842189,0.1574268020497804,-0.10358949255233722,3494,0.30709788208357186,1.3297749096041933,0.8961889729847793,"THEN[(1, 10)](break_60d_high,higher_high)","THEN[(1, 10)](break_60d_high,higher_high)",3,2,0.9724517906336088,crossover,"THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout))|higher_high",,2,4,0.14956798552214168
mwega_g004_0008,True,65660,0.2403059637308544,0.22623016817025637,0.22477916539750228,0.9935861658748267,0.16678342978982638,0.020553067276950082,0.011034849178530703,0.11913277824347557,-0.07231211983180538,18433,0.26289806325611675,1.138383781514922,0.8550050259538092,"THEN[(1, 3)](THEN[(3, 10)](long_upper_shadow,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20))","THEN[(1, 3)](THEN[(3, 10)](long_upper_shadow,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20))",7,3,0.9917355371900828,crossover,"THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20))|long_upper_shadow",,3,4,0.14646942023947412
mwega_g004_0020,True,15555,0.05692901714641243,0.22623016817025637,0.2955962712954034,1.3066173874429667,0.3704918032786885,0.013595538903909302,-0.01586254862375025,0.1812014639103558,-0.11564532895619219,4176,0.3242337164750958,1.403975364763243,0.9116765353985262,"AND(big_up,higher_low)","AND(big_up,higher_low)",3,2,1.0,crossover+mutate,"AND(big_up,doji_like)|restart_big_up",AND,4,4,0.14559530798918402
mwega_g004_0013,True,12696,0.04646549673358098,0.22623016817025637,0.24606175173282924,1.0876610919002103,0.22093572778827977,0.014354355385951315,0.0,0.12950880112010685,-0.08786664747588512,3317,0.27826349110642146,1.2049181395249466,0.8842760893800592,"THEN[(1, 5)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_depth_ok,shrink_volume_pullback))","THEN[(1, 5)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_depth_ok,shrink_volume_pullback))",7,3,0.9862258953168048,crossover+mutate,"restart_big_up|THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_depth_ok,shrink_volume_pullback))",THEN,4,4,0.14292484601842112
mwega_g004_0039,True,2766,0.010123154061522133,0.22623016817025637,0.24656543745480838,1.0898875222921114,0.23969631236442515,0.012957829400166371,-0.003345572942941355,0.1296466335386764,-0.09163377938135488,599,0.2654424040066778,1.1494011173188166,0.9288848870152845,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_depth_ok,shrink_volume_pullback))))","THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_depth_ok,shrink_volume_pullback))))",11,5,0.9779614325068868,crossover,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))|THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_depth_ok,shrink_volume_pullback))",,4,4,0.13175152569202941
mwega_g004_0043,True,50332,0.18420773326989587,0.22623016817025637,0.21342287212906302,0.943388204390341,0.21529047127076215,0.016356214540245016,0.004669974420042355,0.12195852528263273,-0.08305181149031629,15869,0.25011027790030876,1.083010960314775,0.8533150813343666,"ANY[10](THEN[(1, 3)](long_upper_shadow_high_volume,pullback_not_break_ma20))","ANY[10](THEN[(1, 3)](long_upper_shadow_high_volume,pullback_not_break_ma20))",4,3,1.0,random_inject,,,4,4,0.12416421962793812
mwega_g004_0022,True,1394,0.0051018354163998025,0.22623016817025637,0.1958393113342898,0.8656639957359931,0.18794835007173602,0.016825004701894113,0.002348625188557385,0.11548880881036945,-0.077931116339776,295,0.22033898305084745,0.9540972711397107,0.8888091822094691,"AND(THEN[(1, 10)](big_amount_breakout,AND(long_lower_shadow,close_near_high)),THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20)))","AND(THEN[(1, 10)](big_amount_breakout,AND(long_lower_shadow,close_near_high)),THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20)))",13,4,0.9917355371900828,crossover,"AND(ma_bull_order,THEN[(1, 3)](THEN[(3, 10)](volume_double,ma5_above_ma10),AND(pullback_not_break_ma20,ma10_above_ma20)))|THEN[(1, 10)](big_amount_breakout,AND(long_lower_shadow,close_near_high))",,4,4,0.12188359766318993
mwega_g004_0030,True,16597,0.060742584222372685,0.22623016817025637,0.2675182261854552,1.182504651564093,0.30234379707175996,0.005571259935051,-0.013883972358099128,0.1503446437408528,-0.10311891936317706,5327,0.3193166885676741,1.382683976178109,0.8377834161610346,big_amount_breakout,big_amount_breakout,1,1,1.0,template_or_random,,,0,4,0.12170423200199272
mwega_g004_0049,True,16962,0.06207843065493074,0.22623016817025637,0.25350784105647917,1.1205748689789867,0.3106355382619974,0.005871042160670447,-0.015290594393750578,0.14749761520584373,-0.10297153133491115,5514,0.30558578164671746,1.3232273124404221,0.8295799617717662,volume_double,volume_double,1,1,1.0,random_inject,,,1,4,0.10692080935990506
mwega_g004_0045,True,25304,0.09260892638205208,0.22623016817025637,0.2542680999051533,1.1239354236513504,0.3092001264622194,0.0058030282545975575,-0.013358017909138875,0.1473174482043731,-0.10307303987460097,8045,0.3062771908017402,1.3262212065707948,0.8301894739192202,amount_surge,amount_surge,1,1,1.0,random_inject,,,2,4,0.10388422137213489
mwega_g004_0058,True,4274,0.015642212747268836,0.22623016817025637,0.23444080486663546,1.0362932882152125,0.36382779597566683,-0.0038695406951852074,-0.021906542496478665,0.14280402947292628,-0.11417376308165383,947,0.3115100316789863,1.3488801075612593,0.7525947193515382,high_open_low_close,high_open_low_close,1,1,1.0,random_inject,,,3,4,0.05781216926112402
mwega_g005_0000,True,3840,0.01405383644115871,0.22623016817025637,0.37395833333333334,1.6529994048004228,0.075,0.0783856113050075,0.053430131311638096,0.1968480729412911,-0.05815267170038634,62,0.3870967741935484,1.676180813813685,0.9660590277777779,WITHOUT[10](higher_low),WITHOUT[10](higher_low),2,2,1.0,random_inject,,,2,5,0.49934278750012107
mwega_g005_0001,True,8060,0.02949841711347375,0.22623016817025637,0.2739454094292804,1.2109145815739062,0.2063275434243176,0.05450930245123766,0.03307736370735659,0.15369933555989057,-0.0793871453903204,2591,0.21690467001157854,0.9392262362749911,0.7917806341908166,WITHOUT[5](close_above_mid),WITHOUT[5](close_above_mid),2,2,1.0,random_inject,,,3,5,0.28950475498639255
mwega_g005_0002,True,24512,0.0897103226160631,0.22623016817025637,0.2529781331592689,1.1182334133654648,0.11949249347258485,0.04263265758745685,0.025895809268718928,0.1488798460130415,-0.06324892069757224,5682,0.24287222808870115,1.0516692364036937,0.9600522584922179,"AND(NOT(volume_breakout),THEN[(2, 2)](WITHOUT[5](big_bull_candle),WITHOUT[20](lower_shadow_on_ma)))","AND(NOT(volume_breakout),THEN[(2, 2)](WITHOUT[5](big_bull_candle),WITHOUT[20](lower_shadow_on_ma)))",8,4,0.9944903581267217,random_inject,,,1,5,0.27175743801443886
mwega_g005_0003,True,31455,0.11512068366058521,0.22623016817025637,0.2498489906215228,1.104401736701585,0.2220632649817199,0.052008912321572356,0.03707011705573149,0.14220529503536913,-0.08455877763821594,10847,0.2282658799668111,0.9884217951590549,0.9136153778287369,"THEN[(3, 3)](break_ma20_down,NOT(pullback_to_ma10))","THEN[(3, 3)](break_ma20_down,NOT(pullback_to_ma10))",4,3,0.9917355371900828,random_inject,,,4,5,0.246889497220304
mwega_g005_0004,True,11703,0.0428312624663751,0.22623016817025637,0.2730069213022302,1.206766204128755,0.22985559258309834,0.03696177619706964,0.015354117523309618,0.14821705337439395,-0.08926938274584623,3374,0.25103734439834025,1.0870252822640272,0.9195273995285683,"THEN[(1, 8)](big_bull_candle,consecutive_down)","THEN[(1, 8)](big_bull_candle,consecutive_down)",3,2,0.9779614325068868,crossover,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))|consecutive_down",,4,5,0.23882356368531063
mwega_g005_0005,True,865,0.0031657730525005948,0.22623016817025637,0.376878612716763,1.6659078484755028,0.44277456647398844,0.03802572936594014,-0.03510971793005124,0.2825669882823319,-0.11754018237292317,264,0.4772727272727273,2.0666547533952824,0.7896504266446462,"AND(big_up,doji_like)","AND(big_up,doji_like)",3,2,1.0,crossover+mutate,"restart_big_up|THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),big_bull_candle)",AND,1,5,0.23131205479030173
mwega_g005_0022,True,26770,0.09797427123172361,0.22623016817025637,0.2269331341053418,1.003107304126461,0.1963391856555846,0.038631157222882274,0.021124995449921413,0.13114489902049858,-0.07979683069745089,8987,0.2077445198620229,0.8995615607831187,0.9154437525442557,consecutive_down,consecutive_down,1,1,1.0,template_or_random,,,0,5,0.21696243568116147
mwega_g005_0039,True,66306,0.24267022892382015,0.22623016817025637,0.20903085693602388,0.9239742808249666,0.17823424727777276,0.04165752767271223,0.02656632733677855,0.12645540353534207,-0.07380590346559669,30090,0.1971086739780658,0.8535069253589176,0.9429644831738551,"THEN[(3, 3)](break_ma20_down,NOT(big_bull_candle))","THEN[(3, 3)](break_ma20_down,NOT(big_bull_candle))",4,3,0.9917355371900828,crossover,"THEN[(3, 3)](break_ma20_down,NOT(pullback_to_ma10))|big_bull_candle",,5,5,0.21548714938427965
mwega_g005_0041,True,17560,0.06426702289238201,0.22623016817025637,0.273120728929385,1.2072692653609296,0.29874715261958995,0.034264166086017706,0.014062905441899365,0.15439010470687115,-0.10330327327227252,4247,0.2705439133506004,1.1714913352019003,0.9905652874137912,big_bear_candle,big_bear_candle,1,1,1.0,template_or_random,,,0,5,0.21363607454719719
mwega_g005_0024,True,6717,0.024583234212308087,0.22623016817025637,0.27378293881196963,1.2101964164475447,0.24132797379782642,0.023362747060425206,0.0043163563689778695,0.15500163673675998,-0.08999502489292287,1417,0.27805222300635146,1.2040033203905172,0.9846457469455862,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))","THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))",5,3,0.9779614325068868,template_or_random,,,0,5,0.2067253931686709
mwega_g005_0035,True,18367,0.06722052445696927,0.22623016817025637,0.2528447759568792,1.1176439375963032,0.22371644797735069,0.027191481187349847,0.008782969451222478,0.14079521089666236,-0.08686177222511464,3947,0.2505700532049658,1.0850018488876314,0.9910034813125767,"AND(long_lower_shadow,small_pullback_after_big_up)","AND(long_lower_shadow,small_pullback_after_big_up)",3,2,1.0,random_inject,,,3,5,0.20217361957421143
mwega_g005_0007,True,13452,0.0492323457829341,0.22623016817025637,0.2656853999405293,1.1744030519421251,0.24107939339875112,0.027330587669088694,0.006197118500154364,0.14713820758799448,-0.09133607913612936,2995,0.2570951585976628,1.1132564280949546,0.9676676198812982,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,small_pullback_after_big_up))","THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,small_pullback_after_big_up))",5,3,0.9779614325068868,crossover,"THEN[(1, 8)](big_bull_candle,consecutive_down)|AND(long_lower_shadow,small_pullback_after_big_up)",,5,5,0.20104356475373036
mwega_g005_0023,True,5782,0.021161271433015535,0.22623016817025637,0.26962988585264613,1.1918387721381527,0.27412659979245935,0.029089643640691797,0.004850577065805939,0.14966216899354878,-0.09963474448309415,1809,0.24930901050304036,1.0795413652998496,0.9246341877668887,"THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),consecutive_down)","THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),consecutive_down)",6,4,0.9724517906336088,crossover,"THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),big_bull_candle)|consecutive_down",,2,5,0.19655929098226027
mwega_g005_0013,True,65338,0.2391274909876114,0.22623016817025637,0.2119593498423582,0.9369190305461019,0.1744620282224739,0.027114168338850764,0.01374877228817839,0.12463476257117104,-0.07456240955298116,18837,0.21425917078090992,0.9277708707203599,0.9892661726909072,long_lower_shadow,long_lower_shadow,1,1,1.0,random_inject,,,2,5,0.19098120197632862
mwega_g005_0056,True,9109,0.0333376031621132,0.22623016817025637,0.24591063783071687,1.0869931266003805,0.21100010978153474,0.02533430928615234,0.00855639699901034,0.1363665113173,-0.0826140772473631,3898,0.2711646998460749,1.174179423769305,0.9068681800039115,"AND(WITHOUT[10](close_near_high),COUNT_GE[(3, 1)](ma5_above_ma10))","AND(WITHOUT[10](close_near_high),COUNT_GE[(3, 1)](ma5_above_ma10))",5,3,1.0,random_inject,,,5,5,0.18972404830471545
mwega_g005_0020,True,32892,0.12037989276630007,0.22623016817025637,0.20576431959139,0.9095352810617893,0.15526571810774656,0.027282408824273196,0.015399342216044887,0.11864837734865889,-0.06922127439140062,11643,0.2232242549171176,0.9665908842806465,0.9217829830713943,"AND(doji_like,AND(long_upper_shadow,WITHOUT[5](big_down)))","AND(doji_like,AND(long_upper_shadow,WITHOUT[5](big_down)))",6,4,1.0,mutate,"AND(THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),consecutive_down),AND(long_upper_shadow,WITHOUT[5](big_down)))",AND,5,5,0.18477369653756137
mwega_g005_0015,True,7778,0.028466338499826157,0.22623016817025637,0.22795062998200052,1.0076049177068611,0.19632296220107998,0.025510056051392664,0.011406596173672567,0.1333823028864274,-0.08017541961394628,1584,0.24684343434343434,1.0688650907110522,0.9234623986994599,"AND(THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20)),doji_like)","AND(THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20)),doji_like)",7,4,1.0,crossover+mutate,"AND(big_up,doji_like)|THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))",AND,4,5,0.17763532310405886
mwega_g005_0017,True,62985,0.2305158563141618,0.22623016817025637,0.23172183853298403,1.0242747039757967,0.21246328490910535,0.0257031624583649,0.012154594392125073,0.13262901981893713,-0.08237855655438835,19966,0.24211158970249425,1.0483755704415674,0.957086931764493,long_upper_shadow,long_upper_shadow,1,1,1.0,random_inject,,,1,5,0.1758658020699628
mwega_g005_0018,True,63585,0.23271176825809284,0.22623016817025637,0.21059998427302037,0.9309102582398603,0.1742706613194936,0.026745397630180412,0.013466861889126047,0.12371259375264124,-0.07426063788334004,18714,0.21438495244202202,0.9283155221386648,0.9823449914469848,"THEN[(2, 5)](ANY[20](WITHOUT[3](COUNT_GE[(5, 1)](break_20d_high))),long_lower_shadow)","THEN[(2, 5)](ANY[20](WITHOUT[3](COUNT_GE[(5, 1)](break_20d_high))),long_lower_shadow)",6,5,0.9862258953168048,random_inject,,,4,5,0.17448560940049485
mwega_g005_0040,True,22580,0.08263948615660512,0.22623016817025637,0.28733392382639505,1.270095523290922,0.3259964570416298,0.017254691717098907,-0.0061692417340794,0.16839190890509875,-0.10738763223040095,5756,0.3036831132731063,1.3149885038646048,0.9461636530576258,big_bull_candle,big_bull_candle,1,1,1.0,random_inject,,,1,5,0.16802604300327728
mwega_g005_0025,True,2966,0.01085512470949915,0.22623016817025637,0.2329737019554956,1.029808287019281,0.24848280512474713,0.03236292079824573,0.011525675890104559,0.14355869677433536,-0.09103816583608211,206,0.2621359223300971,1.135083609354413,0.8887515296820758,"AND(THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),consecutive_down),AND(long_upper_shadow,WITHOUT[5](big_down)))","AND(THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),consecutive_down),AND(long_upper_shadow,WITHOUT[5](big_down)))",11,5,1.0,crossover,"AND(ma_bull_order,AND(long_upper_shadow,WITHOUT[5](big_down)))|THEN[(1, 10)](THEN[(3, 5)](near_limit_up,WITHOUT[3](big_up)),consecutive_down)",,4,5,0.1653962673952766
mwega_g005_0011,True,39749,0.14547550643219206,0.22623016817025637,0.21864700998767264,0.966480340602157,0.18302347228861104,0.01907793618368446,0.008056974938132955,0.12081978940355724,-0.0772053490530603,11306,0.23253139925703167,1.0068920642800396,0.9402902605251529,shrink_volume_pullback,shrink_volume_pullback,1,1,1.0,random_inject,,,1,5,0.1651068079369595
mwega_g005_0033,True,1248,0.00456749684337658,0.22623016817025637,0.27323717948717946,1.2077840090785175,0.29086538461538464,0.02388863184770529,-0.00042750449902229093,0.15693273586349113,-0.09549043643213306,272,0.2536764705882353,1.0984530516995932,0.928411247196826,"THEN[(1, 8)](THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout)),AND(long_lower_shadow,close_near_high))","THEN[(1, 8)](THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout)),AND(long_lower_shadow,close_near_high))",9,4,0.9779614325068868,crossover,"THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,close_near_high))|THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout))",,2,5,0.16501687800588463
mwega_g005_0026,True,23104,0.0845572492543049,0.22623016817025637,0.2711218836565097,1.19843381565481,0.25930574792243766,0.02037359071531678,0.001982386526140356,0.1508987988260119,-0.09438216605218176,5921,0.2626245566627259,1.137199461378831,0.9686586457751627,"AND(THEN[(1, 2)](doji_like,ANY[30](higher_low)),AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))","AND(THEN[(1, 2)](doji_like,ANY[30](higher_low)),AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))",10,4,1.0,mutate,"AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))",AND,4,5,0.16062614819870608
mwega_g005_0021,True,26264,0.09612238549234176,0.22623016817025637,0.31430855924459333,1.3893308827320099,0.31887755102040816,0.010037057927756656,-0.012735101203524335,0.1635581404045824,-0.10843987702626746,6845,0.3279766252739226,1.4201826605474,0.9583260971177021,"AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))","AND(ma_bull_order,AND(COUNT_GE[(20, 2)](big_up),WITHOUT[5](big_down)))",7,4,1.0,template_or_random,,,0,5,0.15664014598267564
mwega_g005_0031,True,2186,0.008000439182388786,0.22623016817025637,0.27127172918572734,1.1990961743951565,0.2845379688929552,0.012561243945048945,-0.007588462893818815,0.14642558868501196,-0.0980329200789292,770,0.2844155844155844,1.231557526513107,0.9537864450822378,"THEN[(1, 8)](big_bull_candle,AND(volume_double,pullback_not_break_ma20))","THEN[(1, 8)](big_bull_candle,AND(volume_double,pullback_not_break_ma20))",5,3,0.9779614325068868,crossover+mutate,"consecutive_down|THEN[(1, 8)](big_bull_candle,AND(long_lower_shadow,pullback_not_break_ma20))",THEN,4,5,0.15527518924604494
mwega_g005_0016,True,1906,0.006975680275220964,0.22623016817025637,0.28069254984260233,1.240738810888204,0.2885624344176285,0.011694385603465014,-0.011189853389779736,0.14962537962096648,-0.09912248781315744,643,0.3048211508553655,1.3199163588299574,0.9208434160652719,"THEN[(2, 10)](big_bull_candle,AND(volume_double,pullback_not_break_ma20))","THEN[(2, 10)](big_bull_candle,AND(volume_double,pullback_not_break_ma20))",5,3,0.9724517906336088,mutate,"THEN[(1, 8)](big_bull_candle,AND(volume_double,pullback_not_break_ma20))",THEN,5,5,0.1549992686887024
mwega_g005_0028,True,5016,0.018357823851263565,0.22623016817025637,0.22607655502392343,0.9993209873485249,0.2318580542264753,0.01787538981829143,0.0014686192334986137,0.13273955357114922,-0.0862164470100019,1260,0.24285714285714285,1.0516039153331096,0.9309034618632142,"THEN[(1, 10)](big_amount_breakout,AND(long_lower_shadow,close_near_high))","THEN[(1, 10)](big_amount_breakout,AND(long_lower_shadow,close_near_high))",5,3,0.9724517906336088,crossover+mutate,"shrink_volume_pullback|THEN[(1, 8)](big_amount_breakout,AND(long_lower_shadow,close_near_high))",THEN,3,5,0.1527131386540594
mwega_g005_0043,True,55069,0.2015444580672315,0.22623016817025637,0.21939748315749333,0.9697976398637476,0.17857596833063974,0.020308559032417114,0.008973672528344911,0.12024399262032216,-0.07577844789647406,13533,0.254932387497229,1.1038913399183086,0.8606104752377847,"THEN[(2, 5)](DECAY[10](break_20d_high),pullback_to_ma10)","THEN[(2, 5)](DECAY[10](break_20d_high),pullback_to_ma10)",4,3,0.9862258953168048,random_inject,,,5,5,0.15064906919140905
mwega_g005_0050,True,11609,0.0424872362618259,0.22623016817025637,0.25816177103971055,1.141146528456908,0.2726333017486433,0.010837565450911964,-0.005510718713270135,0.14345977114843123,-0.09650729704719979,3496,0.2951945080091533,1.278231707559292,0.8745480150725079,long_upper_shadow_high_volume,long_upper_shadow_high_volume,1,1,1.0,template_or_random,,,0,5,0.1443507717986996
mwega_g005_0037,True,7746,0.028349223196149836,0.22623016817025637,0.2522592305706171,1.115055664816426,0.2909888974954815,0.01723062148453733,-0.005485556433356131,0.14838586668076215,-0.10052192590755472,1771,0.26651609260304915,1.1540503325673745,0.9465065621622094,"THEN[(1, 8)](THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout)),OR(long_lower_shadow,close_near_high))","THEN[(1, 8)](THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout)),OR(long_lower_shadow,close_near_high))",9,4,0.9779614325068868,mutate,"THEN[(1, 8)](THEN[(1, 10)](break_60d_high,THEN[(1, 5)](close_near_high,volume_breakout)),AND(long_lower_shadow,close_near_high))",THEN,5,5,0.13675618873443704
mwega_g005_0054,True,21321,0.0780317309275898,0.22623016817025637,0.2552882134984288,1.1284446082641988,0.268702218470053,0.011756525139501775,-0.004530743988908625,0.14214401912152413,-0.09514596902769916,6362,0.2937755422823012,1.2720873961483694,0.868990697847514,DECAY[3](long_upper_shadow_high_volume),DECAY[3](long_upper_shadow_high_volume),2,2,0.9944903581267217,random_inject,,,5,5,0.13610740628414167
mwega_g005_0006,True,56315,0.2061046352041283,0.22623016817025637,0.2596466305602415,1.147710018784217,0.25836810796413034,0.011403979154185883,-0.004236434337773987,0.13767102937702808,-0.09445247616741517,16153,0.30198724695103074,1.3076451758356438,0.8597933627387416,"THEN[(1, 8)](big_amount_breakout,ma5_above_ma10)","THEN[(1, 8)](big_amount_breakout,ma5_above_ma10)",3,2,0.9779614325068868,crossover+mutate,"THEN[(1, 8)](big_amount_breakout,AND(long_lower_shadow,close_near_high))|long_lower_shadow",THEN,5,5,0.1285153310474756
