stock_code,center_date,trading_days_count,avg_daily_return,cumulative_return,win_rate,volume_change_rate,max_daily_return,min_daily_return,volatility,index_name,index_code,effective_date,window_type,window_dates
300442.SZ,2024-06-17,10,-1.105906872285943,-9.982645554651137,40.0,-17.783279262918626,4.645769661972232,-6.723638562653155,3.526157209560886,CS人工智,930713.CSI,2024-06-17,effective_date,2024-06-10 to 2024-06-24
688475.SH,2024-06-17,10,-1.4653956588341404,-12.515458817709623,10.0,-58.37329186956293,1.2944092536491203,-3.35373968591961,1.4372681527064113,CS人工智,930713.CSI,2024-06-17,effective_date,2024-06-10 to 2024-06-24
688385.SH,2024-06-17,10,-0.7068482853853433,-6.452572108236698,50.0,-19.416248978502836,3.145795523290973,-5.582232893157258,2.6441262185493817,CS人工智,930713.CSI,2024-06-17,effective_date,2024-06-10 to 2024-06-24
000032.SZ,2024-06-17,10,-0.8699193338898027,-7.746478873239426,60.0,7.568776628787277,1.0883482714468595,-5.321944809461254,2.1948453473713587,CS人工智,930713.CSI,2024-06-17,effective_date,2024-06-10 to 2024-06-24
688343.SH,2024-06-17,10,0.01675365101443877,-0.16638935108153063,40.0,-42.106452249998505,4.107424960505535,-4.519414385741571,2.8187969358895475,CS人工智,930713.CSI,2024-06-17,effective_date,2024-06-10 to 2024-06-24
600100.SH,2023-10-31,11,1.4723209498263337,15.06493506493507,63.63636363636363,18.783169238138143,10.000000000000009,-3.3760186263096514,3.693665623715834,CS人工智,930713.CSI,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
002261.SZ,2023-10-31,11,0.6890080777138352,6.715958102279718,45.45454545454545,43.19651182882307,5.052372150338891,-2.901124925991727,2.87773132075902,CS人工智,930713.CSI,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
688327.SH,2023-10-31,11,1.4263480159972572,14.817688130333595,54.54545454545454,25.82327765769863,5.354449472096534,-2.7165932452276054,2.8040570337868482,CS人工智,930713.CSI,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
300002.SZ,2023-10-31,11,1.026652429703827,10.436893203883479,54.54545454545454,-6.138986383432254,6.597222222222232,-2.9126213592232997,2.5631567678562757,CS人工智,930713.CSI,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
300229.SZ,2023-10-31,11,0.6111167397378936,5.925473427000583,63.63636363636363,15.727585079061557,4.342507645259941,-4.917061611374396,2.731351577298221,CS人工智,930713.CSI,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
600100.SH,2023-12-11,11,-0.5657991496343827,-5.738705738705729,27.27272727272727,-38.45894251602634,3.286978508217442,-4.517704517704512,2.277182084350924,CS人工智,930713.CSI,2023-12-11,effective_date,2023-12-04 to 2023-12-18
002261.SZ,2023-12-11,11,-0.6021924697988179,-6.001188354129539,36.36363636363637,-22.550663943209393,2.4198427102238185,-3.3868092691622165,1.8079392599673871,CS人工智,930713.CSI,2023-12-11,effective_date,2023-12-04 to 2023-12-18
688327.SH,2023-12-11,11,-0.29699769489387245,-3.678929765886285,36.36363636363637,-35.87437807802082,8.81696428571428,-5.239687848383512,4.18533569211504,CS人工智,930713.CSI,2023-12-11,effective_date,2023-12-04 to 2023-12-18
300002.SZ,2023-12-11,11,-0.02258569365775278,-0.6543075245365348,36.36363636363637,-50.67812921043866,5.549132947976876,-5.670665212649939,3.0907102086215117,CS人工智,930713.CSI,2023-12-11,effective_date,2023-12-04 to 2023-12-18
300229.SZ,2023-12-11,11,0.4474294902522168,3.6995515695067205,45.45454545454545,-43.10953573336073,10.758377425044108,-5.381165919282516,4.381115132628836,CS人工智,930713.CSI,2023-12-11,effective_date,2023-12-04 to 2023-12-18
688111.SH,2023-04-30,8,-0.9282168635629203,-6.95859389713358,37.5,-20.447423141325483,8.2078200252514,-5.483304138546641,4.793754273631776,CS人工智,930713.CSI,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
300308.SZ,2023-04-30,8,0.3422067736577605,0.2621919244887305,25.0,-2.7479038936794042,15.030033951423327,-8.176251650858447,8.615613042387265,CS人工智,930713.CSI,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
300418.SZ,2023-04-30,8,4.30673422419626,30.762515629260157,62.5,-17.59852185929858,20.018185950514543,-8.731395524310193,9.95616481262835,CS人工智,930713.CSI,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
300502.SZ,2023-04-30,8,-3.1539667635384183,-21.47818057730135,25.0,-4.465970675501807,9.65708481790184,-11.676420749854021,7.502613583519558,CS人工智,930713.CSI,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
002281.SZ,2023-04-30,8,-3.1977000105749473,-20.925189736176375,25.0,-46.949674975778535,3.420701910262114,-10.262089331856783,4.757241115432815,CS人工智,930713.CSI,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
688111.SH,2023-06-12,11,0.19536586390329758,0.8271518564952229,18.181818181818183,44.642728904847395,10.217699044070528,-6.041349635414505,5.089851959619953,CS人工智,930713.CSI,2023-06-12,effective_date,2023-06-05 to 2023-06-19
300308.SZ,2023-06-12,11,3.8972267624497383,44.84399304602438,72.72727272727273,23.021869962507992,15.186354072738206,-3.376338182816363,5.379974279183052,CS人工智,930713.CSI,2023-06-12,effective_date,2023-06-05 to 2023-06-19
300418.SZ,2023-06-12,11,0.5419282550624558,4.526353182621401,54.54545454545454,34.38948293386292,11.648250865934195,-5.628781507764103,4.753945390983223,CS人工智,930713.CSI,2023-06-12,effective_date,2023-06-05 to 2023-06-19
300502.SZ,2023-06-12,11,3.3526828448459995,37.20625149791239,63.63636363636363,55.17702342156039,14.198574263246865,-4.162006609950108,5.685335028967323,CS人工智,930713.CSI,2023-06-12,effective_date,2023-06-05 to 2023-06-19
002281.SZ,2023-06-12,11,4.2152928314607765,49.26664159458443,63.63636363636363,45.84780224307905,10.247349823321539,-4.663407295975929,5.424199916106615,CS人工智,930713.CSI,2023-06-12,effective_date,2023-06-05 to 2023-06-19
601211.SH,2025-04-30,8,0.2281729748828549,1.6052318668251742,50.0,46.698381355797466,0.6539833531510109,-0.17720023626697223,0.3120641997543201,上证50,000016.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
600760.SH,2025-04-30,8,0.986948239168869,6.9175040897406115,50.0,267.54532608435323,6.494413407821242,-0.8646880112175737,2.546604721384449,上证50,000016.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
601600.SH,2025-04-30,8,-0.03701713463527069,-0.3193867773874204,37.5,7.0215479035790285,2.089360334297652,-2.046599496221657,1.423646015439897,上证50,000016.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
688008.SH,2025-04-30,8,0.9103226317329943,6.406420021762771,50.0,8.821969608083059,3.404774823657064,-2.081066376496188,2.1275821295954023,上证50,000016.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
601211.SH,2025-06-16,11,-0.05593355566235858,-0.6020799124247356,36.36363636363637,-50.58640582828255,1.3223140495867813,-1.2672176308540006,0.9932130071207326,上证50,000016.SH,2025-06-16,effective_date,2025-06-09 to 2025-06-23
600760.SH,2025-06-16,11,-0.28087277382277454,-2.946020128087834,27.27272727272727,-45.591228701851094,3.040540540540526,-3.2742402315484864,1.9799165230614575,上证50,000016.SH,2025-06-16,effective_date,2025-06-09 to 2025-06-23
601600.SH,2025-06-16,11,0.14370915771008796,1.371533069186226,54.54545454545454,-32.836664710899136,1.684017146356398,-1.9513659561693153,1.280547115100979,上证50,000016.SH,2025-06-16,effective_date,2025-06-09 to 2025-06-23
688008.SH,2025-06-16,11,-0.7097331725974731,-7.025929023778222,54.54545454545454,59.352868270001636,1.0056568196103122,-4.3750768096350034,1.8756801224757718,上证50,000016.SH,2025-06-16,effective_date,2025-06-09 to 2025-06-23
601816.SH,2024-10-31,11,0.14288186202352277,1.2742795769391968,54.54545454545454,36.931405093753696,2.2045450370179687,-4.179310595460917,1.8843091614287002,上证50,000016.SH,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
688256.SH,2024-10-31,11,1.223761741602205,11.947318908748827,54.54545454545454,3.8542917595928428,6.550834671728234,-9.389329805996482,4.37888840418628,上证50,000016.SH,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
601766.SH,2024-10-31,11,0.6667352557884232,6.823821339950387,72.72727272727273,8.44319419860835,1.8934911242603603,-1.3647642679900596,0.994609465507242,上证50,000016.SH,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
601127.SH,2024-10-31,11,3.523760392012096,39.90061233612994,63.63636363636363,-3.726805381989351,10.112848378303996,-2.6730331236406,5.01264369446773,上证50,000016.SH,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
603993.SH,2024-10-31,11,0.1630364989086696,1.4166130070830452,45.45454545454545,15.35489834137862,4.4928522804629,-3.3920417482061316,2.2316681917649,上证50,000016.SH,2024-12-16,cutoff_date,2024-10-24 to 2024-11-07
601816.SH,2024-12-16,11,-0.3476481215735494,-3.5464994438443975,27.27272727272727,-39.10580731642991,2.473900351293845,-3.3798464584037458,1.6828442262361283,上证50,000016.SH,2024-12-16,effective_date,2024-12-09 to 2024-12-23
688256.SH,2024-12-16,11,1.9378678456440448,20.361781076066787,54.54545454545454,20.966636403219297,8.342105263157883,-4.023966269694512,3.912963382332315,上证50,000016.SH,2024-12-16,effective_date,2024-12-09 to 2024-12-23
601766.SH,2024-12-16,11,-0.3371179381763334,-3.4313725490195846,36.36363636363637,-43.46148609163135,2.0539152759948776,-3.931203931203897,1.5840654458331243,上证50,000016.SH,2024-12-16,effective_date,2024-12-09 to 2024-12-23
601127.SH,2024-12-16,11,-0.9647503002850499,-9.577619920668667,36.36363636363637,-47.02162969081635,2.409019853646388,-7.145396621795896,2.8195640534254998,上证50,000016.SH,2024-12-16,effective_date,2024-12-09 to 2024-12-23
603993.SH,2024-12-16,11,-0.682566308744219,-6.7274001401541605,36.36363636363637,-6.583239136636321,1.3995801259622187,-3.8647342995169143,1.5843421918805607,上证50,000016.SH,2024-12-16,effective_date,2024-12-09 to 2024-12-23
600941.SH,2024-04-30,8,-0.536539213920089,-3.714503667810043,25.0,-8.044050927048518,0.3499482185995273,-2.0040273447923695,0.7975984617907111,上证50,000016.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
601328.SH,2024-04-30,8,-0.20474669668129689,-1.4596172559195764,37.5,-12.946610818314763,1.3231888852133888,-1.4691478942213676,1.0884392421025493,上证50,000016.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
601658.SH,2024-04-30,8,0.04026727184798874,0.23108564033833545,50.0,5.051696303110198,1.4226774790155217,-2.3162088293880445,1.300084389120042,上证50,000016.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
601985.SH,2024-04-30,8,-0.08470983617846166,-0.6822057987492802,25.0,-8.683160542802282,2.956225127913581,-2.021336327905665,1.7503751513135837,上证50,000016.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
688012.SH,2024-04-30,8,0.6919100283809059,4.577412116679147,50.0,-31.51566366416437,7.914311216899694,-2.7639922801212857,3.4907829940159054,上证50,000016.SH,2024-06-17,cutoff_date,2024-04-23 to 2024-05-07
600941.SH,2024-06-17,10,0.23228489320387372,2.0555204642050295,50.0,-6.680517036935408,1.5950510308555987,-2.217318536996171,1.154838655690334,上证50,000016.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
601328.SH,2024-06-17,10,0.2244565723259274,1.8761726078799112,60.0,-22.354762622714873,3.3947623666343185,-3.8180082723512476,1.9903055974126036,上证50,000016.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
601658.SH,2024-06-17,10,-0.12179434925266112,-1.1370355209896488,40.0,-8.876640141053704,1.3994495498437676,-1.857268886103003,1.0791885417629172,上证50,000016.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
601985.SH,2024-06-17,10,0.3009261804994192,2.6249369005552747,60.0,-9.07556459844897,1.5992003998000826,-3.8786673296867247,1.6697382735669648,上证50,000016.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
688012.SH,2024-06-17,10,-0.018594601771942373,-0.3047541649735974,50.0,-14.445264662289702,1.7803322352281548,-3.001383125864454,1.8506994109368735,上证50,000016.SH,2024-06-17,effective_date,2024-06-10 to 2024-06-24
601988.SH,2023-10-31,11,0.15637415568706237,1.4875639652504935,54.54545454545454,-14.9416672878123,1.7957620016760378,-1.7285088730122133,1.382690051309735,上证50,000016.SH,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
688981.SH,2023-10-31,11,0.4593994233156805,4.541326067211626,54.54545454545454,-13.629320546764667,3.8076152304609145,-1.801029159519718,1.790329102672217,上证50,000016.SH,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
601601.SH,2023-10-31,11,-1.0156794063321162,-9.886363636363637,27.27272727272727,96.77431984600113,2.436102236421722,-4.687500000000011,2.0882897219347254,上证50,000016.SH,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
688041.SH,2023-10-31,11,1.8017129951138884,19.00495605653316,45.45454545454545,8.557189503665175,6.71590491544467,-1.4497552714254902,3.252655857656591,上证50,000016.SH,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
600150.SH,2023-10-31,11,0.3390671691467628,3.3911990310859785,54.54545454545454,-27.345029409499222,1.582150101419888,-1.4901960784313717,1.056522240896071,上证50,000016.SH,2023-12-11,cutoff_date,2023-10-24 to 2023-11-07
601988.SH,2023-12-11,11,-0.10434071003980305,-1.1263798152737148,27.27272727272727,17.490493774651238,2.331545814875269,-1.99931452073574,1.4059798481683612,上证50,000016.SH,2023-12-11,effective_date,2023-12-04 to 2023-12-18
688981.SH,2023-12-11,11,0.11081820482098048,1.0530274539300555,45.45454545454545,-46.26028213094631,1.767581797668294,-1.4855208725084612,1.1565789792463799,上证50,000016.SH,2023-12-11,effective_date,2023-12-04 to 2023-12-18
601601.SH,2023-12-11,11,-0.13109993383891516,-1.3972985561248152,45.45454545454545,-41.55743977740135,2.270577105014193,-2.934326967862111,1.4513701042112916,上证50,000016.SH,2023-12-11,effective_date,2023-12-04 to 2023-12-18
688041.SH,2023-12-11,11,0.41973457306932255,3.479226120704304,45.45454545454545,-45.73214342901672,9.851824714358814,-3.7566908280766587,4.206576645729416,上证50,000016.SH,2023-12-11,effective_date,2023-12-04 to 2023-12-18
600150.SH,2023-12-11,11,0.39672830323206454,3.9272727272727126,45.45454545454545,-10.893669167889197,3.093158660844253,-1.9272727272727441,1.5517079633269528,上证50,000016.SH,2023-12-11,effective_date,2023-12-04 to 2023-12-18
601728.SH,2023-04-30,8,-0.06172618505888096,-0.5093551563720378,37.5,-6.981789776347647,2.7682618775735968,-2.53815695962637,1.6183090381434682,上证50,000016.SH,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
688111.SH,2023-04-30,8,-0.9282168635629203,-6.95859389713358,37.5,-20.447423141325483,8.2078200252514,-5.483304138546641,4.793754273631776,上证50,000016.SH,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
601390.SH,2023-04-30,8,0.5191578091304864,3.169958546695928,50.0,7.769774896185511,7.671368473150197,-4.083147735708959,4.152488323286087,上证50,000016.SH,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
600050.SH,2023-04-30,8,-0.046383110766250776,-0.394780995242916,37.5,17.869869247573234,1.8344509895843686,-2.984421320705888,1.5290032801728308,上证50,000016.SH,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
600089.SH,2023-04-30,8,0.06850036262039394,0.23612750885477762,50.0,-19.084128327328955,4.834288562172961,-4.201480066841712,2.854715831996116,上证50,000016.SH,2023-06-12,cutoff_date,2023-04-21 to 2023-05-05
601728.SH,2023-06-12,11,0.0708646561222126,0.2963072706396508,36.36363636363637,63.97044422391447,7.306542676851535,-3.610853193025898,3.0660855174464747,上证50,000016.SH,2023-06-12,effective_date,2023-06-05 to 2023-06-19
688111.SH,2023-06-12,11,0.19536586390329758,0.8271518564952229,18.181818181818183,44.642728904847395,10.217699044070528,-6.041349635414505,5.089851959619953,上证50,000016.SH,2023-06-12,effective_date,2023-06-05 to 2023-06-19
601390.SH,2023-06-12,11,-0.39151128815162806,-4.304359900027766,45.45454545454545,38.846303491333934,4.740017236426319,-5.485463521667588,3.236686805514422,上证50,000016.SH,2023-06-12,effective_date,2023-06-05 to 2023-06-19
600050.SH,2023-06-12,11,0.3123100907798648,3.0328632395311805,36.36363636363637,13.033627588954456,2.8101424526058905,-1.8495304247754696,1.7107300658046491,上证50,000016.SH,2023-06-12,effective_date,2023-06-05 to 2023-06-19
600089.SH,2023-06-12,11,-0.15303448626197258,-1.7229002153625217,36.36363636363637,-28.853019973655915,4.8263974390544195,-3.493658770040664,2.151783534631301,上证50,000016.SH,2023-06-12,effective_date,2023-06-05 to 2023-06-19
688660.SH,2025-06-30,11,0.9897077481342231,10.01283697047497,45.45454545454545,-35.250624533463515,7.830551989730439,-1.2775842044134622,2.671782365659941,中证1000,000852.SH,2025-08-11,cutoff_date,2025-06-23 to 2025-07-07
002543.SZ,2025-06-30,11,0.06853418160902125,0.6317689530685788,63.63636363636363,-31.967096967877517,1.5287769784172678,-2.035398230088503,1.1069481366075808,中证1000,000852.SH,2025-08-11,cutoff_date,2025-06-23 to 2025-07-07
300917.SZ,2025-06-30,11,0.9434979666386933,9.509433962264158,54.54545454545454,138.2564430926845,6.067251461988299,-1.9120458891013437,2.6495344556005387,中证1000,000852.SH,2025-08-11,cutoff_date,2025-06-23 to 2025-07-07
688660.SH,2025-08-11,11,2.7773938579136037,28.852920478536227,54.54545454545454,4.57943191216732,15.140845070422548,-5.374677002583994,7.051604397566969,中证1000,000852.SH,2025-08-11,effective_date,2025-08-04 to 2025-08-18
002543.SZ,2025-08-11,11,0.9613673290794541,9.090909090909104,45.45454545454545,-36.3201659683154,10.02548853016143,-5.162241887905628,4.4859431015467495,中证1000,000852.SH,2025-08-11,effective_date,2025-08-04 to 2025-08-18
300917.SZ,2025-08-11,11,0.6821026451630718,6.8187001140251,63.63636363636363,41.75661705175313,4.5433789954338,-2.285092491838947,2.1331876849197977,中证1000,000852.SH,2025-08-11,effective_date,2025-08-04 to 2025-08-18
688331.SH,2025-04-30,8,-0.17941390002623742,-2.5479048220678036,37.5,34.10832331030367,8.0227416298168,-9.37834941050375,6.613769155030787,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
300972.SZ,2025-04-30,8,3.398656304558156,25.119187182493153,62.5,-10.20762593932647,12.107776261937243,-5.80468512321265,5.90975907015412,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
300100.SZ,2025-04-30,8,-0.002417165392974509,-0.16707364092019006,25.0,-11.74895519471364,4.285714285714293,-2.5915996425379895,2.252481500525553,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
301611.SZ,2025-04-30,8,0.22197570882133302,1.467208767898187,50.0,2.6295986622073553,2.67301354815086,-2.028725314183133,1.7904418067927994,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
688709.SH,2025-04-30,8,0.7722278285618397,5.3511705685618915,50.0,54.85335277653645,3.7195121951219656,-2.1283064761325465,2.4140052333786417,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
603444.SH,2025-04-30,8,1.5655141437528093,11.384348329234806,75.0,-23.51185942526367,4.6337817638266054,-0.23963133640553247,1.785411084495924,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
301551.SZ,2025-04-30,8,0.20305973926215376,1.3271539919949449,50.0,7.580409419945178,2.196409714889147,-3.0756267116073155,1.8364691165573281,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
300718.SZ,2025-04-30,8,-0.2852629085631424,-2.2330910105950452,37.5,14.372418527158427,3.987084460828516,-3.810818355037182,2.9326800233311543,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
002487.SZ,2025-04-30,8,0.9300297774480681,6.612486147026231,62.5,57.74050127951747,3.738317757009324,-1.1661807580174766,1.6209274410229202,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
300468.SZ,2025-04-30,8,-1.5141000887790563,-10.72727272727273,25.0,-13.851184972278451,6.814580031695727,-6.545454545454554,4.691466177868497,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
300548.SZ,2025-04-30,8,5.36338840122544,42.28685486170514,75.0,37.594165415903966,20.054054054054028,-2.794411177644718,7.114750881498022,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
688536.SH,2025-04-30,8,-1.6522569466462815,-11.953352769679304,12.5,-15.05496485853307,6.862543661393072,-12.635973422708291,5.784241265342049,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
002019.SZ,2025-04-30,8,0.0855996810674561,0.44642857142860315,50.0,9.461878592560158,3.760071620411809,-3.019844693701468,2.26747933347303,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
603056.SH,2025-04-30,8,-0.557597960748603,-3.895340291048066,25.0,-3.8093837329018942,1.238773614122013,-2.7932960893854775,1.3945674070922245,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
603883.SH,2025-04-30,8,0.28088712726926274,1.422550052687055,12.5,65.98023860025941,10.032894736842056,-2.3833671399594136,4.4010799512165955,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
603613.SH,2025-04-30,8,0.07979297194180557,0.5075283369988304,50.0,-15.45612502331426,1.5708584529167124,-2.326171544577893,1.3146874427704929,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
603194.SH,2025-04-30,8,0.4052202326154854,2.831325301204801,50.0,22.467826933231173,1.7797888386123617,-1.2379227053140207,1.1413958515999296,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
300953.SZ,2025-04-30,8,1.1175040444585758,7.982702999519531,75.0,-0.3316973543759816,5.017359929198673,-0.5420421437766776,1.8525940609480174,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
688567.SH,2025-04-30,8,0.2051539646466665,1.2578616352201255,50.0,61.200623778409,3.776683087027921,-2.8708133971291794,2.485287475813504,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
300276.SZ,2025-04-30,8,0.19368994489245012,1.1419249592169667,37.5,12.851984739213274,3.7406483790523692,-3.0431107354184195,2.712305893703619,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
301061.SZ,2025-04-30,8,1.1765083850816238,8.26702033598583,50.0,-14.575051036853981,4.331155921613172,-2.8146183318597195,2.880894847425061,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
603009.SH,2025-04-30,8,0.13620777848887267,0.6578201202222855,25.0,-6.563067689766989,5.463101113279012,-2.7206442485580573,3.1770566079919247,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
002690.SZ,2025-04-30,8,0.07761239135347653,0.4886988393402403,62.5,12.451585993207148,1.6770186335403725,-2.617163724893512,1.3556807902959245,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
600416.SH,2025-04-30,8,0.3035499729378729,2.0689655172413612,37.5,92.72317184414824,2.8282828282828243,-1.5763546798029604,1.576104114729793,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
603127.SH,2025-04-30,8,0.2848837891872053,1.9280205655527016,50.0,-0.9528700079905694,2.956298200514129,-1.80528691166989,1.6571865377688049,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
603119.SH,2025-04-30,8,2.0988163559654747,14.85230081205129,50.0,-7.759868909152945,10.050606096269266,-4.484497371526652,4.932302555693962,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
002867.SZ,2025-04-30,8,-0.2820500975781459,-2.050473186119872,37.5,-19.302894415002037,1.9386106623586308,-3.06845003933911,1.769059271684392,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
301091.SZ,2025-04-30,8,0.5575511105617096,3.5867801531498156,62.5,48.23437563397801,4.438001124293622,-4.3873760566264135,3.4958633465952,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
001203.SZ,2025-04-30,8,0.32378917666572465,2.244389027431426,62.5,-18.81841262832542,1.8703241895261735,-1.705237515225344,1.2027440427639442,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
603072.SH,2025-04-30,8,0.898833832994214,5.490425947635802,50.0,58.797872179197675,9.997925741547387,-7.366158655724897,5.597536777713181,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
300009.SZ,2025-04-30,8,0.3606440378506326,2.528445006321123,50.0,7.781422851430042,1.653944020356235,-0.8827238335435084,0.8786300031256021,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
002611.SZ,2025-04-30,8,1.255633496079167,8.860759493670889,62.5,24.681809092513095,4.7129391602399595,-2.4205748865355536,2.8916035577322607,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
603360.SH,2025-04-30,8,0.5570930968809229,3.9367181751287728,50.0,-12.32971615473264,2.1613832853025983,-0.387870239774335,0.9665733227052573,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
001227.SZ,2025-04-30,8,0.25977332425694794,1.8026137899954886,62.5,-13.370102543943506,1.3458950201884257,-1.3339261894175336,0.9920242226769725,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
688005.SH,2025-04-30,8,-1.1106107543252524,-7.8220140515222525,25.0,15.057539780471775,1.6229116945107425,-7.9849694692343824,3.2117464007634204,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
002368.SZ,2025-04-30,8,0.5249740011088007,3.4989065916900985,50.0,13.164894548664542,3.923614734425551,-3.4989065916900985,2.7573480218291393,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
603193.SH,2025-04-30,8,1.7975645216594862,12.703283215710325,50.0,-21.08774645611954,9.046803652968016,-3.1143679665009083,4.2397002523997545,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
002779.SZ,2025-04-30,8,0.845732420855367,5.239597110591121,50.0,18.58607639932206,10.011604599641299,-4.213353088248906,5.213125320224328,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
002268.SZ,2025-04-30,8,0.247887872722663,1.6469038208168696,50.0,38.44228085892749,2.864756828780801,-2.371541501976282,1.8244894100855982,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
603456.SH,2025-04-30,8,-0.06956623234251534,-0.5255255255255276,37.5,0.3928651423736218,1.6666666666666607,-1.6393442622950838,1.1507805440848449,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
301522.SZ,2025-04-30,8,0.2532382347380148,1.5655755079792666,37.5,35.65109494210177,5.300127713920788,-2.281963113472951,2.715002340911285,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
002979.SZ,2025-04-30,8,0.7112958539826028,4.9133581925860925,50.0,-10.159818966126865,3.7994604316546887,-1.9400352733686121,2.3629391407312608,中证1000,000852.SH,2025-06-16,cutoff_date,2025-04-23 to 2025-05-07
