tradedate,tradecode,tradename,windhy,mv,weight,tradestatus,changepctbefore,changepctafter,index_name,index_code
2025-06-16 00:00:00,603667.SH,五洲新春,可选消费,128.18254095,,纳入,-3.099647091941693,-9.858757062146871,中证1000,000852.SH
2025-06-16 00:00:00,002531.SZ,天顺风能,工业,127.578384718,,纳入,5.185185185185182,-0.2936857562408135,中证1000,000852.SH
2025-06-16 00:00:00,300870.SZ,欧陆通,信息技术,120.927085282,,纳入,1.1768901569186865,-0.402504472271914,中证1000,000852.SH
2025-06-16 00:00:00,600129.SH,太极集团,医疗保健,120.288400704,,纳入,-0.5982512655315242,-4.007285974499098,中证1000,000852.SH
2025-06-16 00:00:00,002093.SZ,国脉科技,信息技术,118.17975,,纳入,-2.086811352253748,-6.454388984509474,中证1000,000852.SH
2025-06-16 00:00:00,688584.SH,上海合晶,信息技术,116.58830344560002,,纳入,-2.504173622704497,-0.754524201130824,中证1000,000852.SH
2025-06-16 00:00:00,002557.SZ,洽洽食品,日常消费,116.4478433294,,纳入,-2.746092099704278,-2.6274010107636414,中证1000,000852.SH
2025-06-16 00:00:00,001339.SZ,智微智能,信息技术,115.14756226599998,,纳入,-6.4115611642581065,-3.2804692591787976,中证1000,000852.SH
2025-06-16 00:00:00,002881.SZ,美格智能,信息技术,114.53830674999998,,纳入,-6.5570269115762585,-2.905904059040576,中证1000,000852.SH
2025-06-16 00:00:00,688306.SH,均普智能,工业,113.0020176,,纳入,-4.066736183524511,-5.742145178764913,中证1000,000852.SH
2025-06-16 00:00:00,301602.SZ,超研股份,医疗保健,111.87970144560002,,纳入,0.0382995021064758,-7.615310084033611,中证1000,000852.SH
2025-06-16 00:00:00,300008.SZ,天海防务,工业,109.55704703219996,,纳入,2.4232633279483107,-0.9360374414976612,中证1000,000852.SH
2025-06-16 00:00:00,300184.SZ,力源信息,信息技术,108.0155158992,,纳入,-3.105590062111796,-3.4115138592750616,中证1000,000852.SH
2025-06-16 00:00:00,002892.SZ,科力尔,工业,105.6603109674,,纳入,3.970678069639577,-2.623360399750163,中证1000,000852.SH
2025-06-16 00:00:00,300493.SZ,润欣科技,信息技术,104.7190821021,,纳入,-12.392795883361918,-3.149606299212593,中证1000,000852.SH
2025-06-16 00:00:00,300925.SZ,法本信息,信息技术,104.60498258,,纳入,9.761583445793963,-2.791315906069991,中证1000,000852.SH
2025-06-16 00:00:00,301622.SZ,英思特,材料,103.944523608,,纳入,26.889329181998317,-14.632305369851196,中证1000,000852.SH
2025-06-16 00:00:00,002338.SZ,奥普光电,工业,103.464,,纳入,-1.7099863201094356,3.7696089908686448,中证1000,000852.SH
2025-06-16 00:00:00,300102.SZ,乾照光电,信息技术,102.5251923382,,纳入,-5.432937181663833,-0.6266786034019645,中证1000,000852.SH
2025-06-16 00:00:00,688390.SH,固德威,工业,99.6787534036,,纳入,1.0078662733530086,0.3673769287288575,中证1000,000852.SH
2025-06-16 00:00:00,688543.SH,国科军工,工业,99.0653288066,,纳入,3.2696949747641035,4.805876180482693,中证1000,000852.SH
2025-06-16 00:00:00,301600.SZ,慧翰股份,可选消费,98.9419451,,纳入,-5.988678120965352,-4.367578729994825,中证1000,000852.SH
2025-06-16 00:00:00,688516.SH,奥特维,工业,98.5105748576,,纳入,-4.410407361091817,3.382259093809825,中证1000,000852.SH
2025-06-16 00:00:00,603508.SH,思维列控,信息技术,98.368789266,,纳入,-3.118353596820012,-6.394913986537009,中证1000,000852.SH
2025-06-16 00:00:00,301592.SZ,六九一二,信息技术,97.93,,纳入,1.8862428082441207,-1.5918135304150205,中证1000,000852.SH
2025-06-16 00:00:00,301626.SZ,苏州天脉,信息技术,97.1712,,纳入,7.4443591711435,17.399901136925354,中证1000,000852.SH
2025-06-16 00:00:00,688698.SH,伟创电气,工业,95.9009618138,,纳入,-1.9874702959602584,-7.158351409978325,中证1000,000852.SH
2025-06-16 00:00:00,600789.SH,鲁抗医药,医疗保健,95.8880497344,,纳入,-3.873873873873879,-6.30885122410546,中证1000,000852.SH
2025-06-16 00:00:00,603099.SH,长白山,可选消费,94.801185,,纳入,-4.074473826227754,1.5304487303321457,中证1000,000852.SH
2025-06-16 00:00:00,600746.SH,江苏索普,材料,93.3106464316,,纳入,-3.8507821901323736,-6.08695652173914,中证1000,000852.SH
2025-06-16 00:00:00,000612.SZ,焦作万方,材料,91.3224735804,,纳入,-0.2604166666666629,-4.404145077720212,中证1000,000852.SH
