code1,code2,name1,name2,beta,score,half_life,p_value,correlation,data_points
111014.SH,123179.SZ,李子转债,立高转债,0.9975,110.2497,47.4634,0.0020,0.9658,240
111014.SH,123179.SZ,李子转债,立高转债,0.9975,110.2497,47.4634,0.0020,0.9658,240
110064.SH,113037.SH,建工转债,紫银转债,0.9936,110.2105,78.7813,0.0040,0.9413,240
127040.SZ,127082.SZ,国泰转债,亚科转债,1.0147,110.1769,79.4933,0.0008,0.9578,240
113633.SH,127069.SZ,科沃转债,小熊转债,1.0161,110.0620,47.6774,0.0021,0.9636,240
113633.SH,127069.SZ,科沃转债,小熊转债,1.0161,110.0620,47.6774,0.0021,0.9636,240
113636.SH,113682.SH,甬金转债,益丰转债,1.0024,109.9302,77.0665,0.0154,0.9139,240
113627.SH,113682.SH,太平转债,益丰转债,1.0114,109.8777,48.0442,0.0009,0.9292,240
113627.SH,113682.SH,太平转债,益丰转债,1.0114,109.8777,48.0442,0.0009,0.9292,240
123117.SZ,128128.SZ,健帆转债,齐翔转2,1.0028,109.6001,79.0336,0.0088,0.8952,240
127017.SZ,127025.SZ,万青转债,冀东转债,0.9872,109.5678,80.8004,0.0003,0.9472,240
113679.SH,128121.SZ,芯能转债,宏川转债,0.9945,109.4902,48.2789,0.0028,0.9509,240
113679.SH,128121.SZ,芯能转债,宏川转债,0.9945,109.4902,48.2789,0.0028,0.9509,240
512020.OF,563360.OF,鹏华中证A500ETF,华泰柏瑞中证A500ETF,1.0169,109.1303,81.7393,0.0000,0.9998,223
159361.OF,560530.OF,易方达中证A500ETF,摩根中证A500ETF,0.9895,108.5977,49.6828,0.0000,0.9998,232
159361.OF,560530.OF,易方达中证A500ETF,摩根中证A500ETF,0.9895,108.5977,49.6828,0.0000,0.9998,232
127031.SZ,128108.SZ,洋丰转债,蓝帆转债,0.9685,108.5247,79.8126,0.0157,0.9507,240
111014.SH,123113.SZ,李子转债,仙乐转债,1.0002,108.5030,48.0040,0.0149,0.9501,240
111014.SH,123113.SZ,李子转债,仙乐转债,1.0002,108.5030,48.0040,0.0149,0.9501,240
113605.SH,113682.SH,大参转债,益丰转债,0.9976,108.0360,82.0333,0.0095,0.9261,240
110067.SH,110073.SH,华安转债,国投转债,0.9817,107.9028,84.0957,0.0005,0.9691,240
123216.SZ,127049.SZ,科顺转债,希望转2,0.9991,107.8354,50.4948,0.0009,0.9671,240
123216.SZ,127049.SZ,科顺转债,希望转2,0.9991,107.8354,50.4948,0.0009,0.9671,240
123179.SZ,127039.SZ,立高转债,北港转债,1.0259,107.3570,75.7783,0.0475,0.9332,240
512480.OF,588050.OF,国联安中证全指半导体ETF,工银上证科创板50ETF,0.9614,106.7605,81.6393,0.0242,0.9962,240
113647.SH,123113.SZ,禾丰转债,仙乐转债,1.0014,106.3118,80.7972,0.0329,0.9330,240
159300.OF,510350.OF,富国沪深300ETF,工银沪深300ETF,0.9916,106.2598,87.3371,0.0007,0.9999,240
111021.SH,128128.SZ,奥锐转债,齐翔转2,0.9916,106.1564,52.5740,0.0003,0.9355,240
111021.SH,128128.SZ,奥锐转债,齐翔转2,0.9916,106.1564,52.5740,0.0003,0.9355,240
127022.SZ,128121.SZ,恒逸转债,宏川转债,1.0095,106.0987,51.4809,0.0100,0.9413,240
127022.SZ,128121.SZ,恒逸转债,宏川转债,1.0095,106.0987,51.4809,0.0100,0.9413,240
110067.SH,127088.SZ,华安转债,赫达转债,0.9833,105.9226,52.6960,0.0016,0.9242,240
110067.SH,127088.SZ,华安转债,赫达转债,0.9833,105.9226,52.6960,0.0016,0.9242,240
159751.OF,513560.OF,鹏华中证港股通科技ETF,兴银中证港股通科技ETF,0.9881,105.8871,87.5124,0.0036,0.9977,240
113679.SH,127022.SZ,芯能转债,恒逸转债,0.9851,105.4971,86.6210,0.0119,0.9548,240
159740.OF,159741.OF,大成恒生科技ETF,嘉实恒生科技ETF,1.0024,105.4013,87.1765,0.0101,0.9996,240
159339.OF,512050.OF,银华中证A500ETF,华夏中证A500ETF,1.0030,105.3240,53.6111,0.0000,0.9999,234
159339.OF,512050.OF,银华中证A500ETF,华夏中证A500ETF,1.0030,105.3240,53.6111,0.0000,0.9999,234
123114.SZ,127054.SZ,三角转债,双箭转债,1.0013,105.3081,49.1743,0.0371,0.9221,240
123114.SZ,127054.SZ,三角转债,双箭转债,1.0013,105.3081,49.1743,0.0371,0.9221,240
118022.SH,127022.SZ,锂科转债,恒逸转债,0.9968,105.1803,48.2580,0.0460,0.9500,240
118022.SH,127022.SZ,锂科转债,恒逸转债,0.9968,105.1803,48.2580,0.0460,0.9500,240
111000.SH,113623.SH,起帆转债,凤21转债,0.9954,105.0908,88.3592,0.0073,0.9715,240
113627.SH,123114.SZ,太平转债,三角转债,1.0158,104.6255,52.7631,0.0141,0.8821,240
113627.SH,123114.SZ,太平转债,三角转债,1.0158,104.6255,52.7631,0.0141,0.8821,240
601390.SH,601186.SH,中国中铁,中国铁建,1.2011,104.4615,54.6363,0.0001,0.9899,240
601390.SH,601186.SH,中国中铁,中国铁建,1.2011,104.4615,54.6363,0.0001,0.9899,240
512480.OF,588090.OF,国联安中证全指半导体ETF,华泰柏瑞上证科创板50ETF,0.9691,104.3664,85.1694,0.0305,0.9961,240
159740.OF,513130.OF,大成恒生科技ETF,华泰柏瑞恒生科技ETF,0.9985,104.0232,87.4873,0.0223,0.9996,240
127022.SZ,127030.SZ,恒逸转债,盛虹转债,1.0118,103.5745,53.8669,0.0154,0.9465,240
127022.SZ,127030.SZ,恒逸转债,盛虹转债,1.0118,103.5745,53.8669,0.0154,0.9465,240
118022.SH,127067.SZ,锂科转债,恒逸转2,1.0022,103.2845,87.0654,0.0318,0.9667,240
111000.SH,118042.SH,起帆转债,奥维转债,0.9847,103.1844,55.0524,0.0094,0.9747,240
111000.SH,118042.SH,起帆转债,奥维转债,0.9847,103.1844,55.0524,0.0094,0.9747,240
111018.SH,123091.SZ,华康转债,长海转债,0.9919,102.9852,56.3788,0.0003,0.9697,240
111018.SH,123091.SZ,华康转债,长海转债,0.9919,102.9852,56.3788,0.0003,0.9697,240
111000.SH,128119.SZ,起帆转债,龙大转债,0.9828,102.9037,55.2643,0.0104,0.9697,240
111000.SH,128119.SZ,起帆转债,龙大转债,0.9828,102.9037,55.2643,0.0104,0.9697,240
113647.SH,128108.SZ,禾丰转债,蓝帆转债,0.9747,102.2367,95.5166,0.0001,0.9579,240
159751.OF,513020.OF,鹏华中证港股通科技ETF,国泰中证港股通科技ETF,1.0514,102.2279,56.5860,0.0062,0.9997,240
159751.OF,513020.OF,鹏华中证港股通科技ETF,国泰中证港股通科技ETF,1.0514,102.2279,56.5860,0.0062,0.9997,240
159812.OF,518890.OF,前海开源黄金ETF,中银上海金ETF,1.0030,102.1573,57.4112,0.0000,1.0000,240
159812.OF,518890.OF,前海开源黄金ETF,中银上海金ETF,1.0030,102.1573,57.4112,0.0000,1.0000,240
111014.SH,127042.SZ,李子转债,嘉美转债,0.9954,102.1489,95.0665,0.0032,0.9536,240
510300.OF,510330.OF,华泰柏瑞沪深300ETF,华夏沪深300ETF,1.0099,101.9957,96.0086,0.0000,0.9999,240
113679.SH,118022.SH,芯能转债,锂科转债,0.9883,101.9737,57.4794,0.0013,0.9622,240
113679.SH,118022.SH,芯能转债,锂科转债,0.9883,101.9737,57.4794,0.0013,0.9622,240
110073.SH,123117.SZ,国投转债,健帆转债,0.9995,101.8517,96.2396,0.0003,0.9433,240
159937.OF,518890.OF,博时黄金ETF,中银上海金ETF,1.0021,101.6290,96.7418,0.0000,1.0000,240
113652.SH,127022.SZ,伟22转债,恒逸转债,0.9779,101.4457,58.2556,0.0001,0.9565,240
113652.SH,127022.SZ,伟22转债,恒逸转债,0.9779,101.4457,58.2556,0.0001,0.9565,240
159330.OF,562890.OF,东财沪深300ETF,嘉实中证A50ETF,0.8182,100.7898,58.5459,0.0042,0.9931,240
159330.OF,562890.OF,东财沪深300ETF,嘉实中证A50ETF,0.8182,100.7898,58.5459,0.0042,0.9931,240
111002.SH,128128.SZ,特纸转债,齐翔转2,0.9954,100.5335,98.4809,0.0023,0.9261,240
159330.OF,563080.OF,东财沪深300ETF,易方达中证A50ETF,0.8445,100.3865,59.0976,0.0037,0.9928,240
159330.OF,563080.OF,东财沪深300ETF,易方达中证A50ETF,0.8445,100.3865,59.0976,0.0037,0.9928,240
113652.SH,128121.SZ,伟22转债,宏川转债,0.9871,100.2230,99.2787,0.0014,0.9495,240
111001.SH,118022.SH,山玻转债,锂科转债,0.9781,100.0973,97.7828,0.0101,0.9702,240
000166.SZ,601108.SH,申万宏源,财通证券,1.2688,100.0664,90.2512,0.0481,0.9639,240
588300.OF,588330.OF,招商中证科创创业50ETF,华宝中证科创创业50ETF,1.0241,100.0000,inf,0.0000,0.9999,240
159351.OF,159356.OF,嘉实中证A500ETF,万家中证A500ETF,1.0162,100.0000,inf,0.0000,0.9998,219
159352.OF,159361.OF,南方中证A500ETF,易方达中证A500ETF,0.9002,100.0000,inf,0.0000,0.9997,232
159300.OF,510310.OF,富国沪深300ETF,易方达沪深300ETF,0.9564,100.0000,inf,0.0000,0.9998,240
159581.OF,515080.OF,万家中证红利ETF,招商中证红利ETF,5.5453,100.0000,inf,0.0000,0.9992,240
588750.OF,588990.OF,汇添富上证科创板芯片ETF,博时上证科创板芯片ETF,2.1864,100.0000,inf,0.0000,0.9994,205
588750.OF,588890.OF,汇添富上证科创板芯片ETF,南方上证科创板芯片ETF,2.3885,100.0000,inf,0.0000,0.9998,205
159300.OF,515380.OF,富国沪深300ETF,泰康沪深300ETF,1.0647,100.0000,inf,0.0000,0.9999,240
563360.OF,563880.OF,华泰柏瑞中证A500ETF,汇添富中证A500ETF,0.8600,100.0000,inf,0.0000,0.9999,228
563220.OF,563880.OF,富国中证A500ETF,汇添富中证A500ETF,0.9690,100.0000,inf,0.0000,0.9999,228
159310.OF,516350.OF,天弘中证芯片产业ETF,易方达中证芯片产业ETF,-0.1293,100.0000,inf,0.0000,0.9998,239
159595.OF,561230.OF,大成中证A50ETF,工银中证A50ETF,0.8310,100.0000,inf,0.0000,0.9997,240
159595.OF,560350.OF,大成中证A50ETF,摩根中证A50ETF,0.7475,100.0000,inf,0.0000,0.9997,240
159593.OF,561230.OF,平安中证A50ETF,工银中证A50ETF,0.8279,100.0000,inf,0.0000,0.9997,240
561930.OF,563520.OF,招商沪深300ETF,永赢沪深300ETF,0.1278,100.0000,inf,0.0000,0.9996,233
561230.OF,563080.OF,工银中证A50ETF,易方达中证A50ETF,1.1978,100.0000,inf,0.0000,0.9998,240
560610.OF,563880.OF,招商中证A500ETF,汇添富中证A500ETF,0.8224,100.0000,inf,0.0000,0.9999,228
560610.OF,563220.OF,招商中证A500ETF,富国中证A500ETF,0.7941,100.0000,inf,0.0000,0.9999,240
159526.OF,562500.OF,嘉实中证机器人ETF,华夏中证机器人ETF,-0.2488,100.0000,inf,0.0000,0.9998,240
588290.OF,588750.OF,华安上证科创板芯片ETF,汇添富上证科创板芯片ETF,0.3263,100.0000,inf,0.0000,0.9999,205
588180.OF,588280.OF,国联安上证科创板50ETF,华安上证科创板50ETF,0.7275,100.0000,inf,0.0000,0.9999,240
588080.OF,588280.OF,易方达上证科创板50ETF,华安上证科创板50ETF,-0.1811,100.0000,inf,0.0000,0.9999,240
588060.OF,588280.OF,广发上证科创板50ETF,华安上证科创板50ETF,0.7038,100.0000,inf,0.0000,0.9999,240
159592.OF,159593.OF,银华中证A50ETF,平安中证A50ETF,1.0966,100.0000,inf,0.0000,0.9998,240
560510.OF,563220.OF,泰康中证A500ETF,富国中证A500ETF,0.7434,100.0000,inf,0.0000,0.9999,240
560510.OF,560530.OF,泰康中证A500ETF,摩根中证A500ETF,0.8515,100.0000,inf,0.0000,0.9999,240
518800.OF,518890.OF,国泰黄金ETF,中银上海金ETF,1.0075,100.0000,inf,0.0000,1.0000,240
560010.OF,560110.OF,广发中证1000ETF,汇添富中证1000ETF,-0.0481,100.0000,inf,0.0000,0.9998,240
518600.OF,518890.OF,广发上海金ETF,中银上海金ETF,0.9803,100.0000,inf,0.0000,0.9999,240
516640.OF,516920.OF,富国中证芯片产业ETF,汇添富中证芯片产业ETF,1.0859,100.0000,inf,0.0000,0.9999,240
516060.OF,560900.OF,工银中证创新药ETF,摩根中证创新药产业ETF,0.2926,100.0000,inf,0.0000,0.9998,240
518680.OF,518850.OF,富国上海金ETF,华夏黄金ETF,0.9818,100.0000,inf,0.0000,1.0000,240
515330.OF,515380.OF,天弘沪深300ETF,泰康沪深300ETF,9.1398,100.0000,inf,0.0000,0.9998,240
515310.OF,515390.OF,汇添富沪深300ETF,华安沪深300ETF,0.8596,100.0000,inf,0.0000,0.9999,240
515310.OF,515330.OF,汇添富沪深300ETF,天弘沪深300ETF,0.8056,100.0000,inf,0.0000,0.9998,240
159603.OF,588400.OF,天弘中证科创创业50ETF,嘉实中证科创创业50ETF,1.6406,100.0000,inf,0.0000,0.9999,240
159603.OF,588380.OF,天弘中证科创创业50ETF,富国中证科创创业50ETF,1.6218,100.0000,inf,0.0000,0.9999,240
159603.OF,588300.OF,天弘中证科创创业50ETF,招商中证科创创业50ETF,1.6130,100.0000,inf,0.0000,0.9999,240
159603.OF,159783.OF,天弘中证科创创业50ETF,华夏中证科创创业50ETF,1.6520,100.0000,inf,0.0000,0.9999,240
515330.OF,515390.OF,天弘沪深300ETF,华安沪深300ETF,1.0634,100.0000,inf,0.0000,0.9998,240
159603.OF,159780.OF,天弘中证科创创业50ETF,南方中证科创创业50ETF,1.6545,100.0000,inf,0.0000,0.9999,240
159361.OF,563800.OF,易方达中证A500ETF,广发中证A500ETF,0.9595,100.0000,inf,0.0000,0.9998,232
159361.OF,563220.OF,易方达中证A500ETF,富国中证A500ETF,1.0322,100.0000,inf,0.0000,0.9998,232
159361.OF,563360.OF,易方达中证A500ETF,华泰柏瑞中证A500ETF,1.0634,100.0000,inf,0.0000,0.9997,232
159361.OF,560510.OF,易方达中证A500ETF,泰康中证A500ETF,0.9323,100.0000,inf,0.0000,0.9999,232
159361.OF,512050.OF,易方达中证A500ETF,华夏中证A500ETF,0.9524,100.0000,inf,0.0000,0.9998,232
159361.OF,512020.OF,易方达中证A500ETF,鹏华中证A500ETF,1.0586,100.0000,inf,0.0000,0.9999,223
159361.OF,560610.OF,易方达中证A500ETF,招商中证A500ETF,0.9320,100.0000,inf,0.0000,0.9998,232
159361.OF,159362.OF,易方达中证A500ETF,工银中证A500ETF,1.0675,100.0000,inf,0.0000,0.9998,223
159360.OF,563800.OF,天弘中证A500ETF,广发中证A500ETF,0.6489,100.0000,inf,0.0000,0.9999,225
560530.OF,563880.OF,摩根中证A500ETF,汇添富中证A500ETF,1.0132,100.0000,inf,0.0000,0.9999,228
560530.OF,563360.OF,摩根中证A500ETF,华泰柏瑞中证A500ETF,1.0419,100.0000,inf,0.0000,0.9999,240
560530.OF,560610.OF,摩根中证A500ETF,招商中证A500ETF,0.9648,100.0000,inf,0.0000,0.9999,240
560510.OF,563800.OF,泰康中证A500ETF,广发中证A500ETF,0.9076,100.0000,inf,0.0000,0.9999,233
560510.OF,563360.OF,泰康中证A500ETF,华泰柏瑞中证A500ETF,0.6688,100.0000,inf,0.0000,0.9998,240
588010.OF,588160.OF,博时上证科创板新材料ETF,南方上证科创板新材料ETF,0.9682,100.0000,inf,0.0000,0.9998,240
159359.OF,512020.OF,华安中证A500ETF,鹏华中证A500ETF,1.0241,100.0000,inf,0.0000,0.9999,223
159359.OF,560510.OF,华安中证A500ETF,泰康中证A500ETF,0.6249,100.0000,inf,0.0000,0.9999,223
159359.OF,560530.OF,华安中证A500ETF,摩根中证A500ETF,0.8090,100.0000,inf,0.0000,0.9999,223
159359.OF,560610.OF,华安中证A500ETF,招商中证A500ETF,0.6420,100.0000,inf,0.0000,0.9999,223
159359.OF,563880.OF,华安中证A500ETF,汇添富中证A500ETF,0.9083,100.0000,inf,0.0000,0.9999,223
159360.OF,560510.OF,天弘中证A500ETF,泰康中证A500ETF,0.5371,100.0000,inf,0.0000,0.9999,225
159629.OF,560110.OF,富国中证1000ETF,汇添富中证1000ETF,-0.0483,100.0000,inf,0.0000,0.9998,240
159359.OF,159361.OF,华安中证A500ETF,易方达中证A500ETF,0.8374,100.0000,inf,0.0000,0.9998,223
512050.OF,563880.OF,华夏中证A500ETF,汇添富中证A500ETF,0.9472,100.0000,inf,0.0000,0.9999,228
512050.OF,560610.OF,华夏中证A500ETF,招商中证A500ETF,1.0287,100.0000,inf,0.0000,0.9999,234
512050.OF,560530.OF,华夏中证A500ETF,摩根中证A500ETF,0.9814,100.0000,inf,0.0000,0.9999,234
512050.OF,560510.OF,华夏中证A500ETF,泰康中证A500ETF,1.0438,100.0000,inf,0.0000,0.9999,234
512020.OF,560610.OF,鹏华中证A500ETF,招商中证A500ETF,0.5953,100.0000,inf,0.0000,0.9999,223
515120.OF,560900.OF,广发中证创新药产业ETF,摩根中证创新药产业ETF,0.3423,100.0000,inf,0.0000,0.9999,240
515120.OF,516060.OF,广发中证创新药产业ETF,工银中证创新药ETF,1.1518,100.0000,inf,0.0000,0.9999,240
515080.OF,515180.OF,招商中证红利ETF,易方达中证红利ETF,0.6642,100.0000,inf,0.0000,0.9996,240
510330.OF,515390.OF,华夏沪深300ETF,华安沪深300ETF,0.1025,100.0000,inf,0.0000,0.9999,240
510360.OF,515310.OF,广发沪深300ETF,汇添富沪深300ETF,0.4298,100.0000,inf,0.0000,0.9999,240
510360.OF,515330.OF,广发沪深300ETF,天弘沪深300ETF,0.3379,100.0000,inf,0.0000,0.9998,240
510330.OF,515330.OF,华夏沪深300ETF,天弘沪深300ETF,0.0950,100.0000,inf,0.0000,0.9998,240
159358.OF,159361.OF,大成中证A500ETF,易方达中证A500ETF,0.7409,100.0000,inf,0.0000,0.9997,224
510300.OF,515330.OF,华泰柏瑞沪深300ETF,天弘沪深300ETF,0.0959,100.0000,inf,0.0000,0.9998,240
159357.OF,563800.OF,博时中证A500ETF,广发中证A500ETF,0.7681,100.0000,inf,0.0000,0.9999,225
159358.OF,159360.OF,大成中证A500ETF,天弘中证A500ETF,0.9829,100.0000,inf,0.0000,0.9998,224
159360.OF,159361.OF,天弘中证A500ETF,易方达中证A500ETF,0.7636,100.0000,inf,0.0000,0.9998,225
159339.OF,159356.OF,银华中证A500ETF,万家中证A500ETF,1.0362,100.0000,inf,0.0000,0.9999,219
159652.OF,516650.OF,汇添富中证细分有色金属产业主题ETF,华夏中证细分有色金属产业ETF,1.0462,100.0000,inf,0.0000,0.9999,240
159637.OF,159806.OF,东财中证新能源汽车ETF,国泰中证新能源汽车ETF,1.2788,100.0000,inf,0.0000,0.9999,240
510050.OF,510100.OF,华夏上证50ETF,易方达上证50ETF,0.9787,100.0000,inf,0.0000,0.9999,240
159609.OF,516180.OF,浦银安盛中证光伏产业ETF,平安中证光伏产业ETF,0.5814,100.0000,inf,0.0000,0.9998,240
159609.OF,515790.OF,浦银安盛中证光伏产业ETF,华泰柏瑞中证光伏产业ETF,0.3514,100.0000,inf,0.0000,0.9998,240
159330.OF,510310.OF,东财沪深300ETF,易方达沪深300ETF,6.2468,100.0000,inf,0.0000,0.9998,240
159992.OF,515120.OF,银华中证创新药产业ETF,广发中证创新药产业ETF,1.9742,100.0000,inf,0.0000,0.9999,240
159948.OF,159952.OF,南方创业板ETF,广发创业板ETF,0.3694,100.0000,inf,0.0000,1.0000,240
159937.OF,518800.OF,博时黄金ETF,国泰黄金ETF,0.9947,100.0000,inf,0.0000,1.0000,240
159934.OF,518860.OF,易方达黄金ETF,建信上海金ETF,0.9796,100.0000,inf,0.0000,1.0000,240
159934.OF,518660.OF,易方达黄金ETF,工银黄金ETF,0.9776,100.0000,inf,0.0000,1.0000,240
159925.OF,515390.OF,南方沪深300ETF,华安沪深300ETF,0.1056,100.0000,inf,0.0000,0.9998,240
159925.OF,515380.OF,南方沪深300ETF,泰康沪深300ETF,1.1027,100.0000,inf,0.0000,0.9999,240
159925.OF,515330.OF,南方沪深300ETF,天弘沪深300ETF,0.0978,100.0000,inf,0.0000,0.9998,240
159925.OF,510330.OF,南方沪深300ETF,华夏沪深300ETF,1.0290,100.0000,inf,0.0000,0.9999,240
159925.OF,510300.OF,南方沪深300ETF,华泰柏瑞沪深300ETF,1.0189,100.0000,inf,0.0000,0.9999,240
159673.OF,159925.OF,鹏华沪深300ETF,南方沪深300ETF,10.0019,100.0000,inf,0.0000,0.9999,240
159673.OF,159919.OF,鹏华沪深300ETF,嘉实沪深300ETF,10.3889,100.0000,inf,0.0000,0.9999,240
159919.OF,515380.OF,嘉实沪深300ETF,泰康沪深300ETF,1.0588,100.0000,inf,0.0000,0.9999,240
159919.OF,515330.OF,嘉实沪深300ETF,天弘沪深300ETF,0.0938,100.0000,inf,0.0000,0.9998,240
159357.OF,563220.OF,博时中证A500ETF,富国中证A500ETF,0.9675,100.0000,inf,0.0000,0.9999,225
159357.OF,560610.OF,博时中证A500ETF,招商中证A500ETF,0.6882,100.0000,inf,0.0000,0.9999,225
159357.OF,512050.OF,博时中证A500ETF,华夏中证A500ETF,0.7552,100.0000,inf,0.0000,0.9999,225
159357.OF,512020.OF,博时中证A500ETF,鹏华中证A500ETF,1.0396,100.0000,inf,0.0000,0.9999,223
159357.OF,159361.OF,博时中证A500ETF,易方达中证A500ETF,0.8688,100.0000,inf,0.0000,0.9998,225
159357.OF,159360.OF,博时中证A500ETF,天弘中证A500ETF,1.0746,100.0000,inf,0.0000,0.9999,225
159357.OF,159359.OF,博时中证A500ETF,华安中证A500ETF,1.0177,100.0000,inf,0.0000,0.9999,223
159356.OF,563880.OF,万家中证A500ETF,汇添富中证A500ETF,0.9522,100.0000,inf,0.0000,0.9999,219
159356.OF,563800.OF,万家中证A500ETF,广发中证A500ETF,0.7922,100.0000,inf,0.0000,0.9999,219
159356.OF,563220.OF,万家中证A500ETF,富国中证A500ETF,0.9854,100.0000,inf,0.0000,0.9999,219
159356.OF,560610.OF,万家中证A500ETF,招商中证A500ETF,0.7149,100.0000,inf,0.0000,0.9999,219
159358.OF,560610.OF,大成中证A500ETF,招商中证A500ETF,0.5287,100.0000,inf,0.0000,0.9999,224
159358.OF,560510.OF,大成中证A500ETF,泰康中证A500ETF,0.5087,100.0000,inf,0.0000,0.9998,224
159919.OF,510330.OF,嘉实沪深300ETF,华夏沪深300ETF,0.9881,100.0000,inf,0.0000,0.9999,240
159919.OF,510310.OF,嘉实沪深300ETF,易方达沪深300ETF,0.9512,100.0000,inf,0.0000,0.9999,240
159994.OF,515050.OF,银华中证5G通信主题ETF,华夏中证5G通信主题ETF,1.1627,100.0000,inf,0.0000,1.0000,240
159992.OF,560900.OF,银华中证创新药产业ETF,摩根中证创新药产业ETF,0.7521,100.0000,inf,0.0000,0.9999,240
159992.OF,516060.OF,银华中证创新药产业ETF,工银中证创新药ETF,2.2557,100.0000,inf,0.0000,0.9999,240
159908.OF,159957.OF,博时创业板ETF,华夏创业板ETF,0.5527,100.0000,inf,0.0000,1.0000,240
159915.OF,159948.OF,易方达创业板ETF,南方创业板ETF,1.1253,100.0000,inf,0.0000,1.0000,240
159919.OF,510300.OF,嘉实沪深300ETF,华泰柏瑞沪深300ETF,0.9784,100.0000,inf,0.0000,1.0000,240
159883.OF,562600.OF,永赢中证全指医疗器械ETF,华夏中证全指医疗器械ETF,0.2007,100.0000,inf,0.0000,0.9925,240
159858.OF,515120.OF,南方中证创新药ETF,广发中证创新药产业ETF,1.1029,100.0000,inf,0.0000,0.9999,240
159858.OF,159992.OF,南方中证创新药ETF,银华中证创新药产业ETF,0.5289,100.0000,inf,0.0000,0.9999,240
159858.OF,560900.OF,南方中证创新药ETF,摩根中证创新药产业ETF,0.3820,100.0000,inf,0.0000,0.9998,240
159863.OF,516180.OF,鹏华中证光伏产业ETF,平安中证光伏产业ETF,0.6929,100.0000,inf,0.0000,0.9998,240
159356.OF,560510.OF,万家中证A500ETF,泰康中证A500ETF,0.7008,100.0000,inf,0.0000,0.9999,219
159356.OF,512020.OF,万家中证A500ETF,鹏华中证A500ETF,1.0548,100.0000,inf,0.0000,0.9999,219
159356.OF,159361.OF,万家中证A500ETF,易方达中证A500ETF,0.8900,100.0000,inf,0.0000,0.9998,219
