instrument,name,last_price,total_cap_yi,float_cap_yi
SH688168,安博通,90.45,69.81383612,69.81383612
SH600584,长电科技,50.75,908.12789428,908.12789428
SH688496,ST清越,4.35,19.575,10.3506336
SH688656,浩欧博,143.99,91.40447763,91.40447763
SZ300907,康平科技,32.15,30.864,30.864
SZ300560,中富通,16.98,39.01046702,31.74662049
SH688207,格灵深瞳,16.54,42.83415851,42.83415851
SZ301163,宏德股份,32.84,26.79744,17.97189985
SZ301550,斯菱智驱,193.9,448.442225,273.55328623
SZ301332,德尔玛,9.84,45.41775,26.06027962
SZ002434,万里扬,7.76,101.85776,101.75845528
SZ300353,东土科技,19.96,122.73261905,107.7962249
SZ301349,信德新材,62.59,63.8418,50.4375619
SZ300400,劲拓股份,30.25,73.3943045,73.148735
SH603091,众鑫股份,86.33,88.26275,27.14354968
SH603662,柯力传感,61.3,172.14870908,172.14870908
SZ301538,骏鼎达,81.0,63.504,25.28793351
SH688765,禾元生物-U,58.02,207.4215,26.85167863
SZ002816,*ST和科,24.8,24.8,24.8
SZ000978,桂林旅游,6.79,31.786027,31.78536498
SH688592,司南导航,47.52,38.23488377,18.30554653
SZ002377,国创高新,3.66,33.53750236,31.93066976
SH603009,北特科技,51.16,177.21302935,173.13002905
SZ301302,华如科技,27.05,42.1614825,37.596795
SH600866,星湖科技,6.04,100.35294601,75.84846717
SZ300613,富瀚微,62.95,146.55063356,138.23806969
SZ301051,信濠光电,25.53,51.83699432,41.0799615
SH688055,龙腾光电,4.76,158.66666984,158.66666984
SH605377,华旺科技,10.06,56.00102896,56.00102896
SZ002565,顺灏股份,20.64,218.7817135,218.7747475
SH688790,昂瑞微-UW,152.74,152.02470025,18.41688669
SZ300056,中创环保,12.26,47.26112831,47.2252862
SZ300385,ST雪浪,16.5,54.96907878,47.95933445
SZ002831,裕同科技,40.6,373.728481,207.45918245
SZ002297,博云新材,25.71,147.34524896,147.34524896
SZ300465,高伟达,15.25,67.67177694,67.67177694
SZ301556,托普云农,90.96,77.570688,26.815008
SH600580,卧龙电驱,41.06,641.40545002,639.56390902
SZ002615,哈尔斯,8.6,48.14380809,26.29214455
SZ002694,*ST顾地,2.96,22.58731008,21.27640674
SH688246,嘉和美康,23.92,32.91047504,32.91047504
SZ002295,精艺股份,11.83,29.6478728,29.6255141
SZ002011,盾安环境,12.4,133.25996524,131.38535394
SH601111,中国国航,7.29,1271.9898909,848.41818065
SZ002600,领益智造,15.09,1102.78175416,1086.41002737
SZ002772,众兴菌业,17.04,63.85612762,63.32688124
SH603116,红蜻蜓,7.59,43.73364072,43.73364072
SZ002896,中大力德,76.0,149.3572292,149.3572292
SZ002200,*ST交投,7.89,35.59380834,15.44277903
SZ002036,联创电子,8.43,89.15551612,88.97593343
SH603261,*ST立航,36.7,28.44434307,28.44434307
SH603239,浙江仙通,25.9,70.11648,70.11648
SZ002780,三夫户外,16.89,27.92959333,22.0670821
SH688379,华光新材,78.01,74.09277544,70.27571415
SH688556,高测股份,14.98,124.44993531,124.44993531
SZ300607,拓斯达,31.61,150.77097943,106.6835477
SZ000975,山金国际,29.23,811.63591806,738.7685025
SH688358,祥生医疗,33.86,37.96573256,37.91494256
SZ002611,东方精工,18.88,229.82366099,189.15932133
SZ300703,创源股份,18.6,33.55288224,30.92667719
SH688289,圣湘生物,18.12,104.98510669,104.98510669
SZ300351,永贵电器,25.01,97.26527355,65.87911036
SH600603,广汇物流,5.78,67.96949101,67.96949101
SZ301212,联盛化学,30.3,32.724,28.40625
SH600791,京能置业,14.33,64.897704,64.81655264
SZ000815,美利云,22.96,159.63239284,159.63239284
SH601689,拓普集团,66.89,1162.43821946,1162.43821946
SZ300816,艾可蓝,83.41,66.728,47.26725507
SZ300157,新锦动力,5.84,44.02996209,41.33695851
SH605299,舒华体育,27.13,111.02315569,111.02315569
SZ002047,*ST宝鹰,5.59,84.75830194,84.75328458
SZ301118,恒光股份,29.98,33.03688072,31.5175228
SH605100,华丰股份,51.3,87.58449,87.175116
SH603297,永新光学,130.28,144.52833276,144.25787148
SZ300564,筑博设计,16.85,27.1816112,19.07280988
SZ300478,杭州高新,32.56,41.2447288,41.2447288
SH603718,*ST海利,3.66,23.85971202,23.75265702
SH600396,华电辽能,12.44,183.20472803,183.20472803
SH600137,浪莎股份,24.1,23.42943871,23.42943871
SH603598,引力传媒,24.9,67.1510421,67.0763421
SH600893,航发动力,50.1,1335.46271324,1335.22750376
SH600279,重庆港,5.11,60.64886706,60.64886706
SH600206,有研新材,30.4,257.35221293,257.35221293
SH605123,派克新材,116.51,141.17620627,141.17620627
SH603358,华达科技,34.92,164.03428214,158.94867896
SZ300318,博晖创新,5.72,46.72670831,45.32637521
SH605088,冠盛股份,37.29,75.59654516,74.47381784
SZ300673,佩蒂股份,16.42,40.60762139,26.34316921
SH603291,联合水务,12.09,51.16737102,51.16737102
SH688651,盛邦安全,41.98,31.6525002,13.62436803
SZ300486,东杰智能,23.69,113.03658294,113.00260935
SH600692,亚通股份,8.11,28.52806559,20.68135293
SH688667,菱电电控,156.11,82.26287792,82.26287792
SZ002153,石基信息,10.7,292.02374099,171.17472703
SH688317,之江生物,20.83,40.02651119,40.02651119
SH688543,国科军工,65.33,136.43649689,75.75799289
SH600592,龙溪股份,20.61,82.34799098,82.34799098
SH688805,健信超导,55.25,92.6432,17.4141696
SH600756,浪潮软件,17.48,61.11510602,56.65246202
SH600643,爱建集团,4.96,79.02127059,78.88144511
SZ300969,恒帅股份,142.87,164.85618572,77.25181347
SZ301295,美硕科技,47.35,47.7288,13.9209
SH600760,中航沈飞,49.7,1409.04207286,1406.28766755
SZ301237,和顺科技,73.04,58.432,42.5458
SZ002444,巨星科技,36.5,435.98453643,418.55609522
SH600497,驰宏锌锗,10.01,504.54208635,504.54208635
SZ002969,嘉美包装,23.3,255.94950043,254.50332815
SH600963,岳阳林纸,4.72,82.95720271,82.95720271
SZ300722,新余国科,29.53,81.72618854,81.72618854
SH600058,五矿发展,11.78,126.27108176,126.27108176
SZ300007,汉威科技,47.3,154.88177779,133.8335947
SZ002485,ST雪发,5.03,27.3632,27.3632
SZ300397,天和防务,13.88,71.84798021,56.65299872
SH603728,鸣志电器,63.48,265.906611,265.906611
SH600712,南宁百货,6.52,35.51152947,35.11987379
SZ301449,天溯计量,72.3,47.15217442,10.0592877
SZ301210,金杨精密,42.79,49.04347352,18.59821051
SZ301205,联特科技,284.8,369.510912,237.53661408
SH688586,江航装备,14.3,113.16149931,113.16149931
SZ300424,航新科技,19.07,46.80463204,46.776926
SH600184,光电股份,24.8,144.51641206,144.51641206
SZ300868,杰美特,90.26,115.4894752,72.897136
SH600862,中航高科,21.23,295.74432542,295.74432542
SZ301023,奕帆传动,44.33,34.65127595,19.29982532
SZ000635,英 力 特,8.4,33.10722433,30.81286454
SZ300268,*ST佳沃,14.43,25.13706,19.29399225
SZ300077,国民技术,25.59,173.53262253,144.92330961
SH603688,石英股份,65.5,354.7992793,354.7992793
SZ300984,金沃股份,69.9,86.31142047,61.9261568
SH688480,赛恩斯,109.03,103.93413296,103.93413296
SZ301459,丰茂股份,38.93,40.53462453,10.1603372
SH688267,中触媒,31.16,54.90392,54.90392
SH603712,七一二,16.69,128.8468,128.8468
SZ301622,英思特,57.54,66.70720375,37.20501646
SZ300109,新开源,20.35,98.36795312,91.01651745
SZ300732,设研院,7.92,29.3483577,29.31584745
SH603284,林平发展,48.49,36.56863652,8.95775311
SZ301002,崧盛股份,52.73,71.15211031,44.8126833
SH603528,多伦科技,8.24,58.16864279,58.16864279
SH603120,肯特催化,43.16,39.01664,16.35764
SZ301273,瑞晨环保,41.1,29.44477651,22.59931464
SZ002265,建设工业,23.92,247.10326535,247.10326535
SZ300433,蓝思科技,28.55,1507.08051839,1418.84935257
SZ001208,华菱线缆,20.57,131.30868386,65.56351324
SH603226,菲林格尔,46.2,164.23719774,164.23719774
SZ301365,矩阵股份,38.47,69.246,39.00179081
SZ300164,通源石油,13.23,77.85307662,77.15878593
SH603305,旭升集团,16.66,192.54104543,192.54104543
SH603721,*ST天择,25.94,33.722,33.722
SH603601,再升科技,17.9,204.47903381,204.47903381
SZ000426,兴业银锡,49.75,883.37878015,883.16471834
SZ002427,尤夫股份,5.88,57.94344729,57.88965758
SH603538,美诺华,63.7,150.73783079,148.02785443
SH603268,松发股份,154.53,1500.14371163,360.44090358
SH688517,金冠电气,23.88,32.62322834,32.62322834
SH600626,申达股份,4.03,53.22601008,44.65154201
SZ300808,久量股份,28.65,45.84,34.0647291
SZ300767,震安科技,25.94,71.66989266,62.22794044
SH601086,国芳集团,9.08,60.4728,60.4728
SZ002542,*ST中岩,1.88,33.95499467,33.06490014
SH603256,宏和科技,148.87,1346.65784067,1309.65032925
SZ003025,思进智能,14.44,41.00289378,32.69446
SH600606,绿地控股,1.57,220.65122753,220.65122753
SH605376,博迁新材,134.3,351.3288,351.3288
SH688750,金天钛业,19.52,90.28,45.46565724
SZ002547,*ST春兴,2.84,32.03682357,31.37652351
SZ300680,隆盛科技,43.54,99.14758036,76.55992616
SZ002829,星网宇达,24.29,50.4769018,35.47615808
SH603258,电魂网络,17.4,42.4380258,41.9933949
SH603110,东方材料,24.38,49.05907726,49.05907726
SH603124,江南新材,134.9,196.61027345,104.69428469
SH688563,航材股份,62.02,279.09,72.55657346
SZ300626,华瑞股份,28.08,50.544,50.51634822
SH688719,爱科赛博,69.45,80.1351728,62.31213596
SZ301429,森泰股份,22.66,26.788652,9.97516109
SZ002933,新兴装备,31.73,37.235155,37.04277062
SZ002196,方正电机,15.07,74.72789985,73.60344833
SH600026,中远海能,23.42,1279.95472049,895.1120761
SH601868,中国能建,3.22,1424.53390042,1044.20502988
SZ300401,花园生物,13.84,75.24600552,74.03030006
SZ001323,慕思股份,24.8,107.90002947,77.18951367
SZ301157,华塑科技,78.14,46.884,16.14200883
SH600463,空港股份,11.31,33.93,33.93
SZ300276,三丰智能,7.44,104.23759846,78.65003014
SZ002597,金禾实业,23.6,134.12349121,133.87024928
SH688501,青达环保,25.22,31.3297972,31.3297972
SZ300836,佰奥智能,63.31,58.67925969,40.17161124
SH600576,祥源文旅,5.84,61.5856289,38.56678085
SZ002273,水晶光电,36.17,502.99167434,492.66374968
SZ300596,利安隆,44.56,102.31852362,100.12086586
SH603909,建发合诚,12.39,32.29740205,32.29740205
SZ001259,利仁科技,37.56,27.63998633,17.85771382
SZ002766,索菱股份,4.89,42.24863295,41.89401705
SZ300539,横河精密,31.31,83.94231727,68.220807
SH600173,卧龙新能,7.5,52.5379683,52.5312183
SZ002284,亚太股份,13.42,99.1872667,98.2596763
SH603017,中衡设计,16.69,46.0961599,46.0961599
SH603179,新泉股份,71.15,362.96595687,362.96595687
SZ301326,捷邦科技,192.3,139.82080694,138.5664052
SH603816,顾家家居,30.84,253.33564846,250.47206564
SZ301321,翰博高新,28.27,52.7051745,41.7322557
SH603083,剑桥科技,189.84,669.4714681,523.1769673
SZ002682,龙洲股份,6.27,35.26051084,35.26051084
SZ000632,ST三木,3.63,16.89836039,16.8969823
SZ300482,万孚生物,19.13,89.54483305,82.27256221
SZ000603,盛达资源,40.17,277.16068629,267.81996141
SH601199,江南水务,6.28,58.73120634,58.73120634
SZ002931,锋龙股份,63.12,137.92089631,127.03122687
SZ002052,同洲电子,11.58,87.13251657,79.83103255
SZ003023,彩虹集团,31.73,33.42488968,33.35467563
SH605069,正和生态,15.88,33.61760715,33.61760715
SZ002887,绿茵生态,13.58,41.55312165,29.49998895
SH603988,中电电机,26.55,62.4456,62.4456
SH603020,爱普股份,11.62,43.64910934,43.64910934
SZ300533,冰川网络,28.81,67.54849356,47.52891663
SH603402,陕西旅游,112.91,87.31706742,21.82926742
SZ002892,科力尔,10.93,81.37790284,54.76126467
SZ301529,福赛科技,154.3,130.90381503,69.80302093
SH600871,石化油服,2.66,504.25741916,360.35052854
SH605058,澳弘电子,38.55,55.09718273,55.09718273
SZ000736,*ST中地,5.68,42.43518918,42.43518918
SH603583,捷昌驱动,29.4,113.41666077,112.38060477
SH600742,富维股份,9.72,72.22522594,72.22522594
SH688314,康拓医疗,45.55,37.00444285,37.00444285
SZ301600,慧翰股份,123.49,129.07607015,39.83602165
SZ300862,蓝盾光电,24.95,46.06216655,37.79201625
SZ002729,好利科技,20.85,38.14922832,36.58363247
SZ002209,达 意 隆,14.82,29.49610521,23.16557519
SZ300447,全信股份,20.26,63.27408198,40.81434032
SZ002093,国脉科技,8.78,88.4585,88.4585
SZ001319,铭科精技,25.02,35.37828,20.51641877
SZ000631,顺发恒能,3.39,77.97000288,77.97000288
SH603615,茶花股份,22.01,53.224582,53.224582
SZ301057,汇隆新材,33.75,39.47718533,27.3433347
SH688360,德马科技,19.8,52.22164207,49.95263493
SZ301285,鸿日达,109.9,227.13033,227.13033
SH603811,诚意药业,12.3,40.25843136,40.25843136
SH600372,中航机载,13.66,660.99327966,660.99327966
SZ001400,江顺科技,217.27,130.362,71.74798575
SZ002717,*ST岭南,1.37,24.93719974,23.54418933
SZ002981,朝阳科技,25.43,34.96271904,30.36774691
SZ301125,腾亚精工,26.06,36.94211395,32.74736605
SH688272,富吉瑞,44.7,33.972,33.972
SZ002066,瑞泰科技,23.33,54.8038031,53.8923
SH600714,金瑞矿业,23.1,66.56871906,66.56871906
SZ300977,深圳瑞捷,22.39,34.08356418,21.22618638
SZ300711,广哈通信,21.67,60.76996805,53.83384789
SZ002554,惠博普,3.45,46.01334248,46.00474605
SH603429,*ST集友,10.0,52.4485465,52.4485465
SH688311,盟升电子,37.26,64.7548325,64.7548325
SH603165,荣晟环保,18.61,59.63481041,59.63481041
SZ002360,ST同德,6.22,24.99035823,20.24732646
SZ003033,征和工业,58.1,47.49675,46.912056
SZ300879,大叶股份,24.87,50.33658977,49.99577502
SZ301133,金钟股份,49.19,59.74943235,54.66778315
SZ300681,英搏尔,32.58,99.71282977,75.19293346
SH600967,内蒙一机,14.54,247.44094458,247.44094458
SH603166,福达股份,14.6,94.26499505,93.54448505
SH688678,福立旺,26.11,105.25110741,105.25110741
SH600715,文投控股,2.09,84.85093815,59.82357984
SH603131,上海沪工,25.05,84.39525861,84.39525861
SZ300860,锋尚文化,25.78,48.58259639,28.20767914
SH688297,中无人机,47.61,321.3675,321.3675
SZ300466,赛摩智能,9.42,50.44691733,42.28375766
SZ002872,ST天圣,5.59,17.7762,12.01392369
SH600523,贵航股份,13.98,56.52272254,56.48543788
SZ301596,瑞迪智驱,72.57,55.99885821,22.72646605
SZ301626,苏州天脉,296.47,342.956496,155.99954337
SZ002553,南方精工,23.18,81.92035432,58.13544
SZ000008,神州高铁,2.81,76.33021289,76.32794435
SH605287,德才股份,63.2,88.48,88.48
SH603089,正裕工业,11.96,32.97602003,28.70797885
SH688179,阿拉丁,22.85,82.71838402,82.71838402
SZ002205,国统股份,14.06,26.12955786,26.12955786
SH600189,泉阳泉,8.44,60.36269533,60.36269533
SH603313,梦百合,6.32,36.06109113,36.06109113
SZ300817,双飞集团,21.08,46.01726899,26.40507213
SH603387,基蛋生物,9.88,50.10676748,50.10676748
SZ002111,威海广泰,11.64,61.92600951,56.89060895
SH688283,坤恒顺维,44.1,53.7138,53.7138
SH688302,海创药业-U,45.43,44.98278617,44.98278617
SH688623,双元科技,98.0,57.959846,18.759846
SH600765,中航重机,16.59,257.55877998,257.55877998
SZ301191,菲菱科思,159.32,110.4756744,83.1624638
SH603990,麦迪科技,15.94,48.82146732,48.82146732
SH688571,杭华股份,9.21,39.06612147,39.06612147
SH688195,腾景科技,372.5,481.82875,481.82875
SH688167,炬光科技,434.64,390.56543511,390.56543511
SH600962,国投中鲁,23.32,61.147372,61.147372
SH603969,银龙股份,9.56,83.31863128,81.22241008
SH688682,霍莱沃,50.92,51.85636533,51.85636533
SH600500,中化国际,4.96,177.97999263,177.97999263
SZ002848,*ST高斯,15.59,26.058685,25.71180937
SH600769,祥龙电业,17.8,66.7459416,66.7459416
SZ301392,汇成真空,170.71,170.71,69.64269967
SZ300050,世纪鼎利,7.48,40.75453451,40.72968827
SH688053,ST思科瑞,43.37,43.37,43.37
SZ301033,迈普医学,57.22,38.36579256,32.24556482
SZ300211,*ST亿通,9.28,28.20467829,27.69911327
SZ002921,联诚精密,32.1,47.81941077,41.23024473
SZ300244,迪安诊断,21.09,131.80816305,105.75771596
SH603132,金徽股份,20.06,196.1868,196.1868
SZ000636,风华高科,25.87,299.31931769,299.31929182
SH600399,抚顺特钢,5.75,113.39575,113.39575
SZ300899,*ST凯鑫,38.47,24.53749937,15.74810459
SZ000595,*ST宝实,6.84,77.88409543,77.88409543
SZ300566,激智科技,20.49,53.70523725,46.44682031
SZ002383,合众思壮,9.73,72.03705768,72.03705768
SH603158,腾龙股份,15.88,77.9342995,77.9342995
SZ001373,翔腾新材,40.09,27.5365734,13.28251136
SZ300455,航天智装,28.89,207.36315671,204.72102176
SH601168,西部矿业,32.47,773.7601,773.7601
SH688728,格科微,14.5,377.08506672,362.33864009
SZ002439,启明星辰,16.63,201.45585409,121.16604713
SZ301255,通力科技,30.89,47.051648,11.762912
SZ000937,冀中能源,5.81,205.29907199,199.48037308
SZ300961,深水海纳,13.79,24.446912,20.95072447
SH603767,中马传动,20.68,63.8249942,63.8249942
SH603182,嘉华股份,15.26,25.11033,25.11033
SZ301197,工大科雅,33.02,39.802308,35.90900235
SH603376,大明电子,31.25,125.0003125,10.00025
SZ002702,海欣食品,6.17,34.290392,28.30448938
SZ001220,世盟股份,40.11,37.017519,9.06832871
SZ000610,*ST西旅,7.65,18.11121443,18.01586812
SZ002144,宏达高科,14.24,25.17098399,19.6016129
SZ301469,恒达新材,37.2,33.28656,17.13383082
SZ300929,华骐环保,14.58,19.26498498,18.27753918
SZ002828,贝肯能源,11.67,23.45525292,23.45525292
SH600157,永泰能源,1.82,397.08330744,397.08330744
SZ300414,中光防雷,14.94,48.70730822,46.8428506
SZ301024,霍普股份,44.7,28.422495,27.51732
SH603409,汇通控股,45.3,57.09159,16.38243152
SZ002527,新时达,13.9,92.16551945,73.51551999
SZ000509,华塑控股,4.04,43.3543733,43.35424224
SZ300253,卫宁健康,9.54,210.00140137,172.72174579
SH601133,柏诚股份,25.68,135.59513128,134.66251586
SZ000559,万向钱潮,17.68,586.1553729,585.97687474
SZ300693,盛弘股份,53.11,166.1258616,142.78784158
SH688718,唯赛勃,18.07,31.39741809,31.39741809
SZ002791,坚朗五金,18.79,66.49499394,40.90668344
SZ300196,长海股份,21.82,89.18235073,53.87927175
SH603337,杰克科技,41.81,199.18772801,198.06462779
SZ300719,安达维尔,15.89,40.39669414,28.53766647
SZ002286,保龄宝,10.34,39.35066709,38.22590133
SZ000565,渝三峡Ａ,8.14,35.29440671,35.29440671
SH603730,岱美股份,11.45,246.01309219,246.01309219
SH600768,宁波富邦,19.32,25.83995904,25.83995904
SZ301061,匠心家居,65.77,143.88331964,95.58835931
SZ002802,洪汇新材,14.85,26.91501467,22.22795624
SZ300081,ST恒信,4.1,24.7966121,24.79193502
SZ300878,维康药业,31.7,45.89853207,45.687295
SH600444,国机通用,17.5,25.6238381,25.6238381
SZ301591,肯特股份,42.89,36.079068,14.55617976
SZ002347,泰尔股份,8.55,43.1520446,42.18423804
SH605133,嵘泰股份,37.3,105.4728937,105.23005578
SH688686,奥普特,114.97,140.53410261,140.53410261
SZ300246,宝莱特,18.71,49.50781572,39.53927646
SZ300660,江苏雷利,45.52,203.53655665,203.3736037
SZ301278,快可电子,41.78,37.48006215,21.47574056
SH603912,佳力图,11.64,63.0738135,63.0738135
SZ002890,弘宇股份,17.27,29.33744013,27.88702782
SZ300209,行云科技,23.24,215.81503568,170.71170589
SH605177,东亚药业,21.09,24.19452498,23.96927302
SH688288,鸿泉技术,24.85,24.80370544,24.80370544
SZ003021,兆威机电,103.35,276.50765415,214.31322608
SH600664,哈药股份,3.76,94.69597134,94.69597134
SH603352,至信股份,37.29,84.52400012,16.56510252
SZ302132,中航成飞,69.98,1869.92954492,410.1314354
SZ300295,*ST三六,12.46,23.62586876,20.87727027
SH603169,兰石重装,9.06,118.3500369,118.3500369
SZ002998,优彩资源,10.19,36.15552133,27.56295383
SZ002050,三花智控,51.69,2175.122403,1904.36170481
SZ300451,创业慧康,4.53,70.17534855,69.15922778
SH603220,中贝通信,32.11,172.22099633,139.44123086
SZ300956,英力股份,16.26,35.02853752,34.21955959
SZ002708,光洋股份,14.33,80.54863867,74.03688376
SZ002855,捷荣技术,12.86,31.68957111,31.66482204
SH605167,利柏特,19.35,86.90071532,86.90071532
SZ002879,长缆科技,18.6,35.91802104,25.50506791
SZ002166,莱茵生物,9.14,67.78310145,67.50670785
SH603789,*ST星农,6.08,16.12504768,15.808
SZ300635,中达安,15.58,21.8141812,18.76053657
SZ001360,南矿集团,22.09,45.0636,27.7194938
SZ300746,汉嘉数智,12.56,28.352734,28.07730852
SZ002062,宏润建设,9.9,122.48981801,111.34539504
SZ002443,金洲管道,11.81,61.47524491,61.30075181
SZ301628,强达电路,113.94,85.88318652,31.76168652
SZ300643,万通智控,18.73,43.31378917,43.21497886
SH603075,热威股份,25.16,101.26475073,10.37725861
