factor,auto_label,usage,ic_future,ic_past_5d,ic_risk,ic_stability,monotonicity,top_bottom_spread,ic_future_vol,ic_future_drawdown,ic_past_1d,ic_past_3d,ic_past_10d
alpha191__alpha048,trend,alpha_core,0.03319865182294999,0.5630234850051106,0.09084998885922069,0.6748768472906403,1.0,0.015943052185161857,0.10237750753794812,0.07932247018049324,0.3618375433631506,0.6535744427748865,0.483918557764736
alpha191__alpha175,trend,alpha_core,0.04160046419323266,0.06913833920864346,0.2279858348520285,0.6712962962962963,0.75,0.017535798582686488,0.2635746274619692,0.19239704224208784,-0.043898772641398506,0.002130568473372645,0.18337511437286588
alpha158__ma_5_ratio,trend,alpha_core,0.04062846461984369,0.7476820122955629,0.09084952634216409,0.6697247706422018,0.5,0.020109143972879148,0.09732574593648476,0.08437330674784344,0.6373655434721578,0.9264591550275743,0.4720773571057736
alpha191__alpha176,trend,alpha_core,0.02552283086192919,0.11536661591753777,0.06911434751078771,0.6650485436893204,1.0,0.009126604193579413,0.08103396832699969,0.057194726694575745,0.06168382695876259,0.10436276271756342,0.15833008554844638
alpha191__alpha164,trend,alpha_core,0.04154824747495836,0.010347413459410664,0.20610462919437367,0.6619047619047619,0.75,0.0147530446652821,0.24096376233146669,0.17124549605728062,-0.038359562807228686,-0.01769353260818134,0.07940078046641945
alpha191__alpha182,trend,alpha_core,0.03529182341244719,0.06269520905545503,0.00033285515549901987,0.6600985221674877,1.0,0.006902977135970378,0.01833648413326528,-0.01767077382226724,0.05594081058790257,0.06390123725446924,0.0460416768311407
alpha191__alpha145,trend,alpha_core,0.029908998638217478,0.20135855771117703,0.10859605157335894,0.6548223350253807,0.5,0.013633797353044028,0.13066861581386996,0.08652348733284794,-0.0016642052027459684,0.09513098278514899,0.5028538142119101
alpha158__ret_3,trend,alpha_core,0.03841976397327793,0.6962773040722181,0.09167525052061501,0.6529680365296804,0.5,0.02023585793631144,0.09779931319839472,0.08555118784283532,0.4873466011644019,0.9999928656855676,0.4468427816218009
alpha191__alpha189,trend,alpha_core,0.04340596534450965,0.04457489115831963,0.20918568242399177,0.6509433962264151,0.75,0.01748211618170735,0.2436286228788468,0.17474274196913672,-0.041510001441863786,-0.00887439800044859,0.15002793484094173
alpha158__price_range_position_5,trend,alpha_core,0.035858636341718604,0.6954152481571144,0.05854193549956538,0.6422018348623854,0.75,0.015413441909530007,0.06533479508985132,0.05174907590927944,0.5798266976287146,0.7547038616236694,0.4139589024685129
alpha158__price_volume_corr_5,trend,alpha_core,0.02228421288980249,0.2568671203257328,0.10548979835534356,0.6376146788990825,0.75,0.011315151338484042,0.11882713480590254,0.09215246190478459,0.10675604498586494,0.2033402726996408,0.2535002952823501
alpha158__price_volume_corr_30,trend,alpha_core,0.030441113041986864,0.0703499610559057,0.1187557723347868,0.6373056994818653,1.0,0.013982877360195739,0.14178434148525712,0.09572720318431649,-0.009602976945912904,0.03362458856999179,0.1341231567895039
alpha101__alpha021,trend,alpha_core,0.02869451557518962,0.5491760644065352,0.10173775814579822,0.6372093023255814,0.75,0.022568656807499116,0.11126716178759417,0.09220835450400228,0.22340718049680708,0.5085720230110161,0.4673804993679166
alpha158__ret_2,trend,alpha_core,0.03302813561298474,0.5361484719190965,0.07048562773632097,0.6363636363636364,0.5,0.0173781371385322,0.07627618889168539,0.06469506658095657,0.6249519616404144,0.7523546975565313,0.3505404435031085
alpha158__volume_std_5,trend,alpha_core,0.025574975759587105,0.3891818641825228,0.07970260324176916,0.6359447004608295,0.75,0.013373886321096956,0.0839786387613655,0.07542656772217281,0.08088744731406161,0.2600288482665509,0.24536157835193234
alpha191__alpha005,trend,alpha_core,0.023891744374658026,0.15966891222951593,0.09052784327300595,0.6320754716981132,1.0,0.01090118782872844,0.10196542408657279,0.0790902624594391,-0.004996673432026916,0.06740118615676942,0.2347567401983098
alpha158__price_volume_corr_10,trend,alpha_core,0.021836313370549226,0.1865192116572914,0.13402129836957333,0.6244131455399061,1.0,0.01281718257741736,0.15113020225454166,0.11691239448460503,0.040805587837868196,0.13865222094927065,0.22795420239223077
alpha191__alpha044,trend,alpha_core,0.01870674439001877,0.4368089688808984,0.040150505338825526,0.6224489795918368,0.75,0.010325599302662233,0.04487064254866119,0.03543036812898986,0.08256520108161551,0.3249642671550794,0.29543034515662525
alpha101__alpha014,trend,alpha_core,0.0183686592707921,0.01164948641150049,-0.04668073251598089,0.6197183098591549,0.5,-0.0008899840350135857,-0.04349463089092498,-0.049866834141036806,-0.23646183215773092,-0.1389246197324827,0.06993578254598294
alpha191__alpha136,trend,alpha_core,0.0183686592707921,0.01164948641150049,-0.04668073251598089,0.6197183098591549,0.5,-0.0008899840350135857,-0.04349463089092498,-0.049866834141036806,-0.23646183215773092,-0.1389246197324827,0.06993578254598294
alpha101__alpha010,trend,alpha_core,0.027016208819552183,0.24820276225184568,0.05347351007936194,0.6153846153846154,0.75,0.012999470852320658,0.06268914995314742,0.04425787020557646,0.862450037432657,0.37537411101895274,0.17287876320473575
alpha158__ret_1,trend,alpha_core,0.02467179053656258,0.3468540826317548,0.045457296226454134,0.6153846153846154,0.5,0.013297449776280626,0.051075880862480626,0.03983871159042764,0.9999332391212924,0.48730957425986304,0.22834706961875853
alpha101__alpha001,trend,alpha_core,0.029848521327580927,0.36834654633608427,0.06258356663585433,0.6142857142857143,0.75,0.01332146713070008,0.07034593646511413,0.054821196806594544,0.38064233704603356,0.563537133574432,0.24483271345559215
alpha191__alpha166,trend,alpha_core,0.026988298849852876,0.4755761297969351,0.08709994709680437,0.6010928961748634,0.75,0.012705110972937389,0.10085571088282602,0.07334418331078271,0.1958767738609768,0.3687356159455149,0.6295041157950595
alpha191__alpha011,trend,alpha_core,0.011754780457732046,0.5180539032494998,0.039169542924768985,0.5944700460829493,0.5,0.007636266816619955,0.03575829493922369,0.042580790910314276,0.22201572888160312,0.39571143840739403,0.37474881357381823
alpha158__roc_rank_30,trend,alpha_core,0.017104573835246124,0.28412639439461757,0.031715534963223165,0.59375,0.5,0.009570649134488698,0.03335914736989493,0.030071922556551393,0.9047577074719612,0.4270622605923002,0.15169753880738682
alpha191__alpha119,trend,alpha_core,0.01374440572300902,0.08598838789011828,0.02940951359387721,0.592814371257485,1.0,0.006844293042386068,0.03980045160256031,0.01901857558519411,0.0007723914540469657,0.04348010099417861,0.04818878860489186
alpha191__alpha131,trend,alpha_core,0.02283303467009176,0.2536347852312151,0.05224144991606308,0.5899280575539568,0.75,0.010472716940052099,0.061235601618857306,0.043247298213268864,0.5497433844005586,0.38260106929652793,0.1271304347877109
alpha158__roc_rank_60,trend,alpha_core,0.018117611662537513,0.3104979461499312,0.041369740953618464,0.5864197530864198,0.75,0.011052893229375776,0.043763568603590264,0.03897591330364667,0.9346474825745765,0.4446667834449021,0.18737696792620345
alpha158__kbar_close_open_range_position,trend,alpha_core,0.020728787359986678,0.30308605770789704,0.05326148546143741,0.5855855855855856,1.0,0.009907970935266214,0.06012520467077042,0.04639776625210441,0.8039964767383645,0.41288760688256726,0.20609424170968274
alpha158__roc_rank_20,trend,alpha_core,0.01569602379933844,0.25397111558615193,0.028879703626960566,0.5841584158415841,0.75,0.009351937457137444,0.030875360605087443,0.026884046648833686,0.8830019958854674,0.4023286907873688,0.11070545950859657
alpha191__alpha022,trend,alpha_core,0.01865690977580643,0.8046101120644534,0.046063917148290584,0.5794392523364486,0.5,0.010673374656433518,0.04213616992988184,0.04999166436669933,0.15540608665524386,0.637350432783797,0.3857875233080923
alpha191__alpha178,trend,alpha_core,0.02265619660979503,0.3166975450278656,0.047425145911931546,0.579185520361991,0.5,0.011797635826209282,0.052397352627754856,0.042452939196108236,0.9326634600287537,0.44871435960745004,0.2078992890681508
alpha158__volume_position_5,trend,alpha_core,0.00779610837603334,0.3066303161771007,0.04890494637316006,0.573394495412844,0.75,0.004356829035422824,0.04702137006954875,0.05078852267677138,0.3271160961005768,0.42459603379972355,0.13551458562912783
alpha101__alpha077,trend,alpha_core,0.008653196618863244,0.38453585205175267,0.021154196206659003,0.5685279187817259,0.75,0.005626966293210245,0.018527118551068745,0.02378127386224926,0.5618908705862335,0.42577902132261125,0.2947114305791601
alpha101__alpha057,trend,alpha_core,0.010115494607906386,0.3949637338708955,0.022568688431672992,0.5663265306122449,0.75,0.006018829252775984,0.020615631501457617,0.024521745361888364,0.54587266862536,0.4176930645047882,0.3136855865719678
alpha101__alpha052,trend,alpha_core,0.012867708914831265,0.4028254404612074,0.019275536884357486,0.5628140703517588,0.75,0.006831435811120556,0.019057330673579793,0.019493743095135182,0.5298366920039318,0.41472667784070744,0.324759858302221
alpha101__alpha067,trend,alpha_core,0.008363606808815172,0.4239679890197861,0.02226761730315226,0.5615763546798029,0.75,0.00556300904626969,0.01591159425965933,0.02862364034664519,0.529849287216502,0.4315813628587498,0.315274843394824
alpha101__alpha097,trend,alpha_core,0.010923888017567331,0.3814065842207308,0.026884279074661944,0.5602094240837696,1.0,0.006093366596846284,0.027065398039296255,0.026703160110027633,0.5080092911926469,0.3825219292783935,0.3724535057188519
alpha158__volume_ma_5_ratio,trend,alpha_core,0.008024413683684081,0.31578589200391505,0.04963903045527269,0.555045871559633,0.5,0.007614918376266683,0.04797825130345548,0.051299809607089894,0.33981540596158505,0.47319449748633885,0.1261889316586222
alpha158__roc_rank_10,trend,alpha_core,0.008607982782183807,0.17528500009537065,0.028520090000877744,0.5518867924528302,0.75,0.0066905215658966816,0.02928722176210727,0.02775295823964822,0.8255171421434583,0.3363338717501833,-0.005238285682155691
alpha101__alpha072,trend,alpha_core,0.01200463030597719,0.4021536014428069,0.018225589913124424,0.55,0.75,0.0067113736383704325,0.017391246823086997,0.019059933003161847,0.5369707340669252,0.4200905474784841,0.30991329299147913
alpha101__alpha087,trend,alpha_core,0.00771098747898186,0.4219128768756334,0.021945360039969816,0.5441176470588235,1.0,0.005849017480022492,0.015086914621668274,0.028803805458271357,0.532088830352727,0.4341462350169662,0.2956190496636294
alpha101__alpha092,trend,alpha_core,0.01090960443962403,0.3979391359677274,0.017186218450553035,0.5422885572139303,0.75,0.006626103600650052,0.015442854102035811,0.01892958279907026,0.5462984585920626,0.4260639754326005,0.29332677519640726
alpha101__alpha080,trend,alpha_core,0.01309581151250839,0.027510861793227974,0.02180299253407957,0.539906103286385,0.75,0.004932731727897946,0.02936866894215761,0.01423731612600153,-0.4378111754514232,-0.3192674395787676,0.10893008360567297
alpha191__alpha146,trend,alpha_core,0.005175301808420231,0.034556911588163486,0.011618371137001399,0.5346534653465347,0.5,0.005817885688895755,0.011612518999188706,0.011624223274814091,0.13247962715506464,0.05781391309414835,0.016015567304204677
alpha101__alpha100,trend,alpha_core,0.013158484175754858,0.11554621120071161,0.02334087755106165,0.5280373831775701,0.75,0.005114296730613824,0.028894310872934096,0.017787444229189205,-0.44078445228728963,-0.23358950421864275,0.09879392334059446
alpha158__amplitude_60,reversal,conditional_alpha,0.2263364087822908,-0.02081557104436964,0.28833540824295023,0.9447852760736196,1.0,0.06993208136912162,0.40138953072505595,0.1752812857608445,-0.03332428176624504,-0.030783512999597907,0.020828448205412752
alpha158__std_60,reversal,conditional_alpha,0.20723739151008333,-0.014564505531388747,0.27249214161381585,0.9444444444444444,1.0,0.06321918792115014,0.377619096190439,0.16736518703719272,-0.03225109371343382,-0.025562173364283153,0.02900577472769955
alpha158__amplitude_30,reversal,conditional_alpha,0.2365167884966926,-0.017716154269264497,0.31311512209561754,0.9378238341968912,1.0,0.07363303111321898,0.42688529121404745,0.1993449529771876,-0.042523996140851096,-0.034233039849398336,0.04117399956506842
alpha191__alpha144,reversal,conditional_alpha,0.18451083672640117,-0.09005675127160644,0.23142998924986613,0.9356435643564357,1.0,0.054316675581827636,0.3191765691962553,0.14368340930347695,-0.06521399619908282,-0.08917903318862618,-0.06333768499030391
alpha158__amount_mean_10_ratio,reversal,conditional_alpha,0.15257702295897796,-0.00438349460264563,0.25699138174260083,0.9342723004694836,1.0,0.050666574036051404,0.33671246402929245,0.17727029945590922,-0.05729799110357948,-0.04166231367394321,0.13395054949497098
alpha158__std_30,reversal,conditional_alpha,0.21360711790288148,-0.00666008937431076,0.29370632038770433,0.9322916666666666,1.0,0.06688516692795489,0.39818464259387826,0.1892279981815304,-0.039272854414124696,-0.02725894973172481,0.05582495402467689
alpha158__amount_mean_20_ratio,reversal,conditional_alpha,0.14975679024148444,-0.05207677204558108,0.23482928445837908,0.9261083743842364,1.0,0.0475307176174037,0.31170058761520475,0.1579579813015534,-0.056700991071301415,-0.06291603297723686,0.004217692656538446
alpha360__high_0,reversal,conditional_alpha,0.10710515158201812,-0.025026917414012403,0.1671498190693498,0.8423423423423423,0.75,0.030562122164909736,0.22209527196173118,0.11220436617696843,-0.41409484107900074,-0.11864171220925757,0.06703945134484887
alpha101__alpha036,reversal,conditional_alpha,0.05013339997379885,-0.16024695875486258,0.027921941427031267,0.8260869565217391,0.75,0.008994742201162462,0.05612170926929959,-0.0002778264152370573,-0.2992985249917842,-0.16778083255259008,-0.10609354874083288
alpha191__alpha127,reversal,conditional_alpha,0.10015262404429076,-0.24972281691837728,0.11630432658387617,0.785,1.0,0.025594411344946416,0.16140892813432436,0.07119972503342797,-0.0653477655793711,-0.1680437967793143,-0.38760971279314504
alpha191__alpha095,reversal,conditional_alpha,0.0724654657623959,-0.007228173889701961,0.23934989776443405,0.7536945812807881,1.0,0.027278649057414298,0.28869061761861947,0.1900091779102486,-0.053319328239498656,-0.03292574546211193,0.06254310490636168
alpha101__alpha070,reversal,conditional_alpha,0.040945120172025076,-0.02978517044278321,0.06003286030997343,0.7330097087378641,1.0,0.013806300480974601,0.08470391246077633,0.03536180815917054,-0.39501065649752887,-0.22664270602221973,0.38157670512628616
alpha191__alpha113,reversal,conditional_alpha,0.03672682375794149,-0.03792772333520042,-0.08689584596439731,0.7282608695652174,0.75,0.0054627117996208785,-0.08236834016131132,-0.09142335176748329,0.019060176666236616,-0.003712395650574324,-0.12395215346625207
alpha191__alpha132,reversal,conditional_alpha,0.06992584701807743,-0.05222659674746213,0.22674855495342916,0.7241379310344828,0.75,0.02505502394792114,0.27529935897074936,0.17819775093610898,-0.06055898430223131,-0.06275533160414089,-0.0013841386819058014
alpha191__alpha161,reversal,conditional_alpha,0.03941960592206826,-0.02480036854843842,0.2124450956974287,0.6666666666666666,0.75,0.015517051227935494,0.24744817556593549,0.1774420158289219,-0.05297551805006078,-0.046258808106628975,0.06400464801270285
alpha101__alpha085,reversal,conditional_alpha,0.030227494129314924,-0.006137917034282884,0.03930577591145993,0.6571428571428571,1.0,0.010335025347175078,0.05567090551284441,0.022940646310075443,-0.43207448610557325,-0.24685697587552985,0.3390443820783687
alpha101__alpha006,reversal,conditional_alpha,0.017593176633589794,-0.04855776955605605,-0.07526515343739114,0.6384976525821596,0.5,0.000587720700250427,-0.07722793214094528,-0.073302374733837,-0.0008459726299304575,-0.03860329439818489,0.04180456020368576
alpha191__alpha139,reversal,conditional_alpha,0.017593176633589794,-0.04855776955605605,-0.07526515343739114,0.6384976525821596,0.5,0.000587720700250427,-0.07722793214094528,-0.073302374733837,-0.0008459726299304575,-0.03860329439818489,0.04180456020368576
